video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason
datasets/videofeedback/real/Panda70M/p107439.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107439.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107439.mp4,datasets/videofeedback/real/Panda70M/p107439.mp4,videofeedback:real-content:p107439,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p006316.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006316.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006316.mp4,datasets/videofeedback/real/DiDeMo/p006316.mp4,videofeedback:real-content:p006316,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p009398.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009398.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009398.mp4,datasets/videofeedback/real/DiDeMo/p009398.mp4,videofeedback:real-content:p009398,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p110793.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p110793.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p110793.mp4,datasets/videofeedback/real/Panda70M/p110793.mp4,videofeedback:real-content:p110793,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p001765.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001765.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001765.mp4,datasets/videofeedback/real/DiDeMo/p001765.mp4,videofeedback:real-content:p001765,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p006585.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006585.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006585.mp4,datasets/videofeedback/real/DiDeMo/p006585.mp4,videofeedback:real-content:p006585,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p007916.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007916.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007916.mp4,datasets/videofeedback/real/DiDeMo/p007916.mp4,videofeedback:real-content:p007916,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p008975.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p008975.mp4,datasets/videofeedback/real/DiDeMo/p008975.mp4,videofeedback:real-content:p008975,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p104668.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p104668.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p104668.mp4,datasets/videofeedback/real/Panda70M/p104668.mp4,videofeedback:real-content:p104668,Panda70M,,,
datasets/videofeedback/real/Panda70M/p100144.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p100144.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p100144.mp4,datasets/videofeedback/real/Panda70M/p100144.mp4,videofeedback:real-content:p100144,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p003039.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p003039.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p003039.mp4,datasets/videofeedback/real/DiDeMo/p003039.mp4,videofeedback:real-content:p003039,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p107512.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107512.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107512.mp4,datasets/videofeedback/real/Panda70M/p107512.mp4,videofeedback:real-content:p107512,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p009977.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009977.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009977.mp4,datasets/videofeedback/real/DiDeMo/p009977.mp4,videofeedback:real-content:p009977,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p007876.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007876.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007876.mp4,datasets/videofeedback/real/DiDeMo/p007876.mp4,videofeedback:real-content:p007876,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p008387.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p008387.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p008387.mp4,datasets/videofeedback/real/DiDeMo/p008387.mp4,videofeedback:real-content:p008387,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p103434.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103434.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p103434.mp4,datasets/videofeedback/real/Panda70M/p103434.mp4,videofeedback:real-content:p103434,Panda70M,,,
datasets/videofeedback/real/Panda70M/p106723.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p106723.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p106723.mp4,datasets/videofeedback/real/Panda70M/p106723.mp4,videofeedback:real-content:p106723,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p001952.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001952.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001952.mp4,datasets/videofeedback/real/DiDeMo/p001952.mp4,videofeedback:real-content:p001952,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p008791.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p008791.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p008791.mp4,datasets/videofeedback/real/DiDeMo/p008791.mp4,videofeedback:real-content:p008791,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p009351.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009351.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009351.mp4,datasets/videofeedback/real/DiDeMo/p009351.mp4,videofeedback:real-content:p009351,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p001142.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001142.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001142.mp4,datasets/videofeedback/real/DiDeMo/p001142.mp4,videofeedback:real-content:p001142,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p005334.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005334.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005334.mp4,datasets/videofeedback/real/DiDeMo/p005334.mp4,videofeedback:real-content:p005334,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p008559.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p008559.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p008559.mp4,datasets/videofeedback/real/DiDeMo/p008559.mp4,videofeedback:real-content:p008559,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p007983.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007983.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007983.mp4,datasets/videofeedback/real/DiDeMo/p007983.mp4,videofeedback:real-content:p007983,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p002219.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p002219.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p002219.mp4,datasets/videofeedback/real/DiDeMo/p002219.mp4,videofeedback:real-content:p002219,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p103141.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103141.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p103141.mp4,datasets/videofeedback/real/Panda70M/p103141.mp4,videofeedback:real-content:p103141,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p004110.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004110.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004110.mp4,datasets/videofeedback/real/DiDeMo/p004110.mp4,videofeedback:real-content:p004110,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p009183.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009183.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009183.mp4,datasets/videofeedback/real/DiDeMo/p009183.mp4,videofeedback:real-content:p009183,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p105015.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p105015.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p105015.mp4,datasets/videofeedback/real/Panda70M/p105015.mp4,videofeedback:real-content:p105015,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p004382.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004382.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004382.mp4,datasets/videofeedback/real/DiDeMo/p004382.mp4,videofeedback:real-content:p004382,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p002445.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p002445.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p002445.mp4,datasets/videofeedback/real/DiDeMo/p002445.mp4,videofeedback:real-content:p002445,DiDeMo,,,
datasets/videofeedback/real/DiDeMo/p005709.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005709.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005709.mp4,datasets/videofeedback/real/DiDeMo/p005709.mp4,videofeedback:real-content:p005709,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p106698.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p106698.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p106698.mp4,datasets/videofeedback/real/Panda70M/p106698.mp4,videofeedback:real-content:p106698,Panda70M,,,
datasets/videofeedback/real/Panda70M/p110405.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p110405.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p110405.mp4,datasets/videofeedback/real/Panda70M/p110405.mp4,videofeedback:real-content:p110405,Panda70M,,,
datasets/videofeedback/real/DiDeMo/p005316.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005316.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005316.mp4,datasets/videofeedback/real/DiDeMo/p005316.mp4,videofeedback:real-content:p005316,DiDeMo,,,
datasets/videofeedback/real/Panda70M/p105285.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p105285.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p105285.mp4,datasets/videofeedback/real/Panda70M/p105285.mp4,videofeedback:real-content:p105285,Panda70M,,,
