video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,video_id,source_group,dataset,split,legacy_video_id,legacy_path,legacy_source_group,real_source,generator,content_sha256,exclusion_reason,feature_asset,feature_asset_sha256
datasets/vifbench_download/source_videos/Real/Biyay8dDCIw-1.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/Biyay8dDCIw-1.mp4,vifbench:real-content:Biyay8dDCIw,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/Biyay8dDCIw-1.mp4,datasets/vifbench_download/source_videos/Real/Biyay8dDCIw-1.mp4,vifbench:Biyay8dDCIw,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/020.npz,0bec6819410dae186d7347e3fa1b02c31f4c2ea8bb8a003b5cdf03e3e7fa61e7
datasets/vifbench_download/source_videos/Real/C5Ypgaiw3FQ.6.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/C5Ypgaiw3FQ.6.mp4,vifbench:real-content:C5Ypgaiw3FQ,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/C5Ypgaiw3FQ.6.mp4,datasets/vifbench_download/source_videos/Real/C5Ypgaiw3FQ.6.mp4,vifbench:C5Ypgaiw3FQ,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/021.npz,6ffa9c9f713e8a0fefd91da1ce4f3b448da8a268d9a248ef68fd1d30157e0805
datasets/vifbench_download/source_videos/Real/E8647dZtVkI_000032_000042.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/E8647dZtVkI_000032_000042.mp4,vifbench:real-content:E8647dZtVkI,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/E8647dZtVkI_000032_000042.mp4,datasets/vifbench_download/source_videos/Real/E8647dZtVkI_000032_000042.mp4,vifbench:E8647dZtVkI,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/022.npz,8bb94a122579ec421769154fb552bc6a6e94919c840377ee7307ceef21f7cf34
datasets/vifbench_download/source_videos/Real/Eg4CnBq4VNI_000076_000086.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/Eg4CnBq4VNI_000076_000086.mp4,vifbench:real-content:Eg4CnBq4VNI,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/Eg4CnBq4VNI_000076_000086.mp4,datasets/vifbench_download/source_videos/Real/Eg4CnBq4VNI_000076_000086.mp4,vifbench:Eg4CnBq4VNI,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/023.npz,5594de7a6c0892f52e5570e1977689d1b7bf2f01a5a8d7da68b8a43bf10e16df
datasets/vifbench_download/source_videos/Real/FNSWVSKijx0.14.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/FNSWVSKijx0.14.mp4,vifbench:real-content:FNSWVSKijx0,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/FNSWVSKijx0.14.mp4,datasets/vifbench_download/source_videos/Real/FNSWVSKijx0.14.mp4,vifbench:FNSWVSKijx0,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/024.npz,29c2dd780bf507e5f22c4f5b0f109f930bd4af61d1d234c1ad3f0c3401016fab
datasets/vifbench_download/source_videos/Real/GoSwOEvBjJU-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/GoSwOEvBjJU-0.mp4,vifbench:real-content:GoSwOEvBjJU,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/GoSwOEvBjJU-0.mp4,datasets/vifbench_download/source_videos/Real/GoSwOEvBjJU-0.mp4,vifbench:GoSwOEvBjJU,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/025.npz,f965418de78d64cfedc6d737da6540305a6eb0c7ddd8376055740ee4f0941288
datasets/vifbench_download/source_videos/Real/JAd3SSNqZlI-1.mp4,real,ViF-Bench-Real,16.0,4.0,64,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]","[12, 14, 16, 18, 20, 22, 24, 26]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60]","[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62]",vifbench:datasets/vifbench_download/source_videos/Real/JAd3SSNqZlI-1.mp4,vifbench:real-content:JAd3SSNqZlI,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/JAd3SSNqZlI-1.mp4,datasets/vifbench_download/source_videos/Real/JAd3SSNqZlI-1.mp4,vifbench:JAd3SSNqZlI,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/026.npz,105fd31cc2ea415137b40849e3afb38c5c60084837b428928e16289381ddb00c
datasets/vifbench_download/source_videos/Real/JC8OVa2wj7w-1.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/JC8OVa2wj7w-1.mp4,vifbench:real-content:JC8OVa2wj7w,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/JC8OVa2wj7w-1.mp4,datasets/vifbench_download/source_videos/Real/JC8OVa2wj7w-1.mp4,vifbench:JC8OVa2wj7w,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/027.npz,03d71e57595ffed91b518737c03a4a8260ab300b485ba900069a93df24670168
datasets/vifbench_download/source_videos/Real/KJinYDXtxxw-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/KJinYDXtxxw-2.mp4,vifbench:real-content:KJinYDXtxxw,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/KJinYDXtxxw-2.mp4,datasets/vifbench_download/source_videos/Real/KJinYDXtxxw-2.mp4,vifbench:KJinYDXtxxw,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/028.npz,0b446a525cac1ff745c2409ad013587d970e459fb8ef0fde19a4f11890cf7c82
datasets/vifbench_download/source_videos/Real/LBTUO5-73ng.5.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/LBTUO5-73ng.5.mp4,vifbench:real-content:LBTUO5-73ng,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/LBTUO5-73ng.5.mp4,datasets/vifbench_download/source_videos/Real/LBTUO5-73ng.5.mp4,vifbench:LBTUO5-73ng,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/029.npz,1b3a86e5219e159d6bc8733f3c33b1daf1d6be83c5ed718558cd6e26f9cd99b6
datasets/vifbench_download/source_videos/Real/LxgpEUL23AY.13.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/LxgpEUL23AY.13.mp4,vifbench:real-content:LxgpEUL23AY,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/LxgpEUL23AY.13.mp4,datasets/vifbench_download/source_videos/Real/LxgpEUL23AY.13.mp4,vifbench:LxgpEUL23AY,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/030.npz,44583c5d8ebf41ece36280a78c4a5fc57bf72ada4b8de9bddb8e394a29f82b7d
datasets/vifbench_download/source_videos/Real/MwT7dU83Bp8.5.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/MwT7dU83Bp8.5.mp4,vifbench:real-content:MwT7dU83Bp8,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/MwT7dU83Bp8.5.mp4,datasets/vifbench_download/source_videos/Real/MwT7dU83Bp8.5.mp4,vifbench:MwT7dU83Bp8,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/031.npz,1b5e112f67dff5d2b32b8b2af253fb6fad22bc70160d6695e3afbb410a31b005
datasets/vifbench_download/source_videos/Real/ONtIA6GgAMk-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/ONtIA6GgAMk-0.mp4,vifbench:real-content:ONtIA6GgAMk,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/ONtIA6GgAMk-0.mp4,datasets/vifbench_download/source_videos/Real/ONtIA6GgAMk-0.mp4,vifbench:ONtIA6GgAMk,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/032.npz,04cb1dce7831d8fe5e6c381c4560da3e3d61f9892f514f2e155bb75873a158da
datasets/vifbench_download/source_videos/Real/OaBmpA2Dmr8-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/OaBmpA2Dmr8-2.mp4,vifbench:real-content:OaBmpA2Dmr8,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/OaBmpA2Dmr8-2.mp4,datasets/vifbench_download/source_videos/Real/OaBmpA2Dmr8-2.mp4,vifbench:OaBmpA2Dmr8,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/033.npz,c694a01fd5658762f739c4fee6be0b4d78dc6f51026aa660e41c66b418a181be
datasets/vifbench_download/source_videos/Real/PGUJgDXyz9c-2.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/PGUJgDXyz9c-2.mp4,vifbench:real-content:PGUJgDXyz9c,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/PGUJgDXyz9c-2.mp4,datasets/vifbench_download/source_videos/Real/PGUJgDXyz9c-2.mp4,vifbench:PGUJgDXyz9c,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/034.npz,76aba2840adcd842262ae236f93318201a5023a69010c8924256053e71b47698
datasets/vifbench_download/source_videos/Real/QydEydq6k2s.21.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/QydEydq6k2s.21.mp4,vifbench:real-content:QydEydq6k2s,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/QydEydq6k2s.21.mp4,datasets/vifbench_download/source_videos/Real/QydEydq6k2s.21.mp4,vifbench:QydEydq6k2s,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/035.npz,ba439a299a4f72e024b73b1bc7c344c1e308b9931144bc6bdcf8480d64747a38
datasets/vifbench_download/source_videos/Real/RQB71RryUoI-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/RQB71RryUoI-0.mp4,vifbench:real-content:RQB71RryUoI,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/RQB71RryUoI-0.mp4,datasets/vifbench_download/source_videos/Real/RQB71RryUoI-0.mp4,vifbench:RQB71RryUoI,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/036.npz,d826235146e8b1381056e7d0f1e2abf8c5c82b945809a8b01ca4197db3054301
datasets/vifbench_download/source_videos/Real/RfqF74oA4tE-0.mp4,real,ViF-Bench-Real,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/RfqF74oA4tE-0.mp4,vifbench:real-content:RfqF74oA4tE,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/RfqF74oA4tE-0.mp4,datasets/vifbench_download/source_videos/Real/RfqF74oA4tE-0.mp4,vifbench:RfqF74oA4tE,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/037.npz,43f243527610c9e21d9347e63e9475402cc7cc9eebf17390a512f720def9a768
datasets/vifbench_download/source_videos/Real/RiAWrH3-xFk.76.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/RiAWrH3-xFk.76.mp4,vifbench:real-content:RiAWrH3-xFk,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/RiAWrH3-xFk.76.mp4,datasets/vifbench_download/source_videos/Real/RiAWrH3-xFk.76.mp4,vifbench:RiAWrH3-xFk,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/038.npz,9586c57b59cd00314b7ee578fe46e0bc9befd98353e5bb8973ab56a77b96862a
datasets/vifbench_download/source_videos/Real/T0paxzvO9SM.20.mp4,real,ViF-Bench-Real,16.0,5.0,80,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Real/T0paxzvO9SM.20.mp4,vifbench:real-content:T0paxzvO9SM,vifbench,fit,vifbench:datasets/vifbench_download/source_videos/Real/T0paxzvO9SM.20.mp4,datasets/vifbench_download/source_videos/Real/T0paxzvO9SM.20.mp4,vifbench:T0paxzvO9SM,ViF-Bench-Real,,,,cache/fit/target/fit/vifbench/039.npz,796e42311d9aac63e4d0069f5fdf537db59a2424024749194b4b156f24547ade
