video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,video_id,source_group,dataset,split,legacy_video_id,legacy_path,legacy_source_group,real_source,generator,content_sha256,exclusion_reason
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UTmtqCcC1TM-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UTmtqCcC1TM-1.mp4,vifbench:real-content:UTmtqCcC1TM,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UTmtqCcC1TM-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UTmtqCcC1TM-1.mp4,vifbench:UTmtqCcC1TM,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UlCUfSMG10E.1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UlCUfSMG10E.1.mp4,vifbench:real-content:UlCUfSMG10E,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UlCUfSMG10E.1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UlCUfSMG10E.1.mp4,vifbench:UlCUfSMG10E,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UsXrsCxoiDM-2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UsXrsCxoiDM-2.mp4,vifbench:real-content:UsXrsCxoiDM,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UsXrsCxoiDM-2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/UsXrsCxoiDM-2.mp4,vifbench:UsXrsCxoiDM,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/V-Y1gkyHVTo.2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/V-Y1gkyHVTo.2.mp4,vifbench:real-content:V-Y1gkyHVTo,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/V-Y1gkyHVTo.2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/V-Y1gkyHVTo.2.mp4,vifbench:V-Y1gkyHVTo,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/WqPcczTw1TI-2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/WqPcczTw1TI-2.mp4,vifbench:real-content:WqPcczTw1TI,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/WqPcczTw1TI-2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/WqPcczTw1TI-2.mp4,vifbench:WqPcczTw1TI,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZlyAcY_neI8-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZlyAcY_neI8-1.mp4,vifbench:real-content:ZlyAcY_neI8,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZlyAcY_neI8-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZlyAcY_neI8-1.mp4,vifbench:ZlyAcY_neI8,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZqxgzDYG84Y-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZqxgzDYG84Y-1.mp4,vifbench:real-content:ZqxgzDYG84Y,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZqxgzDYG84Y-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ZqxgzDYG84Y-1.mp4,vifbench:ZqxgzDYG84Y,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-0.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-0.mp4,vifbench:real-content:ac8KXvGb698,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-0.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-0.mp4,vifbench:ac8KXvGb698,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-1.mp4,vifbench:real-content:ac8KXvGb698,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ac8KXvGb698-1.mp4,vifbench:ac8KXvGb698,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/auveKSu_eVU.4.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/auveKSu_eVU.4.mp4,vifbench:real-content:auveKSu_eVU,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/auveKSu_eVU.4.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/auveKSu_eVU.4.mp4,vifbench:auveKSu_eVU,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/bY429p7EH-s-0.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/bY429p7EH-s-0.mp4,vifbench:real-content:bY429p7EH-s,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/bY429p7EH-s-0.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/bY429p7EH-s-0.mp4,vifbench:bY429p7EH-s,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/c5C3mI6H4AY-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/c5C3mI6H4AY-1.mp4,vifbench:real-content:c5C3mI6H4AY,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/c5C3mI6H4AY-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/c5C3mI6H4AY-1.mp4,vifbench:c5C3mI6H4AY,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ci6ri2fRx_o-2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ci6ri2fRx_o-2.mp4,vifbench:real-content:ci6ri2fRx_o,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ci6ri2fRx_o-2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ci6ri2fRx_o-2.mp4,vifbench:ci6ri2fRx_o,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/cs0HQIcIUY8-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/cs0HQIcIUY8-1.mp4,vifbench:real-content:cs0HQIcIUY8,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/cs0HQIcIUY8-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/cs0HQIcIUY8-1.mp4,vifbench:cs0HQIcIUY8,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/dLiuYRq5Y8Q-2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/dLiuYRq5Y8Q-2.mp4,vifbench:real-content:dLiuYRq5Y8Q,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/dLiuYRq5Y8Q-2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/dLiuYRq5Y8Q-2.mp4,vifbench:dLiuYRq5Y8Q,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ddpM2dQ1bcM-1.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ddpM2dQ1bcM-1.mp4,vifbench:real-content:ddpM2dQ1bcM,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ddpM2dQ1bcM-1.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/ddpM2dQ1bcM-1.mp4,vifbench:ddpM2dQ1bcM,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/e3ld0U8WNsI-0.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/e3ld0U8WNsI-0.mp4,vifbench:real-content:e3ld0U8WNsI,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/e3ld0U8WNsI-0.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/e3ld0U8WNsI-0.mp4,vifbench:e3ld0U8WNsI,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/f0P5mLeSe5k-2.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/f0P5mLeSe5k-2.mp4,vifbench:real-content:f0P5mLeSe5k,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/f0P5mLeSe5k-2.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/f0P5mLeSe5k-2.mp4,vifbench:f0P5mLeSe5k,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gb79L49MY3A.5.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gb79L49MY3A.5.mp4,vifbench:real-content:gb79L49MY3A,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gb79L49MY3A.5.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gb79L49MY3A.5.mp4,vifbench:gb79L49MY3A,,LTX-Video-13B-I,,
datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gdymHI9S6gM-0.mp4,annotated,LTX-Video-13B-I,16.0,5.0625,81,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80]","[56, 58, 60, 62, 64, 66, 68, 70]","[28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58]","[20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66]","[14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76]",vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gdymHI9S6gM-0.mp4,vifbench:real-content:gdymHI9S6gM,vifbench,evaluation,vifbench:datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gdymHI9S6gM-0.mp4,datasets/vifbench_download/source_videos/Fake/LTX-Video-13B-I/gdymHI9S6gM-0.mp4,vifbench:gdymHI9S6gM,,LTX-Video-13B-I,,
