video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,feature_asset,feature_asset_sha256
datasets/videofeedback/real/Panda70M/p109550.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p109550.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p109550.mp4,datasets/videofeedback/real/Panda70M/p109550.mp4,videofeedback:real-content:p109550,Panda70M,,,,cache/fit/target/fit/videofeedback/032.npz,7f344334ff61492071cdf875dc381229531a84c6d2047fb10f1b0d17802921f9
datasets/videofeedback/real/DiDeMo/p006120.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p006120.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006120.mp4,datasets/videofeedback/real/DiDeMo/p006120.mp4,videofeedback:real-content:p006120,DiDeMo,,,,cache/fit/target/fit/videofeedback/033.npz,666ec2f72fa99623d928a177ab7a5d8777fba565879e4e369d799793cb2723f7
datasets/videofeedback/real/DiDeMo/p005900.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p005900.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005900.mp4,datasets/videofeedback/real/DiDeMo/p005900.mp4,videofeedback:real-content:p005900,DiDeMo,,,,cache/fit/target/fit/videofeedback/034.npz,759b2e2ece324de0293180b67c83b017ad8fe3e321f0a0ac77971474f5f6b3bb
datasets/videofeedback/real/Panda70M/p107955.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p107955.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107955.mp4,datasets/videofeedback/real/Panda70M/p107955.mp4,videofeedback:real-content:p107955,Panda70M,,,,cache/fit/target/fit/videofeedback/035.npz,63d49f95d4b74edb348575b337200f7722f2ca60d5e4f15d331e4fc5f5808ce7
datasets/videofeedback/real/Panda70M/p110312.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p110312.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p110312.mp4,datasets/videofeedback/real/Panda70M/p110312.mp4,videofeedback:real-content:p110312,Panda70M,,,,cache/fit/target/fit/videofeedback/036.npz,461bdf5442417401dd308f525ec77f7c25d3ccbf858db4c0d58895d004cc640d
datasets/videofeedback/real/DiDeMo/p004033.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p004033.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004033.mp4,datasets/videofeedback/real/DiDeMo/p004033.mp4,videofeedback:real-content:p004033,DiDeMo,,,,cache/fit/target/fit/videofeedback/037.npz,c38da3bc895743c226ece8286e740b43f0bf6a9ea08f9bc93420fb2b99867f6f
datasets/videofeedback/real/DiDeMo/p001936.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001936.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001936.mp4,datasets/videofeedback/real/DiDeMo/p001936.mp4,videofeedback:real-content:p001936,DiDeMo,,,,cache/fit/target/fit/videofeedback/038.npz,c86d4e0da9ad05197bc286f190728e0a1af9fe007ebd75d86527cb027ef56457
datasets/videofeedback/real/DiDeMo/p001782.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001782.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001782.mp4,datasets/videofeedback/real/DiDeMo/p001782.mp4,videofeedback:real-content:p001782,DiDeMo,,,,cache/fit/target/fit/videofeedback/039.npz,dedff5fa7b16dbea97b8cf873eb6033ff46a97119c852bd6905a130533af29be
datasets/videofeedback/real/Panda70M/p108181.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p108181.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p108181.mp4,datasets/videofeedback/real/Panda70M/p108181.mp4,videofeedback:real-content:p108181,Panda70M,,,,cache/fit/target/fit/videofeedback/040.npz,57f4d54cfcb34ccfed1d8f942b98cc3e7898d42e1c3290f90c1badca0eb1697d
datasets/videofeedback/real/DiDeMo/p007319.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p007319.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007319.mp4,datasets/videofeedback/real/DiDeMo/p007319.mp4,videofeedback:real-content:p007319,DiDeMo,,,,cache/fit/target/fit/videofeedback/041.npz,265dcaa5b41aa23bd9526b7e2bb758bae21ef5c42385c4f4abaf3781edb602c3
datasets/videofeedback/real/Panda70M/p105125.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p105125.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p105125.mp4,datasets/videofeedback/real/Panda70M/p105125.mp4,videofeedback:real-content:p105125,Panda70M,,,,cache/fit/target/fit/videofeedback/042.npz,9f01bd7d8b57e2d82df5222982150c458cb51f03d17ed63f579306c9f7f19c94
datasets/videofeedback/real/DiDeMo/p001024.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001024.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001024.mp4,datasets/videofeedback/real/DiDeMo/p001024.mp4,videofeedback:real-content:p001024,DiDeMo,,,,cache/fit/target/fit/videofeedback/043.npz,59d82d36a90544b727084f1b8b89c2777eaddf34ac16ed3db41c21458475ab1b
datasets/videofeedback/real/DiDeMo/p006189.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p006189.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006189.mp4,datasets/videofeedback/real/DiDeMo/p006189.mp4,videofeedback:real-content:p006189,DiDeMo,,,,cache/fit/target/fit/videofeedback/044.npz,f2bb818986b9407efb6165f10ed573e3de1e9d7f3f22bb6b7870f00a5ff40023
datasets/videofeedback/real/DiDeMo/p006897.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p006897.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p006897.mp4,datasets/videofeedback/real/DiDeMo/p006897.mp4,videofeedback:real-content:p006897,DiDeMo,,,,cache/fit/target/fit/videofeedback/045.npz,d6f3e05012fa09596dc5ae4335af19b29a39b0f71ff677fc04aba944b7ff8ce4
datasets/videofeedback/real/DiDeMo/p001436.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001436.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001436.mp4,datasets/videofeedback/real/DiDeMo/p001436.mp4,videofeedback:real-content:p001436,DiDeMo,,,,cache/fit/target/fit/videofeedback/046.npz,56b8c32d62963372cabe1af8cac6384f1219b6cf4e6ef3924f9e8e688bccb60d
datasets/videofeedback/real/DiDeMo/p005621.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p005621.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005621.mp4,datasets/videofeedback/real/DiDeMo/p005621.mp4,videofeedback:real-content:p005621,DiDeMo,,,,cache/fit/target/fit/videofeedback/047.npz,22361adb56162b1f851ae217def7061ae7e9aa04bb5db7ada96973dbc343a031
datasets/videofeedback/real/Panda70M/p107655.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p107655.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p107655.mp4,datasets/videofeedback/real/Panda70M/p107655.mp4,videofeedback:real-content:p107655,Panda70M,,,,cache/fit/target/fit/videofeedback/048.npz,688585ea7e13a349996081ddade3b01aff5724012109a967d6a1839fe33a5a0e
datasets/videofeedback/real/DiDeMo/p001181.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001181.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001181.mp4,datasets/videofeedback/real/DiDeMo/p001181.mp4,videofeedback:real-content:p001181,DiDeMo,,,,cache/fit/target/fit/videofeedback/049.npz,d3b478a1826b3e91a003df3ba862af6505a22974e068187150eb0a37333cc6d8
datasets/videofeedback/real/DiDeMo/p003183.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p003183.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p003183.mp4,datasets/videofeedback/real/DiDeMo/p003183.mp4,videofeedback:real-content:p003183,DiDeMo,,,,cache/fit/target/fit/videofeedback/050.npz,d86338a551763f4f21f3e2af7e81507e4a9023a999b688c6e61345fc0c9649fa
datasets/videofeedback/real/DiDeMo/p005276.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p005276.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005276.mp4,datasets/videofeedback/real/DiDeMo/p005276.mp4,videofeedback:real-content:p005276,DiDeMo,,,,cache/fit/target/fit/videofeedback/051.npz,0a338b6a02323242f84f247920a91d564a7dd6f41c66c66831d3b820c55abcab
datasets/videofeedback/real/DiDeMo/p003307.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p003307.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p003307.mp4,datasets/videofeedback/real/DiDeMo/p003307.mp4,videofeedback:real-content:p003307,DiDeMo,,,,cache/fit/target/fit/videofeedback/052.npz,6f962a1998802087c61e5b277a41eae6d9846a3847d5cf4b44b29e8d1df288da
datasets/videofeedback/real/Panda70M/p111313.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p111313.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p111313.mp4,datasets/videofeedback/real/Panda70M/p111313.mp4,videofeedback:real-content:p111313,Panda70M,,,,cache/fit/target/fit/videofeedback/053.npz,4b3b401e3d44bf844bc6f6dbc14257719b294fe09644aa6e5008b5ed3819cdda
datasets/videofeedback/real/DiDeMo/p007977.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p007977.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p007977.mp4,datasets/videofeedback/real/DiDeMo/p007977.mp4,videofeedback:real-content:p007977,DiDeMo,,,,cache/fit/target/fit/videofeedback/054.npz,1a01ede6a354bcb18189ab38e37868215626df0f15bc8138e61926f99000c469
datasets/videofeedback/real/DiDeMo/p004819.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p004819.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p004819.mp4,datasets/videofeedback/real/DiDeMo/p004819.mp4,videofeedback:real-content:p004819,DiDeMo,,,,cache/fit/target/fit/videofeedback/055.npz,8d467893797b4f22382611b40f42174f16cec0884bfcc53faea9420e4d569532
datasets/videofeedback/real/DiDeMo/p001761.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p001761.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p001761.mp4,datasets/videofeedback/real/DiDeMo/p001761.mp4,videofeedback:real-content:p001761,DiDeMo,,,,cache/fit/target/fit/videofeedback/056.npz,dd6d6d12a3b94b3cd4a4b14e56554fc3044affaabb37a6fb83952e58992043b8
datasets/videofeedback/real/DiDeMo/p005040.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p005040.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p005040.mp4,datasets/videofeedback/real/DiDeMo/p005040.mp4,videofeedback:real-content:p005040,DiDeMo,,,,cache/fit/target/fit/videofeedback/057.npz,ba0ae7a36d47197a87a33bce02f81834a8d36b79d3ed7658439450ea769c32a4
datasets/videofeedback/real/DiDeMo/p009849.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p009849.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009849.mp4,datasets/videofeedback/real/DiDeMo/p009849.mp4,videofeedback:real-content:p009849,DiDeMo,,,,cache/fit/target/fit/videofeedback/058.npz,abcefe118b5051e252cd958e31bf76589f762c33014f248dd867e8afee60af6d
datasets/videofeedback/real/DiDeMo/p009714.mp4,real,DiDeMo,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/DiDeMo/p009714.mp4,videofeedback:datasets/videofeedback/real/DiDeMo/p009714.mp4,datasets/videofeedback/real/DiDeMo/p009714.mp4,videofeedback:real-content:p009714,DiDeMo,,,,cache/fit/target/fit/videofeedback/059.npz,51cb6c83380c49d06ca6e1ed009728b055399337aa77881de1e3afd15c2cbfb1
datasets/videofeedback/real/Panda70M/p101974.mp4,real,Panda70M,8.0,3.0,24,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[6, 7, 8, 9, 10, 11, 12, 13]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p101974.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p101974.mp4,datasets/videofeedback/real/Panda70M/p101974.mp4,videofeedback:real-content:p101974,Panda70M,,,,cache/fit/target/fit/videofeedback/060.npz,4603a691cb03948c548c50a59ed655d68822a6dd408e3097b24f538351f97727
datasets/videofeedback/real/Panda70M/p108357.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p108357.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p108357.mp4,datasets/videofeedback/real/Panda70M/p108357.mp4,videofeedback:real-content:p108357,Panda70M,,,,cache/fit/target/fit/videofeedback/061.npz,adc1c26abf1a6f4ca93ded886217829e22cd4e916d3f3d9a57cf147dbf2328d1
datasets/videofeedback/real/Panda70M/p104587.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p104587.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p104587.mp4,datasets/videofeedback/real/Panda70M/p104587.mp4,videofeedback:real-content:p104587,Panda70M,,,,cache/fit/target/fit/videofeedback/062.npz,fff27ce8950605f50f54032da9d05e65b24b20d2134f2092dc2cd03f334d2e1b
datasets/videofeedback/real/Panda70M/p111014.mp4,real,Panda70M,8.0,2.0,16,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6, 7, 8, 9, 10, 11, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",,,videofeedback,fit,videofeedback:datasets/videofeedback/real/Panda70M/p111014.mp4,videofeedback:datasets/videofeedback/real/Panda70M/p111014.mp4,datasets/videofeedback/real/Panda70M/p111014.mp4,videofeedback:real-content:p111014,Panda70M,,,,cache/fit/target/fit/videofeedback/063.npz,8b7e31c6563a83ca319bb36399c2059f5e22a82209812715f1128e4da9afb0ca
