video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,exclusion_reason
datasets/genvideo/fake/Crafter/Crafter_1345.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1346.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1347.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1348.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1349.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_135.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1350.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1351.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1352.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1353.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1354.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1355.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1356.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1357.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1358.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1359.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_136.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1360.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1361.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1362.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1363.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1364.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1365.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1366.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1367.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1368.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1369.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_137.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1370.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1371.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1372.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1373.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1374.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1375.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1376.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1377.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1378.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1379.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_138.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1380.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1381.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1382.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1383.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1384.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1385.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1386.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1387.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1388.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1389.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_139.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1390.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1391.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1392.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1393.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1394.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1395.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1396.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1397.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1398.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1399.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_14.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_140.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_1400.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_141.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_142.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_143.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_144.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_145.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_146.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_147.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_148.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_149.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_15.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_150.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_151.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_152.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_153.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_154.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_155.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_156.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_157.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_158.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_159.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_16.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_160.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_161.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_162.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_163.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_164.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_165.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_166.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_167.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_168.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_169.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_17.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_170.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
datasets/genvideo/fake/Crafter/Crafter_171.mp4,annotated,Crafter,10.0,1.6,16,"[0, 1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]","[4, 5, 6, 8, 9, 10, 11, 12]",,,,genvideo,outside_frozen_evaluation_scope; see historical audit
