subset,source_model,filename,fusion,global_weight,patch_spat_weight,patch_temp_weight,patch_temp_mode,match_radius,top_m,temperature,lambda_dist,patch_spat_percentile,patch_final_score,final_score,patch_temp_percentile
real,MSVD,Fe4tO5vW9_E_64_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9434628975265018,0.9151943462897526,0.9151943462897526,0.8492343934040048
real,MSVD,FeTaKOPVaJg_15_25.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6790341578327445,0.5140164899882215,0.5140164899882215,0.12897526501766785
real,MSVD,FeTaKOPVaJg_60_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3127208480565371,0.27879858657243817,0.27879858657243817,0.19964664310954064
real,MSVD,FoL7aWvpvNs_199_204.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4369846878680801,0.5394581861012956,0.5394581861012956,0.7785630153121319
real,MSVD,FvfjDQj5sOY_1_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6372202591283863,0.5999411071849234,0.5999411071849234,0.5129564193168433
real,MSVD,FwCmcZpkk-k_22_32.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6613663133097762,0.6689634864546525,0.6689634864546525,0.6866902237926973
real,MSVD,FxIuFwMhOu8_18_26.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7773851590106007,0.7560070671378092,0.7560070671378092,0.7061248527679623
real,MSVD,G-M78KIy19E_315_330.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5424028268551236,0.44469964664310946,0.44469964664310946,0.21672555948174324
real,MSVD,G6w6kO8UPyg_31_41.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.0035335689045936395,0.038162544169611304,0.038162544169611304,0.11896348645465253
real,MSVD,GEXqMH8I3_w_14_18.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8486454652532391,0.858716136631331,0.858716136631331,0.8822143698468787
real,MSVD,GEXqMH8I3_w_63_68.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.11896348645465253,0.0917550058892815,0.0917550058892815,0.028268551236749116
real,MSVD,GMuijLIJH-U_1_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3545347467608952,0.27926972909305064,0.27926972909305064,0.10365135453474676
real,MSVD,GPT4vUwlrXY_1_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3244994110718492,0.23669022379269725,0.23669022379269725,0.03180212014134275
real,MSVD,GPyFZMJ5Dow_56_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.85924617196702,0.8544758539458186,0.8544758539458186,0.8433451118963486
real,MSVD,GWQTAe64m-0_160_166.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8421672555948174,0.714075382803298,0.714075382803298,0.41519434628975266
real,MSVD,GWQTAe64m-0_91_94.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.842756183745583,0.7042402826855123,0.7042402826855123,0.38103651354534745
real,MSVD,GY5Dl00LrEI_2_13.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2396937573616019,0.3858068315665488,0.3858068315665488,0.7267373380447585
real,MSVD,G_hxdUG6QXE_23_28.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9399293286219081,0.9106007067137809,0.9106007067137809,0.8421672555948174
real,MSVD,GcfWD62sbcs_13_33.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.11955241460541814,0.1386336866902238,0.1386336866902238,0.18315665488810365
real,MSVD,Gh4Beb8StFM_29_50.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7585394581861012,0.6198468786808009,0.6198468786808009,0.2962308598351001
real,MSVD,GlW6n43pUQA_0_12.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8415783274440518,0.8030624263839811,0.8030624263839811,0.7131919905771495
real,MSVD,Gn4Iv5ARIXc_37_40.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2579505300353357,0.22102473498233213,0.22102473498233213,0.1348645465253239
real,MSVD,Gn4Iv5ARIXc_83_93.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2832744405182568,0.2679034157832745,0.2679034157832745,0.232037691401649
real,MSVD,GnwKcpfr_ng_10_20.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6360424028268551,0.5342756183745583,0.5342756183745583,0.2968197879858657
real,MSVD,GnwKcpfr_ng_47_57.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.30683156654888105,0.2525912838633687,0.2525912838633687,0.12603062426383982
real,MSVD,Goj131_GxYs_2_7.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3504122497055359,0.4150765606595995,0.4150765606595995,0.565959952885748
real,MSVD,GopEjCCu2jo_2_9.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8027090694935218,0.6504122497055359,0.6504122497055359,0.2950530035335689
real,MSVD,GtrTNldo0LI_33_46.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8822143698468787,0.8873380447585395,0.8873380447585395,0.8992932862190812
real,MSVD,Gw0FU733zzg_58_66.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6419316843345112,0.6965253239104829,0.6965253239104829,0.8239104829210836
real,MSVD,H1Bok7Dg7g8_21_26.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.10247349823321555,0.09257950530035336,0.09257950530035336,0.06949352179034157
real,MSVD,H7vezmDeZaw_2_7.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9057714958775029,0.9110718492343933,0.9110718492343933,0.9234393404004712
real,MSVD,H9Oplnr8WcE_24_34.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4204946996466431,0.38180212014134274,0.38180212014134274,0.2915194346289753
real,MSVD,HAjwXjwN9-A_16_24.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5388692579505301,0.6312720848056537,0.6312720848056537,0.8468786808009423
real,MSVD,HBCJYhUjVf0_0_9.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2408716136631331,0.3564193168433451,0.3564193168433451,0.6260306242638398
real,MSVD,HDcIB1e9s5A_28_34.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4929328621908127,0.4662544169611307,0.4662544169611307,0.4040047114252061
real,MSVD,HJHPB_Y8GZE_22_28.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.028268551236749116,0.17014134275618376,0.17014134275618376,0.5011778563015312
real,MSVD,HJHPB_Y8GZE_259_263.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6554770318021201,0.6623674911660777,0.6623674911660777,0.6784452296819788
real,MSVD,HM-ZDoRWiH4_0_5.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9257950530035336,0.8984098939929328,0.8984098939929328,0.8345111896348646
real,MSVD,HN-ccxID8IM_3_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.04063604240282685,0.10812720848056537,0.10812720848056537,0.2656065959952886
real,MSVD,HO_ovIrLWfQ_1_11.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.16431095406360424,0.231095406360424,0.231095406360424,0.3869257950530035
real,MSVD,HPFLN5azwtA_56_63.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2868080094228504,0.29016489988221433,0.29016489988221433,0.29799764428739695
real,MSVD,HV12kTtdTT4_5_14.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5247349823321554,0.5240282685512367,0.5240282685512367,0.5223792697290931
real,MSVD,HVR7KpItLfA_62_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.30977620730270905,0.38945818610129557,0.38945818610129557,0.5753828032979976
real,MSVD,HYbEf-JKZnA_13_26.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.15371024734982333,0.1519434628975265,0.1519434628975265,0.14782096584216725
real,MSVD,HZ-BuDDmvVk_0_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.47290930506478207,0.4096584216725559,0.4096584216725559,0.2620730270906949
real,MSVD,HZqscSWtHmo_24_34.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3480565371024735,0.319434628975265,0.319434628975265,0.25265017667844525
real,MSVD,Hd-NeIhbYGc_28_31.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.12014134275618374,0.3174911660777385,0.3174911660777385,0.7779740871613663
real,MSVD,Hd-NeIhbYGc_43_48.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.26325088339222613,0.41466431095406353,0.41466431095406353,0.767962308598351
real,MSVD,He7Ge7Sogrk_47_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4075382803297998,0.3358068315665489,0.3358068315665489,0.1684334511189635
real,MSVD,HkpUWzNNVt4_20_30.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.22379269729093051,0.22891637220259128,0.22891637220259128,0.2408716136631331
real,MSVD,HmVPxs4ygMc_44_53.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9140164899882215,0.8758539458186101,0.8758539458186101,0.7868080094228505
real,MSVD,HqbVbPvlDoM_0_11.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6295641931684335,0.6362779740871614,0.6362779740871614,0.6519434628975265
real,MSVD,Hu9Sq1RvuoA_19_62.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5665488810365136,0.5085983510011779,0.5085983510011779,0.37338044758539457
real,MSVD,HxRK-WqZ5Gk_30_50.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5530035335689046,0.4323321554770318,0.4323321554770318,0.15076560659599528
real,MSVD,HypgcCT1r68_38_46.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.657243816254417,0.5130742049469964,0.5130742049469964,0.17667844522968199
real,MSVD,HzYtvOYOEoU_21_32.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7850412249705536,0.7368080094228504,0.7368080094228504,0.624263839811543
real,MSVD,I9gLTZY1ouc_142_147.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.800942285041225,0.7406949352179034,0.7406949352179034,0.6001177856301532
real,MSVD,IAvBB2lv8iw_142_148.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2661955241460542,0.23669022379269727,0.23669022379269727,0.16784452296819788
real,MSVD,IBgsLmDcL78_80_84.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6301531213191991,0.6328032979976442,0.6328032979976442,0.6389870435806831
real,MSVD,ID2xXlUENG0_19_24.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4216725559481743,0.40524146054181387,0.40524146054181387,0.3669022379269729
real,MSVD,INDhUwDMg-4_220_227.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2850412249705536,0.3647232037691402,0.3647232037691402,0.5506478209658422
real,MSVD,ITNh8tWZPOA_5_25.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9570082449941107,0.8020612485276796,0.8020612485276796,0.44051825677267376
real,MSVD,IWhrWLOAin0_1_4.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.23792697290930506,0.36425206124852766,0.36425206124852766,0.6590106007067138
real,MSVD,IY1Fn796MoY_7_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7614840989399293,0.8084805653710248,0.8084805653710248,0.9181389870435807
real,MSVD,IhwPQL9dFYc_124_129.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8138987043580683,0.711248527679623,0.711248527679623,0.4717314487632509
real,MSVD,IhwPQL9dFYc_130_136.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.964075382803298,0.8022379269729092,0.8022379269729092,0.4246171967020024
real,MSVD,IhwPQL9dFYc_137_143.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8445229681978799,0.7220848056537101,0.7220848056537101,0.4363957597173145
real,MSVD,IhwPQL9dFYc_143_147.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8197879858657244,0.8075971731448763,0.8075971731448763,0.7791519434628975
real,MSVD,IhwPQL9dFYc_153_170.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9222614840989399,0.8187279151943463,0.8187279151943463,0.5771495877502945
real,MSVD,IhwPQL9dFYc_171_175.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.37691401648998824,0.4613663133097762,0.4613663133097762,0.6584216725559482
real,MSVD,IhwPQL9dFYc_24_30.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9381625441696113,0.9413427561837455,0.9413427561837455,0.9487632508833922
real,MSVD,IhwPQL9dFYc_50_59.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9782096584216725,0.9487043580683157,0.9487043580683157,0.8798586572438163
real,MSVD,IhwPQL9dFYc_61_75.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9958775029446407,0.9912838633686689,0.9912838633686689,0.980565371024735
real,MSVD,IiIiY6o-C9k_49_55.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6849234393404005,0.6559481743227326,0.6559481743227326,0.588339222614841
real,MSVD,IiIiY6o-C9k_59_64.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.809776207302709,0.7069493521790341,0.7069493521790341,0.467020023557126
real,MSVD,IiTzJQE67FA_74_86.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8886925795053003,0.8540636042402826,0.8540636042402826,0.7732626619552415
real,MSVD,IpHJffM3G1c_439_446.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7991755005889282,0.7459952885747938,0.7459952885747938,0.6219081272084805
real,MSVD,IpHJffM3G1c_464_470.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6919905771495878,0.6616018845700824,0.6616018845700824,0.5906949352179034
real,MSVD,ItFqogTmAvQ_240_246.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6195524146054181,0.6552414605418139,0.6552414605418139,0.7385159010600707
real,MSVD,ItFqogTmAvQ_361_365.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6908127208480566,0.6261484098939929,0.6261484098939929,0.4752650176678445
real,MSVD,ItFqogTmAvQ_389_395.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5959952885747939,0.48327444051825674,0.48327444051825674,0.22025912838633688
real,MSVD,ItFqogTmAvQ_48_52.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.765017667844523,0.7014134275618374,0.7014134275618374,0.5530035335689046
real,MSVD,Ixw6wmoC_xg_116_126.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5606595995288575,0.6433451118963486,0.6433451118963486,0.8362779740871613
real,MSVD,Ixw6wmoC_xg_60_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8627797408716137,0.8608362779740871,0.8608362779740871,0.856301531213192
real,MSVD,J3_hkgu6MGc_43_52.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5058892815076561,0.38150765606595993,0.38150765606595993,0.09128386336866902
real,MSVD,J4otiwOjQy8_98_112.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7656065959952886,0.6970553592461719,0.6970553592461719,0.5371024734982333
real,MSVD,J7zb8YXrmIA_93_99.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.32332155477031804,0.2478798586572438,0.2478798586572438,0.071849234393404
real,MSVD,J8cP93yG1Ao_14_24.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.15901060070671377,0.15742049469964664,0.15742049469964664,0.15371024734982333
real,MSVD,JAFGw0WRHHU_108_116.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8886925795053003,0.8565371024734981,0.8565371024734981,0.78150765606596
real,MSVD,JIoiUNOXGaI_8_13.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6890459363957597,0.6282685512367491,0.6282685512367491,0.48645465253239106
real,MSVD,JK1R9k1WDpc_6_15.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3115429917550059,0.28910482921083624,0.28910482921083624,0.23674911660777384
real,MSVD,JXSkYkiKO0I_42_46.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6160188457008245,0.7064782096584217,0.7064782096584217,0.917550058892815
real,MSVD,JYNzY9jmsQQ_2_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.06713780918727916,0.10901060070671378,0.10901060070671378,0.2067137809187279
real,MSVD,J_evFB7RIKA_104_120.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.15842167255594816,0.37997644287396937,0.37997644287396937,0.8969375736160189
real,MSVD,Jag7oTemldY_12_25.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2043580683156655,0.3561248527679623,0.3561248527679623,0.7102473498233216
real,MSVD,Je3V7U5Ctj4_504_511.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7750294464075382,0.7259128386336866,0.7259128386336866,0.6113074204946997
real,MSVD,Je3V7U5Ctj4_558_563.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7196702002355713,0.6539458186101295,0.6539458186101295,0.5005889281507656
real,MSVD,Je3V7U5Ctj4_569_576.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6625441696113075,0.6524734982332155,0.6524734982332155,0.6289752650176679
real,MSVD,Je3V7U5Ctj4_582_587.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6130742049469965,0.6075971731448764,0.6075971731448764,0.5948174322732627
real,MSVD,Je3V7U5Ctj4_634_639.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.31566548881036516,0.4598351001177856,0.4598351001177856,0.7962308598351001
real,MSVD,Je3V7U5Ctj4_760_765.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2697290930506478,0.2974676089517079,0.2974676089517079,0.3621908127208481
real,MSVD,Je3V7U5Ctj4_768_773.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.29387514723203767,0.2689634864546525,0.2689634864546525,0.21083627797408716
real,MSVD,Je3V7U5Ctj4_956_961.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7332155477031802,0.692756183745583,0.692756183745583,0.5983510011778563
real,MSVD,Je3V7U5Ctj4_997_1004.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7950530035335689,0.6818021201413427,0.6818021201413427,0.4175500588928151
real,MSVD,Jfu-WkuCgD0_140_150.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6207302709069493,0.7138398115429917,0.7138398115429917,0.931095406360424
real,MSVD,JhCvLmf9yr0_46_50.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.12603062426383982,0.28362779740871613,0.28362779740871613,0.6513545347467609
real,MSVD,Jj4uYHr65H8_28_35.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.15312131919905772,0.114075382803298,0.114075382803298,0.022968197879858657
real,MSVD,JktNQQnLblQ_4_9.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.24558303886925795,0.31148409893992934,0.31148409893992934,0.4652532391048292
real,MSVD,JledeVyklPw_1_6.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6042402826855123,0.5445229681978798,0.5445229681978798,0.40518256772673733
real,MSVD,JnNe61UZsdM_42_51.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5730270906949352,0.4979387514723203,0.4979387514723203,0.32273262661955243
real,MSVD,JnNe61UZsdM_78_88.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.30565371024734983,0.3489399293286219,0.3489399293286219,0.4499411071849234
real,MSVD,JntMAcTlOF0_50_70.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.950530035335689,0.933922261484099,0.933922261484099,0.8951707891637221
real,MSVD,JpjAgSvr42k_0_12.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.42638398115429915,0.4302709069493521,0.4302709069493521,0.43934040047114253
real,MSVD,JsD6uEZsIsU_1_47.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.7785630153121319,0.6131919905771495,0.6131919905771495,0.22732626619552415
real,MSVD,JsD6uEZsIsU_45_58.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8286219081272085,0.6639575971731448,0.6639575971731448,0.2797408716136631
real,MSVD,JsmHZlUgf1w_0_21.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.10070671378091872,0.20353356890459362,0.20353356890459362,0.44346289752650175
real,MSVD,Jxw16bqzVqE_18_28.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6749116607773852,0.5293286219081272,0.5293286219081272,0.1896348645465253
real,MSVD,K-KVz3eqbnA_1_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5023557126030624,0.5668433451118964,0.5668433451118964,0.7173144876325088
real,MSVD,K-czl524zxk_6_15.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3003533568904594,0.31696113074204946,0.31696113074204946,0.35571260306242636
real,MSVD,K1ZM0LSLVw8_481_487.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8845700824499411,0.910718492343934,0.910718492343934,0.9717314487632509
real,MSVD,K1ZM0LSLVw8_488_494.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.872791519434629,0.9005300353356889,0.9005300353356889,0.9652532391048292
real,MSVD,K2LxyytY3Dw_104_112.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5294464075382803,0.6015312131919905,0.6015312131919905,0.7697290930506479
real,MSVD,K6xy6C-Hsa0_2_28.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9328621908127208,0.9524734982332155,0.9524734982332155,0.9982332155477032
real,MSVD,KFt5Zz5Mwlo_12_30.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.46054181389870436,0.498527679623086,0.498527679623086,0.5871613663133097
real,MSVD,KIEWo_xJ5nU_0_7.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.2832744405182568,0.29034157832744406,0.29034157832744406,0.30683156654888105
real,MSVD,KPPCwmU5OHQ_227_238.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9558303886925795,0.9530035335689045,0.9530035335689045,0.9464075382803298
real,MSVD,KPPCwmU5OHQ_258_266.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9093050647820966,0.9050647820965843,0.9050647820965843,0.8951707891637221
real,MSVD,KPPCwmU5OHQ_424_430.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9593639575971732,0.8819787985865725,0.8819787985865725,0.7014134275618374
real,MSVD,KPPCwmU5OHQ_467_472.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.917550058892815,0.8850412249705536,0.8850412249705536,0.8091872791519434
real,MSVD,KPPCwmU5OHQ_480_486.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.9163722025912838,0.899587750294464,0.899587750294464,0.8604240282685512
real,MSVD,KPPCwmU5OHQ_56_62.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4028268551236749,0.5312720848056536,0.5312720848056536,0.8309776207302709
real,MSVD,KUc1cWKXjDc_20_30.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.03415783274440518,0.09458186101295642,0.09458186101295642,0.23557126030624265
real,MSVD,KeSQ5Rv7eH8_73_79.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8686690223792697,0.8688457008244992,0.8688457008244992,0.8692579505300353
real,MSVD,Kf8oZGHDTt4_4_13.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.24734982332155478,0.31643109540636044,0.31643109540636044,0.47762073027090696
real,MSVD,Kms3EXosNS0_8_17.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.8186101295641932,0.8041224970553592,0.8041224970553592,0.7703180212014135
real,MSVD,KpmVL4ANieA_0_9.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4746760895170789,0.5856301531213192,0.5856301531213192,0.8445229681978799
real,MSVD,KqKUXRHHkCc_101_105.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.4823321554770318,0.5549469964664311,0.5549469964664311,0.7243816254416962
real,MSVD,Kqb-mmkEWqU_1_5.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.1696113074204947,0.14257950530035335,0.14257950530035335,0.07950530035335689
real,MSVD,KrBeBabazDU_15_20.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5206124852767963,0.41301531213191994,0.41301531213191994,0.16195524146054183
real,MSVD,Kxa0mnDj0bs_113_124.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.5959952885747939,0.5793875147232037,0.5793875147232037,0.5406360424028268
real,MSVD,Kxa0mnDj0bs_15_20.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.45995288574793874,0.45571260306242634,0.45571260306242634,0.4458186101295642
real,MSVD,L6dEUQ6WiHY_136_142.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6760895170789164,0.6631919905771496,0.6631919905771496,0.633097762073027
real,MSVD,L6dEUQ6WiHY_171_186.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.32626619552414604,0.395700824499411,0.395700824499411,0.5577149587750294
real,MSVD,L8h2DazQZJY_0_10.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.3321554770318021,0.45830388692579505,0.45830388692579505,0.7526501766784452
real,MSVD,L9wD3kw-8FE_65_73.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.6171967020023557,0.606419316843345,0.606419316843345,0.5812720848056537
real,MSVD,LEz0puaKNTk_38_48.mp4,patch_only,,0.7,0.3,motion_hard,2,4,0.07,0.01,0.1955241460541814,0.1444640753828033,0.1444640753828033,0.025323910482921083
