subset,source_model,filename,global_score,patch_score,alpha,final_score
annotated,LVDM,6000488.mp4,0.0159377207440546,0.0641666650772094,0.6,0.035229298477316526
annotated,LVDM,6000490.mp4,0.0355692253355309,0.0162254907190799,0.6,0.027831731488950497
annotated,LVDM,6000491.mp4,0.0295649870496821,0.012647058814764,0.6,0.02279781575571486
annotated,LVDM,6000492.mp4,0.019101718860372,0.1462254822254181,0.6,0.06995122420639044
annotated,LVDM,6000493.mp4,0.1386419825759359,0.631519615650177,0.6,0.33579303580563236
annotated,LVDM,6000494.mp4,0.0103749705674593,0.0132598038762807,0.6,0.01152890389098786
annotated,LVDM,6000495.mp4,0.0083146927242759,0.0664460808038711,0.6,0.03156724795611398
annotated,LVDM,6000496.mp4,0.1371114904638568,0.2206862568855285,0.6,0.17054139703252547
annotated,LVDM,6000497.mp4,0.0376736519896397,0.0014950981130823,0.6,0.023202230439016737
annotated,LVDM,6000498.mp4,0.0074905815870025,0.0176715701818466,0.6,0.01156297702494014
annotated,LVDM,6000500.mp4,0.0106692959736284,0.0545833334326744,0.6,0.028234910957246805
annotated,LVDM,6000501.mp4,0.0075494466682364,0.1055392101407051,0.6,0.046745352057223875
annotated,LVDM,6000502.mp4,0.0689162938544855,0.2357352972030639,0.6,0.13564389519391687
annotated,LVDM,6000503.mp4,0.0074905815870025,0.0475980415940284,0.6,0.02353356558981286
annotated,LVDM,6000504.mp4,0.0932275724040499,0.4529656767845154,0.6,0.2371228141562361
annotated,LVDM,6000505.mp4,0.0049593830939486,0.0300490204244852,0.6,0.014995238026163241
annotated,LVDM,6000506.mp4,0.0133623734400753,0.0420098043978214,0.6,0.02482134582317374
annotated,LVDM,6000507.mp4,0.0400724040499175,0.0688725486397743,0.6,0.051592461885860225
annotated,LVDM,6000508.mp4,0.1309895220155403,0.2398039251565933,0.6,0.17451528327196147
annotated,LVDM,6000510.mp4,0.007181539910525,0.0603676475584507,0.6,0.02845598296969528
annotated,LVDM,6000511.mp4,0.0183806216152578,0.2100980430841446,0.6,0.09506759020281252
annotated,LVDM,6000512.mp4,0.0254738639039321,0.1214705854654312,0.6,0.06387255252853175
annotated,LVDM,6000513.mp4,0.0609989404285377,0.4444852769374847,0.6,0.2143934750321165
annotated,LVDM,6000514.mp4,0.0826760065928891,0.0259313732385635,0.6,0.05997815325115886
annotated,LVDM,6000515.mp4,0.0495349658582528,0.5298283696174622,0.6,0.24165232736193654
annotated,LVDM,6000516.mp4,0.0435895926536378,0.0351225510239601,0.6,0.04020277600176672
annotated,LVDM,6000517.mp4,0.0537438191664704,0.1517892181873321,0.6,0.09296197877481507
annotated,LVDM,6000518.mp4,0.0819107605368495,0.0138725489377975,0.6,0.0546954758972287
annotated,LVDM,6000519.mp4,0.0043707322816105,0.0313725471496582,0.6,0.015171458228829583
annotated,LVDM,6000520.mp4,0.01988168118672,0.03438725695014,0.6,0.025683911492088
annotated,LVDM,6000521.mp4,0.0258859194725688,0.4793627262115478,0.6,0.2072766421681604
annotated,LVDM,6000522.mp4,0.0350100070638097,0.1395343244075775,0.6,0.07681973400131682
annotated,LVDM,6000523.mp4,0.0076818931010124,0.0517647042870521,0.6,0.02531501757542828
annotated,LVDM,6000524.mp4,0.0947286319755121,0.1991666555404663,0.6,0.1365038414014938
annotated,LVDM,6000525.mp4,0.0328614315987756,0.0263725500553846,0.6,0.030265878981419202
annotated,LVDM,6000526.mp4,0.0199405462679538,0.0778676494956016,0.6,0.04311138755901292
annotated,LVDM,6000527.mp4,0.0353337650105957,0.1287745088338852,0.6,0.0727100625399115
annotated,LVDM,6000528.mp4,0.027092653637862,0.0459803901612758,0.6,0.03464774824722752
annotated,LVDM,6000529.mp4,0.1272663056275017,0.1077450960874557,0.6,0.1194578218114833
annotated,LVDM,6000530.mp4,0.0567606545797033,0.0651715695858001,0.6,0.060125020582142016
annotated,LVDM,6000531.mp4,0.029888744996468,0.0714215636253357,0.6,0.046501872448015076
annotated,LVDM,6000532.mp4,0.0909024016953143,0.4198529422283172,0.6,0.22248261790851548
annotated,LVDM,6000533.mp4,0.0311101954320696,0.1545097976922989,0.6,0.08047003633616132
annotated,LVDM,6000534.mp4,0.0141276194961149,0.0097794122993946,0.6,0.01238833661742678
annotated,LVDM,6000535.mp4,0.0220155403814457,0.2887745201587677,0.6,0.1287191322923745
annotated,LVDM,6000536.mp4,0.1278843889804568,0.1523529291152954,0.6,0.13767180503439225
annotated,LVDM,6000537.mp4,0.0082999764539675,0.0110784312710165,0.6,0.0094113583807871
annotated,LVDM,6000538.mp4,0.1311514009889333,0.1519117653369903,0.6,0.13945554672815608
annotated,LVDM,6000539.mp4,0.0405727572404049,0.0639705881476402,0.6,0.04993188960329902
annotated,LVDM,6000540.mp4,0.0058423593124558,0.0548529401421546,0.6,0.025446591644335322
annotated,LVDM,6000541.mp4,0.0131121968448316,0.1467401832342147,0.6,0.06656339140058484
annotated,LVDM,6000542.mp4,0.0335383800329644,0.2135784178972244,0.6,0.10555439517866841
annotated,LVDM,6000543.mp4,0.2046297386390393,0.4569852948188782,0.6,0.30557196111097484
annotated,LVDM,6000544.mp4,0.0186455144808099,0.0715441107749939,0.6,0.0398049529984835
annotated,LVDM,6000545.mp4,0.0750235460324935,0.0903921574354171,0.6,0.08117099059366295
annotated,LVDM,6000546.mp4,0.0159230044737461,0.0839215666055679,0.6,0.04312242932647482
annotated,LVDM,6000547.mp4,0.0083588415352013,0.0450490228831768,0.6,0.023034914074391497
annotated,LVDM,6000548.mp4,0.0377325170708735,0.3836029171943664,0.6,0.17608067712027065
annotated,LVDM,6000549.mp4,0.0275782905580409,0.0634803920984268,0.6,0.04193913117419526
annotated,LVDM,6000550.mp4,0.0055038850953614,0.0144607853144407,0.6,0.009086645182993121
annotated,LVDM,6000551.mp4,0.0171297386390393,0.0721568614244461,0.6,0.03914058775320202
annotated,LVDM,6000552.mp4,0.025665175417942,0.1136764660477638,0.6,0.06086969166987072
annotated,LVDM,6000553.mp4,0.0090063574287732,0.0112745100632309,0.6,0.00991361848255628
annotated,LVDM,6000554.mp4,0.0138038615493289,0.1504901945590973,0.6,0.06847839475323626
annotated,LVDM,6000555.mp4,0.0548916882505297,0.6447058320045471,0.6,0.2908173457521367
annotated,LVDM,6000556.mp4,0.0402342830233105,0.3792647123336792,0.6,0.175846454747458
annotated,LVDM,6000557.mp4,0.0066811867200376,0.1481372565031051,0.6,0.0632636146332646
annotated,LVDM,6000558.mp4,0.0151430421473981,0.2507353127002716,0.6,0.10937995036854752
annotated,LVDM,6000559.mp4,0.01988168118672,0.0477205887436866,0.6,0.03101724420950664
annotated,LVDM,6000561.mp4,0.0588062161525782,0.5324019193649292,0.6,0.2482444974375186
annotated,LVDM,6000562.mp4,0.0170414410171886,0.489779382944107,0.6,0.20613661778795597
annotated,LVDM,6000563.mp4,0.0286820108311749,0.0722303912043571,0.6,0.046101362980447785
annotated,LVDM,6000564.mp4,0.0344066399811631,0.2259068638086319,0.6,0.11100672951215063
annotated,LVDM,6000565.mp4,0.1032640687544148,0.1534803956747055,0.6,0.12335059952253108
annotated,LVDM,6000566.mp4,0.0409700965387332,0.4846568405628204,0.6,0.2184447941483681
annotated,LVDM,6000567.mp4,0.0176153755592182,0.0236274506896734,0.6,0.020020205611400277
annotated,LVDM,6000568.mp4,0.0748616670591005,0.0267892144620418,0.6,0.05563268602027702
annotated,LVDM,6000569.mp4,0.0220008241111372,0.3700734972953796,0.6,0.16122989338483415
annotated,LVDM,6000570.mp4,0.0342889098186955,0.3454901874065399,0.6,0.15876942085383325
annotated,LVDM,6000571.mp4,0.0084618554273604,0.0549264699220657,0.6,0.027047701225242523
annotated,LVDM,6000572.mp4,0.0317577113256416,0.298848032951355,0.6,0.13859383997592695
annotated,LVDM,6000573.mp4,0.0144808099835177,0.0816421583294868,0.6,0.041345349321905346
annotated,LVDM,6000574.mp4,0.0262243936896632,0.1424019634723663,0.6,0.07269542160274445
annotated,LVDM,6000575.mp4,0.006239698610784,0.3017646968364715,0.6,0.124449697901059
annotated,LVDM,6000576.mp4,0.0854426654108782,0.2689460813999176,0.6,0.15884403180649395
annotated,LVDM,6000577.mp4,0.0238403578996939,0.0587009787559509,0.6,0.037784606242196705
annotated,LVDM,6000578.mp4,0.0803655521544619,0.0789460837841034,0.6,0.0797977648063185
annotated,LVDM,6000579.mp4,0.0197050859430186,0.0177205875515937,0.6,0.018911286586448642
annotated,LVDM,6000580.mp4,0.0111549328938073,0.1407352983951568,0.6,0.0629870790943471
annotated,LVDM,6000581.mp4,0.0211031316223216,0.0831372588872909,0.6,0.045916782528309316
annotated,LVDM,6000582.mp4,0.0205291970802919,0.0531862750649452,0.6,0.033592028274153224
annotated,LVDM,6000583.mp4,0.0403961619967035,0.1165686249732971,0.6,0.07086514718734094
annotated,LVDM,6000584.mp4,0.0038556628208146,0.0718382373452186,0.6,0.0310486926305762
annotated,LVDM,6000585.mp4,0.006107252178008,0.0611519627273082,0.6,0.02812513639772808
annotated,LVDM,6000586.mp4,0.019557923239934,0.0470833331346511,0.6,0.03056808719782084
annotated,LVDM,6000587.mp4,0.0077407581822462,0.0069852946326136,0.6,0.00743857276239316
annotated,LVDM,6000588.mp4,0.0580115375559218,0.3895342946052551,0.6,0.19062064037565515
annotated,LVDM,6000589.mp4,0.0107723098657876,0.0262500010430812,0.6,0.01696338633670504
annotated,LVDM,6000590.mp4,0.0152166234989404,0.3639460802078247,0.6,0.15470840618249415
annotated,LVDM,6000591.mp4,0.0216623498940428,0.2524019479751587,0.6,0.11395818912648915
annotated,LVDM,6000592.mp4,0.0431333882740758,0.020759804174304,0.6,0.03418395463416708
annotated,LVDM,6000593.mp4,0.0051801271485754,0.0305392164736986,0.6,0.015323762878624681
annotated,LVDM,6000594.mp4,0.0228102189781021,0.0135539211332798,0.6,0.01910769984017318
annotated,LVDM,6000595.mp4,0.0128473039792794,0.0227450989186763,0.6,0.01680642195503816
annotated,LVDM,6000596.mp4,0.0137008476571697,0.0382598042488098,0.6,0.02352443029382574
annotated,LVDM,6000597.mp4,0.077510595714622,0.1862500011920929,0.6,0.12100635790561037
annotated,LVDM,6000598.mp4,0.0143042147398163,0.1072058826684951,0.6,0.05146488191128783
annotated,LVDM,6000599.mp4,0.0213385919472568,0.1383088231086731,0.6,0.06812668441182332
annotated,LVDM,6000600.mp4,0.0643836825994819,0.0944852903485298,0.6,0.07642432569910107
annotated,LVDM,6000601.mp4,0.0204408994584412,0.1020098030567169,0.6,0.05306846089775148
annotated,LVDM,6000602.mp4,0.0208971038380032,0.1476470679044723,0.6,0.07159708946459084
annotated,LVDM,6000603.mp4,0.0282993878031551,0.3094117641448974,0.6,0.14074433833985203
annotated,LVDM,6000604.mp4,0.023163409465505,0.0003186274552717,0.6,0.014025496661411679
annotated,LVDM,6000605.mp4,0.0123028019778667,0.0225245095789432,0.6,0.0163914850182973
annotated,LVDM,6000606.mp4,0.0261066635271956,0.4429901838302612,0.6,0.19286007164842184
annotated,LVDM,6000607.mp4,0.0174093477748999,0.0757843181490898,0.6,0.04075933592457586
annotated,LVDM,6000608.mp4,0.0163203437720744,0.0823039188981056,0.6,0.04271377382248688
annotated,LVDM,6000609.mp4,0.0092123852130915,0.0230637248605489,0.6,0.01475292107207446
annotated,LVDM,6000610.mp4,0.0687838474217094,0.1097548976540565,0.6,0.08517226751464824
annotated,LVDM,6000611.mp4,0.1127413468330586,0.2399264574050903,0.6,0.16361539106187128
annotated,LVDM,6000612.mp4,0.0447816105486225,0.1953676342964172,0.6,0.1050160200477404
annotated,LVDM,6000613.mp4,0.0081969625618083,0.0032352942507714,0.6,0.00621229523739354
annotated,LVDM,6000614.mp4,0.0138185778196373,0.2322794049978256,0.6,0.10120290869091263
annotated,LVDM,6000615.mp4,0.05840887685425,0.4380637109279632,0.6,0.2102708104837353
annotated,LVDM,6000616.mp4,0.0208676712973863,0.1111029386520385,0.6,0.05696177823924718
annotated,LVDM,6000617.mp4,0.0711531669413703,0.2008578330278396,0.6,0.12303503337595803
annotated,LVDM,6000618.mp4,0.0190134212385213,0.0249509811401367,0.6,0.02138844519916746
annotated,LVDM,6000619.mp4,0.0149958794443136,0.0721323490142822,0.6,0.03785046727230104
annotated,LVDM,6000620.mp4,0.1061778902754885,0.6755391359329224,0.6,0.33392238853846207
annotated,LVDM,6000621.mp4,0.0194401930774664,0.1435539275407791,0.6,0.06908568686279148
annotated,LVDM,6000622.mp4,0.0142012008476571,0.3293872475624084,0.6,0.14027561953355763
annotated,LVDM,6000623.mp4,0.0304921120791146,0.2161274403333664,0.6,0.10474624338081533
annotated,LVDM,6000624.mp4,0.1551094890510949,0.2260294109582901,0.6,0.18347745781397298
annotated,LVDM,6000625.mp4,0.0147457028490699,0.0379901975393295,0.6,0.024043500725173743
annotated,LVDM,6000627.mp4,0.0720802919708029,0.4728431105613708,0.6,0.23238541940703006
annotated,LVDM,6000629.mp4,0.0531993171650576,0.1123774498701095,0.6,0.07687057024707836
annotated,LVDM,6000630.mp4,0.0188809748057452,0.1371078491210937,0.6,0.06617172453188461
annotated,LVDM,6000631.mp4,0.1447345184836355,0.0915686339139938,0.6,0.12346816465577881
annotated,LVDM,6000632.mp4,0.02644513774429,0.1876470446586609,0.6,0.09092590051003835
annotated,LVDM,6000633.mp4,0.0152607723098657,0.1254411786794662,0.6,0.059332934857705896
annotated,LVDM,6000634.mp4,0.0065781728278785,0.0769117623567581,0.6,0.03471160863943034
annotated,LVDM,6000635.mp4,0.0232517070873557,0.3444607555866241,0.6,0.15173532648706306
annotated,LVDM,6000636.mp4,0.012052625382623,0.0341666676104068,0.6,0.02089824227373652
annotated,LVDM,6000637.mp4,0.0122439368966329,0.2194852828979492,0.6,0.09514047529715941
annotated,LVDM,6000638.mp4,0.036481634094655,0.0234068632125854,0.6,0.031251725741827156
annotated,LVDM,6000639.mp4,0.0962296915469743,0.0887745171785354,0.6,0.09324762179959875
annotated,LVDM,6000640.mp4,0.080659877560631,0.1357352882623672,0.6,0.10269004184132548
annotated,LVDM,6000641.mp4,0.0051359783376501,0.0652450993657112,0.6,0.029179626748874542
annotated,LVDM,6000642.mp4,0.0214268895691076,0.0505392178893089,0.6,0.03307182089718812
annotated,LVDM,6000643.mp4,0.0285642806687073,0.0762009769678115,0.6,0.04761895918834898
annotated,LVDM,6000644.mp4,0.0445902990346126,0.2499019652605056,0.6,0.1267149655249698
annotated,LVDM,6000645.mp4,0.0217212149752766,0.2212499976158142,0.6,0.10153272803149165
annotated,LVDM,6000646.mp4,0.0966123145749941,0.1654166728258133,0.6,0.12413405787532178
annotated,LVDM,6000647.mp4,0.0539056981398634,0.1089950948953628,0.6,0.07594145684206316
annotated,LVDM,6000648.mp4,0.0124205321403343,0.0192156862467527,0.6,0.015138593782901659
annotated,LVDM,6000649.mp4,0.0238550741700023,0.0340686254203319,0.6,0.02794049467013414
annotated,LVDM,6000650.mp4,0.0304773958088062,0.1695833355188369,0.6,0.08611977169281848
annotated,LVDM,6000651.mp4,0.0053420061219684,0.0119117647409439,0.6,0.007969909569558599
annotated,LVDM,6000652.mp4,0.0312279255945373,0.199705883860588,0.6,0.09861910890095758
annotated,LVDM,6000653.mp4,0.0674888156345655,0.5509803891181946,0.6,0.26088544502801714
annotated,LVDM,6000654.mp4,0.0360548622557099,0.0457352921366691,0.6,0.039927034208093584
annotated,LVDM,6000655.mp4,0.010330821756534,0.0556862726807594,0.6,0.02847300212622416
annotated,LVDM,6000656.mp4,0.0343624911702378,0.6209068298339844,0.6,0.26898022663573645
annotated,LVDM,6000657.mp4,0.0079026371556392,0.0155392158776521,0.6,0.010957268644444362
annotated,LVDM,6000658.mp4,0.0085795855898281,0.0118382349610328,0.6,0.00988304533830998
annotated,LVDM,6000659.mp4,0.0144219449022839,0.0015686275437474,0.6,0.0092806179588693
annotated,LVDM,6000660.mp4,0.0091240875912408,0.3885784149169922,0.6,0.16090581852154137
annotated,LVDM,6000661.mp4,0.0085501530492112,0.0023039216175675,0.6,0.0060516604765537205
annotated,LVDM,6000662.mp4,0.0209118201083117,0.106666661798954,0.6,0.05521375678456862
annotated,LVDM,6000663.mp4,0.1600247233341182,0.2370343059301376,0.6,0.19082855637252596
annotated,LVDM,6000664.mp4,0.0888862726630562,0.3072303831577301,0.6,0.17622391686092576
annotated,LVDM,6000665.mp4,0.0223540145985401,0.0587745085358619,0.6,0.036922212173468826
annotated,LVDM,6000666.mp4,0.0641187897339298,0.1285049021244049,0.6,0.08987323469011985
annotated,LVDM,6000667.mp4,0.0127442900871203,0.0213970597833395,0.6,0.016205397965607982
annotated,LVDM,6000668.mp4,0.0995114198257593,0.3443136811256408,0.6,0.1974323243457119
annotated,LVDM,6000669.mp4,0.1368024487873793,0.7738479971885681,0.6,0.3916206681478548
annotated,LVDM,6000670.mp4,0.0119496114904638,0.1577941179275512,0.6,0.07028741406529876
annotated,LVDM,6000671.mp4,0.0515510948905109,0.0313480384647846,0.6,0.043469872320220385
annotated,LVDM,6000672.mp4,0.0295355545090652,0.0710048973560333,0.6,0.046123291647852435
annotated,LVDM,6000673.mp4,0.0084765716976689,0.1555392146110534,0.6,0.06730162886302271
annotated,LVDM,6000674.mp4,0.0224717447610077,0.0459558814764022,0.6,0.0318653994471655
annotated,LVDM,6000675.mp4,0.0819254768071579,0.6182107925415039,0.6,0.29643960310089634
annotated,LVDM,6000676.mp4,0.0094036967271014,0.0411274507641792,0.6,0.022093198341932522
annotated,LVDM,6000677.mp4,0.0649870496821285,0.2295098006725311,0.6,0.13079615007828954
annotated,LVDM,6000678.mp4,0.026150812338121,0.0010294117964804,0.6,0.01610225212146476
annotated,LVDM,6000679.mp4,0.0167618318813279,0.039803922176361,0.6,0.02597866799934114
annotated,LVDM,6000680.mp4,0.0091388038615493,0.0483823530375957,0.6,0.02483622353196786
annotated,LVDM,6000681.mp4,0.0043707322816105,0.0,0.6,0.0026224393689663
annotated,LVDM,6000682.mp4,0.0066959029903461,0.0321813747286796,0.6,0.016890091685679502
annotated,LVDM,6000684.mp4,0.0041352719566753,0.0125000001862645,0.6,0.00748116324851098
annotated,LVDM,6000685.mp4,0.0150988933364728,0.0111519610509276,0.6,0.01352012042225472
annotated,LVDM,6000686.mp4,0.0277843183423593,0.0126225491985678,0.6,0.0217196106848427
annotated,LVDM,6000687.mp4,0.0900635742877325,0.2290686219930648,0.6,0.14566559336986543
annotated,LVDM,6000688.mp4,0.0958912173298799,0.544705867767334,0.6,0.27541707750486155
annotated,LVDM,6000689.mp4,0.0320814692724275,0.2549999952316284,0.6,0.12124887965610787
annotated,LVDM,6000690.mp4,0.0108753237579467,0.0885294079780578,0.6,0.041936957445991144
annotated,LVDM,6000691.mp4,0.0090505062396986,0.0227205883711576,0.6,0.0145185390922822
annotated,LVDM,6000692.mp4,0.0316841299740993,0.2809068560600281,0.6,0.1313732204084708
annotated,LVDM,6000693.mp4,0.0167765481516364,0.0576960779726505,0.6,0.03314436008004204
annotated,LVDM,6000694.mp4,0.0404550270779373,0.1953921616077423,0.6,0.10242988088985931
annotated,LVDM,6000695.mp4,0.0221627030845302,0.440318614244461,0.6,0.18942506754850252
annotated,LVDM,6000698.mp4,0.0180274311278549,0.2703431248664856,0.6,0.11895370862330717
annotated,LVDM,6000699.mp4,0.0317577113256416,0.0357352942228317,0.6,0.033348744484517634
annotated,LVDM,6000700.mp4,0.2034524370143631,0.2592402100563049,0.6,0.22576754623113982
annotated,LVDM,6000701.mp4,0.0188073934542029,0.1680882275104522,0.6,0.07851972707670261
annotated,LVDM,6000703.mp4,0.0204556157287497,0.0829656869173049,0.6,0.04545964420417178
annotated,LVDM,6000704.mp4,0.0158641393925123,0.1796813756227493,0.6,0.0813910338846071
annotated,LVDM,6000705.mp4,0.0384536143159877,0.1506372541189193,0.6,0.08332707023716034
annotated,LVDM,6000706.mp4,0.0781875441488109,0.2278676331043243,0.6,0.13805957973101626
annotated,LVDM,6000707.mp4,0.0281522251000706,0.0326225496828556,0.6,0.0299403549331846
annotated,LVDM,6000708.mp4,0.0288586060748763,0.160833328962326,0.6,0.08164849522985618
annotated,LVDM,6000709.mp4,0.0550241346833058,0.0420833341777324,0.6,0.04984781448107645
annotated,LVDM,6000710.mp4,0.0215151871909583,0.0827205851674079,0.6,0.04599734638153814
annotated,LVDM,6000711.mp4,0.022059689192371,0.0476715676486492,0.6,0.032304440574882284
annotated,LVDM,6000712.mp4,0.0424711561101954,0.0597303882241249,0.6,0.0493748489557672
annotated,LVDM,6000713.mp4,0.0195432069696256,0.0999509841203689,0.6,0.051706317829922924
annotated,LVDM,6000714.mp4,0.0044590299034612,0.0038725491613149,0.6,0.00422443760660268
annotated,LVDM,6000715.mp4,0.0097274546738874,0.0110294111073017,0.6,0.010248237247253121
annotated,LVDM,6000716.mp4,0.0096980221332705,0.2072058618068695,0.6,0.0887011580027101
annotated,LVDM,6000717.mp4,0.0161290322580645,0.0775980427861213,0.6,0.04071663646928722
annotated,LVDM,6000718.mp4,0.0130238992229809,0.0225490182638168,0.6,0.01683394683931526
annotated,LVDM,6000719.mp4,0.0340975983046856,0.0396078452467918,0.6,0.036301697081528084
annotated,LVDM,6000720.mp4,0.0926242053214033,0.4345343112945556,0.6,0.22938824771066424
annotated,LVDM,6000721.mp4,0.1179656227925594,0.121249996125698,0.6,0.11927937212581484
annotated,LVDM,6000722.mp4,0.0094184129974099,0.0394362770020961,0.6,0.02142555859928438
annotated,LVDM,6000723.mp4,0.052139745702849,0.2293627262115478,0.6,0.12302893790632852
annotated,LVDM,6000724.mp4,0.0544943489522015,0.0665196105837822,0.6,0.05930445360483378
annotated,LVDM,6000725.mp4,0.0640157758417706,0.0363725498318672,0.6,0.05295848543780923
annotated,LVDM,6000726.mp4,0.0191605839416058,0.1546323448419571,0.6,0.07334928830174632
annotated,LVDM,6000727.mp4,0.0125971273840357,0.0131127452477812,0.6,0.0128033745295339
annotated,LVDM,6000728.mp4,0.0281375088297621,0.0674019604921341,0.6,0.0438432894947109
annotated,LVDM,6000729.mp4,0.012508829762185,0.0728676468133926,0.6,0.03665235658266804
annotated,LVDM,6000730.mp4,0.0100364963503649,0.1110294163227081,0.6,0.05043366433930218
annotated,LVDM,6000731.mp4,0.0540675771132564,0.1281127482652664,0.6,0.0836856455740604
annotated,LVDM,6000732.mp4,0.0175123616670591,0.2648529410362243,0.6,0.11644859341472519
annotated,LVDM,6000733.mp4,0.0847362844360725,0.5187254548072815,0.6,0.2583319525845561
annotated,LVDM,6000734.mp4,0.0792618318813279,0.2734803855419159,0.6,0.1569492533455631
annotated,LVDM,6000735.mp4,0.0093595479161761,0.1038235276937484,0.6,0.04714513982720502
annotated,LVDM,6000736.mp4,0.0983046856604662,0.1682597994804382,0.6,0.12628673118845501
annotated,LVDM,6000737.mp4,0.0544354838709677,0.4983823597431183,0.6,0.23201423421982795
annotated,LVDM,6000738.mp4,0.0600718153991052,0.0124754905700683,0.6,0.04103328546749044
annotated,LVDM,6000739.mp4,0.0238992229809277,0.0234068632125854,0.6,0.02370227907359078
annotated,LVDM,6000740.mp4,0.0177331057216858,0.0624264739453792,0.6,0.03561045301116316
annotated,LVDM,6000741.mp4,0.0241641158464798,0.162279412150383,0.6,0.07941023436804108
annotated,LVDM,6000742.mp4,0.0630592182717212,0.1104901880025863,0.6,0.08203160616406724
annotated,LVDM,6000743.mp4,0.0230603955733458,0.0126960780471563,0.6,0.018914668562869996
annotated,LVDM,6000744.mp4,0.0606016011302095,0.4609558582305908,0.6,0.22074330397036204
annotated,LVDM,6000745.mp4,0.0133035083588415,0.086519606411457,0.6,0.0425899475798877
annotated,LVDM,6000746.mp4,0.0247821991994348,0.0846323519945144,0.6,0.04872226031746664
annotated,LVDM,6000747.mp4,0.0271809512597127,0.1250245124101638,0.6,0.06631837571989314
annotated,LVDM,6000748.mp4,0.0344213562514716,0.051102939993143,0.6,0.04109398974814016
annotated,LVDM,6000749.mp4,0.0155550977160348,0.0258578434586524,0.6,0.01967619601308184
annotated,LVDM,6000750.mp4,0.0181893101012479,0.0138235297054052,0.6,0.01644299794291082
annotated,LVDM,6000751.mp4,0.0644572639510242,0.2059803903102874,0.6,0.1210665144947295
annotated,LVDM,6000752.mp4,0.0192930303743819,0.0831862762570381,0.6,0.04485032872744438
annotated,LVDM,6000753.mp4,0.0135831174947021,0.0386764705181121,0.6,0.0236204587040661
annotated,LVDM,6000754.mp4,0.03177242759595,0.3223284184932709,0.6,0.14799482395487834
annotated,LVDM,6000755.mp4,0.0392777254532611,0.2429901659488678,0.6,0.1207627016515038
annotated,LVDM,6000756.mp4,0.0722274546738874,0.25220587849617,0.6,0.14421882420280044
annotated,LVDM,6000757.mp4,0.0183806216152578,0.0455147065222263,0.6,0.029234255578045203
annotated,LVDM,6000758.mp4,0.0058717918530727,0.1583088189363479,0.6,0.06684660268638279
annotated,LVDM,6000759.mp4,0.0266511655286084,0.1076715663075447,0.6,0.05905932584018292
annotated,LVDM,6000760.mp4,0.0127295738168118,0.0348529405891895,0.6,0.02157892052576288
annotated,LVDM,6000761.mp4,0.0395131857781963,0.282843142747879,0.6,0.13684516856606938
annotated,LVDM,6000762.mp4,0.1234400753473039,0.1290686279535293,0.6,0.12569149638979404
annotated,LVDM,6000763.mp4,0.0244142924417235,0.1483578383922577,0.6,0.07399171082193717
annotated,LVDM,6000764.mp4,0.0453702613609606,0.1147058755159378,0.6,0.07310450702295149
annotated,LVDM,6000765.mp4,0.1846156110195432,0.354289174079895,0.6,0.2524850362436839
annotated,LVDM,6000766.mp4,0.0991582293383564,0.0531862713396549,0.6,0.0807694461388758
annotated,LVDM,6000767.mp4,0.0048710854720979,0.0264215692877769,0.6,0.013491278998369499
annotated,LVDM,6000768.mp4,0.0250912408759124,0.6985539197921753,0.6,0.29447631244241756
annotated,LVDM,6000769.mp4,0.0521544619731575,0.0979166626930236,0.6,0.07045934226110394
annotated,LVDM,6000770.mp4,0.0450317871438662,0.017181372269988,0.6,0.03389162119431492
annotated,LVDM,6000771.mp4,0.0513450671061926,0.210784301161766,0.6,0.11512076072842196
annotated,LVDM,6000772.mp4,0.02520897103838,0.0052450979128479,0.6,0.01722342178816716
annotated,LVDM,6000773.mp4,0.0041352719566753,0.0944362729787826,0.6,0.04025567236551822
annotated,LVDM,6000774.mp4,0.0467977395808806,0.0520588234066963,0.6,0.04890217311120688
annotated,LVDM,6000775.mp4,0.0165852366376265,0.0323039218783378,0.6,0.02287271073391102
annotated,LVDM,6000776.mp4,0.0176448080998351,0.1377205848693847,0.6,0.06567511880765495
annotated,LVDM,6000777.mp4,0.0241788321167883,0.1211519539356231,0.6,0.06296808084432222
annotated,LVDM,6000778.mp4,0.0100659288909818,0.0775490179657936,0.6,0.03705916452090652
annotated,LVDM,6000779.mp4,0.016732399340711,0.2287745028734207,0.6,0.10154924075379489
annotated,LVDM,6000780.mp4,0.0124793972215681,0.0633823499083519,0.6,0.03284057829628162
annotated,LVDM,6000781.mp4,0.0209118201083117,0.0898039191961288,0.6,0.048468659743438544
annotated,LVDM,6000782.mp4,0.0354073463621379,0.1785294115543365,0.6,0.09265617243901733
annotated,LVDM,6000783.mp4,0.0126265599246526,0.0796078443527221,0.6,0.0394190736958804
annotated,LVDM,6000784.mp4,0.1848952201554038,0.512843132019043,0.6,0.3160743849008595
annotated,LVDM,6000785.mp4,0.053243465975983,0.0994117632508277,0.6,0.07171078488592089
annotated,LVDM,6000786.mp4,0.0174534965858252,0.5222058296203613,0.6,0.21935442979963965
annotated,LVDM,6000787.mp4,0.0545973628443607,0.0638235285878181,0.6,0.058287829141743665
annotated,LVDM,6000788.mp4,0.0121556392747822,0.10904411226511,0.6,0.05091102847091332
annotated,LVDM,6000789.mp4,0.0106987285142453,0.0339705869555473,0.6,0.0200074718907661
