dataset,subset,source_model,filename,condition,status,d3_raw,motion_raw,d3_time_raw,motion_time_raw,actual_dt_mean,actual_dt_std,d3_one_sided,d3_two_sided
comgenvid,annotated,Sora,pricewon_386607539%2Fmd.mp4,jpeg_q30,ok,0.4427015781402588,2.111100673675537,33.88388451064271,16.80132303635279,0.12666666666666665,0.013333333333333284,0.04,0.08
comgenvid,annotated,Sora,cosus8662_705151392%2Fmd.mp4,jpeg_q30,ok,0.4064767360687256,2.7029974460601807,48.3553963250732,21.64274235566457,0.12666666666666665,0.013333333333333284,0.015,0.03
comgenvid,annotated,Sora,voice789_242587007%2Fmd.mp4,jpeg_q30,ok,0.5756042003631592,2.1899635791778564,34.49383314976204,17.304901381333668,0.12666666666666665,0.013333333333333284,0.09,0.18
comgenvid,annotated,Sora,rana2025_watermarked.mp4,jpeg_q30,ok,0.5780460238456726,4.55325984954834,53.34787689051851,36.20499209562937,0.12666666666666665,0.013333333333333284,0.095,0.19
comgenvid,annotated,Sora,test_video_coffee_392115691%2Fmd.mp4,jpeg_q30,ok,1.019389033317566,3.7690391540527344,67.61300563969696,29.93572398026784,0.12666666666666665,0.013333333333333284,0.375,0.75
comgenvid,annotated,Sora,slimxoxshady_716127548%2Fmd.mp4,jpeg_q30,ok,0.8248475790023804,2.2648098468780518,51.484987380803794,18.011322955290478,0.12666666666666665,0.013333333333333284,0.265,0.53
comgenvid,annotated,Sora,onebitewolrd_534629260%2Fmd.mp4,jpeg_q30,ok,0.45748648047447205,2.63299822807312,35.5895398431365,20.973907947540283,0.12666666666666665,0.013333333333333284,0.04,0.08
comgenvid,annotated,Sora,gilmomedia_357265093%2Fmd.mp4,jpeg_q30,ok,1.0139456987380981,4.270280361175537,53.91388292130307,33.81445173422495,0.12666666666666665,0.013333333333333284,0.375,0.75
comgenvid,annotated,Sora,prefer__915094796%2Fmd.mp4,jpeg_q30,ok,0.22471797466278076,1.3019983768463135,16.981147130952852,10.323834508657455,0.12666666666666665,0.013333333333333284,0.0,0.0
comgenvid,annotated,Sora,sonofyakub_885154928%2Fmd.mp4,jpeg_q30,ok,1.003393292427063,4.833094596862793,59.51420601965394,38.237011869748436,0.12666666666666665,0.013333333333333284,0.365,0.73
comgenvid,annotated,Sora,octaviusthunder_495498540%2Fmd.mp4,jpeg_q30,ok,0.18825232982635498,1.7758961915969849,17.535152351691323,14.1130899588267,0.12666666666666665,0.013333333333333284,0.0,0.0
comgenvid,annotated,Sora,luaplegin_974286721%2Fmd.mp4,jpeg_q30,ok,3.6633405685424805,4.04159688949585,204.86039800879635,32.272538840770714,0.12666666666666665,0.013333333333333284,0.85,0.30000000000000004
comgenvid,annotated,Sora,heryrason_401581354%2Fmd.mp4,jpeg_q30,ok,0.8823586106300354,4.824894428253174,69.2486048861817,38.44239294528961,0.12666666666666665,0.013333333333333284,0.3,0.6
comgenvid,annotated,Sora,erickibarra_55706887%2Fmd.mp4,jpeg_q30,ok,0.7820978760719299,2.4282760620117188,38.76414153271328,19.12165653705597,0.12666666666666665,0.013333333333333284,0.22,0.44
comgenvid,annotated,VEO3,fcd3b99e-9724-51bc-99fa-b29092329509.mp4,jpeg_q30,ok,0.7713125944137573,2.511725664138794,49.36400396801497,20.09380671183268,0.125,0.0,0.21,0.42
comgenvid,annotated,VEO3,4c1ea58b-bd7c-524d-9bd6-a8be0a085843.mp4,jpeg_q30,ok,0.18774524331092834,1.3005931377410889,12.015695794224186,10.404745101928711,0.125,0.0,0.0,0.0
comgenvid,annotated,VEO3,c82b1e34-263d-5d2d-8589-1d16b2ee1a84.mp4,jpeg_q30,ok,1.377614974975586,3.3115789890289307,88.16735541888966,26.492630004882812,0.125,0.0,0.615,0.77
comgenvid,annotated,VEO3,42a6716c-dec4-595d-a3ad-b21a5c740d18.mp4,jpeg_q30,ok,0.5085612535476685,3.2274372577667236,32.5479193958864,25.81949806213379,0.125,0.0,0.065,0.13
comgenvid,annotated,VEO3,10b736bd-fb20-5a8d-8a9c-4400aeea77e8.mp4,jpeg_q30,ok,0.7925143837928772,7.66742467880249,50.720922570176974,61.33939158121745,0.125,0.0,0.225,0.45
comgenvid,annotated,VEO3,9814830a-9d24-5174-9a39-1d7e6f8257a2.mp4,jpeg_q30,ok,0.4857122004032135,2.2983007431030273,31.085580136843596,18.38640480041504,0.125,0.0,0.06,0.12
comgenvid,annotated,VEO3,82945089-ab56-5ed1-b2ac-7b08e71b642d.mp4,jpeg_q30,ok,0.47076934576034546,3.336164951324463,30.12923942204421,26.6893185933431,0.125,0.0,0.06,0.12
comgenvid,annotated,VEO3,1eed4aa1-e112-5f0e-ad7f-c45563f521d8.mp4,jpeg_q30,ok,0.7571471333503723,1.921424150466919,48.45741709215966,15.371393076578777,0.125,0.0,0.21,0.42
comgenvid,annotated,VEO3,7ecca0ff-2d4b-561f-a0f8-f58235c5daf0.mp4,jpeg_q30,ok,0.16615259647369385,0.9060505032539368,10.633765528998977,7.248404026031494,0.125,0.0,0.0,0.0
comgenvid,annotated,VEO3,03e635b4-b93e-5db6-bf8c-bfeeb02ef377.mp4,jpeg_q30,ok,1.2222574949264526,3.4824202060699463,78.2244757432362,27.859361775716145,0.125,0.0,0.52,0.96
comgenvid,annotated,VEO3,660dc7a3-6360-5977-9d5d-1d80de5cef03.mp4,jpeg_q30,ok,1.3271594047546387,3.143402338027954,84.9382051749929,25.147219276428224,0.125,0.0,0.59,0.8200000000000001
comgenvid,annotated,VEO3,9d48d736-2327-5512-8c54-c04c533da965.mp4,jpeg_q30,ok,0.18904414772987366,1.6248383522033691,12.098825147442714,12.99870745340983,0.125,0.0,0.0,0.0
comgenvid,annotated,VEO3,c2b36710-3596-5805-a059-2d7047a2b57c.mp4,jpeg_q30,ok,0.6981516480445862,2.151874303817749,44.681705449191355,17.214992650349934,0.125,0.0,0.185,0.37
comgenvid,annotated,VEO3,449ae50c-d948-5fc0-8b36-679f9457a50c.mp4,jpeg_q30,ok,0.12017995119094849,1.0656647682189941,7.691517332811307,8.525317986806234,0.125,0.0,0.0,0.0
comgenvid,annotated,VEO3,8df4dc93-eb8e-5dc5-8d3a-00b60fa714a5.mp4,jpeg_q30,ok,0.3890009820461273,1.5078450441360474,24.896060956655237,12.062759653727214,0.125,0.0,0.015,0.03
comgenvid,annotated,VEO3,68286fa0-1a2a-5575-80de-07bc88017d06.mp4,jpeg_q30,ok,0.2756759822368622,1.591940999031067,17.64326306372373,12.735527420043946,0.125,0.0,0.01,0.02
comgenvid,annotated,VEO3,b8ddc414-bc73-58b9-a227-ea8e1c8a948d.mp4,jpeg_q30,ok,2.9637866020202637,3.009608507156372,189.68234747968978,24.07686856587728,0.125,0.0,0.83,0.3400000000000001
comgenvid,annotated,VEO3,49777ee1-f029-51cf-b281-4c74f9481e74.mp4,jpeg_q30,ok,1.2864794731140137,1.7585099935531616,82.33468087353941,14.068078740437825,0.125,0.0,0.56,0.8799999999999999
comgenvid,annotated,VEO3,1cd2abae-1ba5-5ae8-af27-c86fc53d1704.mp4,jpeg_q30,ok,0.3287568688392639,1.559238314628601,21.040438827246618,12.473905881245932,0.125,0.0,0.01,0.02
comgenvid,annotated,VEO3,88542a90-eeca-531b-8589-a97eec198264.mp4,jpeg_q30,ok,0.5313853621482849,2.8971595764160156,34.0086625989125,23.177275721232096,0.125,0.0,0.075,0.15
comgenvid,real,MSVD,ejgwQqCHN1E_7_12.mp4,resize_half,ok,2.119474172592163,4.653584957122803,92.5480465815909,36.73180990748935,0.12533333333333335,0.013597385369580814,0.755,0.49
comgenvid,real,MSVD,pfQPRXcihkI_127_138.mp4,resize_half,ok,1.803277611732483,6.377156734466553,90.56575627667156,50.259581327438354,0.12666666666666665,0.013333333333333284,0.69,0.6200000000000001
comgenvid,real,MSVD,eb-Zp4pJLKk_2_19.mp4,resize_half,ok,1.0335514545440674,3.8249855041503906,69.44855061863605,30.615414447254597,0.12533333333333332,0.01359738536958047,0.39,0.78
comgenvid,real,MSVD,yOnRm3TP6hM_0_12.mp4,resize_half,ok,1.2190945148468018,5.584125995635986,113.27691807336558,44.62832371393839,0.12666666666666665,0.013333333333333284,0.48,0.96
comgenvid,real,MSVD,UXs3eq68ZjE_508_513.mp4,resize_half,ok,0.4609324336051941,0.8883220553398132,26.108412416014442,6.945824726319414,0.12679333333333334,0.013346666666666672,0.04,0.08
comgenvid,real,MSVD,ecVwxlXc1PQ_0_12.mp4,resize_half,ok,1.0122898817062378,3.260895013809204,69.27671121823428,25.992451151212055,0.12666666666666665,0.013333333333333284,0.38,0.76
comgenvid,real,MSVD,gbW9f8xydks_0_10.mp4,resize_half,ok,0.8741213083267212,4.973913192749023,85.20059250074631,39.62791927655538,0.12666666666666665,0.013333333333333284,0.275,0.55
comgenvid,real,MSVD,eoP-SCgYM2w_49_60.mp4,resize_half,ok,0.6876424551010132,2.7769086360931396,48.828408685079665,22.207626104354855,0.12666666666666665,0.013333333333333284,0.14,0.28
comgenvid,real,MSVD,_o1UXSxTjfo_68_80.mp4,resize_half,ok,1.3404897451400757,5.495776176452637,100.07523689418696,44.454046289126076,0.12533333333333335,0.013597385369580814,0.56,0.8799999999999999
comgenvid,real,MSVD,Xp6rxW4hFFo_32_40.mp4,resize_half,ok,1.2175517082214355,2.90212082862854,68.25338743207028,23.304760892749282,0.12456888888888888,0.01475529517842559,0.48,0.96
comgenvid,real,MSVD,XtQdAPV2UZs_4_11.mp4,resize_half,ok,1.0003094673156738,3.622887134552002,112.96795832828411,28.73402309417726,0.12888888888888891,0.01662958838566203,0.375,0.75
comgenvid,real,MSVD,bruzcOyIGeg_4_12.mp4,resize_half,ok,4.280018329620361,5.512629508972168,265.9406215534839,42.12432110309602,0.12888888888888891,0.01662958838566203,0.895,0.20999999999999996
comgenvid,real,MSVD,fd7Ky1lEPT8_40_50.mp4,resize_half,ok,3.747164249420166,3.8488998413085938,221.80320355076813,30.476767878675908,0.12479108635097491,0.014781614664536698,0.865,0.27
comgenvid,real,MSVD,aN0WsBcja_E_0_15.mp4,resize_half,ok,0.8629223704338074,4.994186878204346,55.22703209333512,39.953494771321616,0.125,0.0,0.26,0.52
comgenvid,real,MSVD,kEGmZDpZ_RE_248_293.mp4,resize_half,ok,0.5094730257987976,3.345560312271118,32.038251734213134,26.940196752548196,0.1253333333333335,0.013597385369582143,0.045,0.09
comgenvid,real,MSVD,lsanQj2yacs_102_108.mp4,resize_half,ok,1.3184690475463867,5.44157600402832,175.22154932000407,44.95233680421497,0.12456888888888888,0.01475529517842559,0.545,0.9099999999999999
comgenvid,real,MSVD,zHy7pM0U49w_103_109.mp4,resize_half,ok,0.7738457322120667,2.7722320556640625,41.42537456885368,22.286241704767406,0.12456888888888888,0.01475529517842559,0.185,0.37
comgenvid,real,MSVD,q6vz80UkVtw_0_7.mp4,resize_half,ok,0.7465555667877197,3.422882556915283,74.25289838446763,27.95643696100602,0.12456888888888888,0.01475529517842559,0.16,0.32
comgenvid,real,MSVD,zulPFoY64wE_26_33.mp4,resize_half,ok,5.32320499420166,7.167593955993652,340.00476823119243,57.283465766208096,0.12512500000000001,3.861251827600697e-16,0.95,0.10000000000000009
comgenvid,real,MSVD,WTx-K045yQM_85_98.mp4,resize_half,ok,2.319040060043335,3.7820308208465576,142.51092190275503,30.361700971575356,0.1245688888888889,0.008323108987023915,0.795,0.4099999999999999
comgenvid,real,MSVD,wFPmKChNrhU_3_11.mp4,resize_half,ok,0.7749813795089722,4.229650020599365,54.824716343075096,34.28007077265691,0.12456888888888888,0.01475529517842559,0.185,0.37
comgenvid,real,MSVD,jW77z3-SrO4_56_63.mp4,resize_half,ok,0.5036990642547607,4.055258750915527,61.89134542560825,33.056699511133914,0.12456888888888888,0.01475529517842559,0.045,0.09
comgenvid,real,MSVD,_9iG5Ge01PM_3_11.mp4,resize_half,ok,0.62406986951828,1.9428868293762207,42.427210589726734,15.83983871671888,0.12266666666666669,0.009977753031396974,0.11,0.22
comgenvid,real,MSVD,kRNHJSc4AXE_220_228.mp4,resize_half,ok,4.151892185211182,6.0789384841918945,231.4059902227503,48.96077765358818,0.12266666666666669,0.009977753031396974,0.895,0.20999999999999996
comgenvid,real,MSVD,shPymuahrsc_5_12.mp4,resize_half,ok,0.7294880151748657,5.016963481903076,46.68723585526612,40.13570988972982,0.125,0.0,0.155,0.31
comgenvid,real,MSVD,fGc6_D0JEIQ_31_46.mp4,resize_half,ok,0.8962754607200623,3.9467790126800537,71.11120679171302,32.0817386949217,0.12456888888888891,0.014755295178425408,0.295,0.59
comgenvid,real,MSVD,UXs3eq68ZjE_235_240.mp4,resize_half,ok,1.8063762187957764,6.484159469604492,109.40979495577785,51.65334919711332,0.12679333333333334,0.013346666666666672,0.69,0.6200000000000001
comgenvid,real,MSVD,yAD_TS5L2d4_4_11.mp4,resize_half,ok,1.7193561792373657,5.558831691741943,127.0315852101236,43.45558106899261,0.12888888888888891,0.01662958838566203,0.66,0.6799999999999999
comgenvid,real,MSVD,VF1K_6ZSOAY_60_70.mp4,resize_half,ok,1.1818838119506836,5.777777671813965,116.95880521328236,46.42571146155532,0.12679333333333334,0.013346666666666672,0.47,0.94
comgenvid,real,MSVD,pDvzOLRLjPc_0_8.mp4,resize_half,ok,0.5761418342590332,3.8670570850372314,44.65492392193149,31.743180851141595,0.12266666666666669,0.009977753031396974,0.08,0.16
comgenvid,real,MSVD,yfMTsYcLt10_0_7.mp4,resize_half,ok,1.7697126865386963,4.8090033531188965,144.8467707591795,38.12266117334367,0.12888888888888891,0.01662958838566203,0.68,0.6399999999999999
comgenvid,real,MSVD,XzCcRzEa83U_1_8.mp4,resize_half,ok,1.1968441009521484,8.263463973999023,102.25922988298018,67.7507224347856,0.12266666666666669,0.009977753031396974,0.475,0.95
comgenvid,real,MSVD,dQmaVQZz7EE_1_18.mp4,resize_half,ok,0.7346276044845581,3.835519552230835,38.06680461266407,30.52092528224311,0.1255221515731423,0.007699358780941058,0.16,0.32
comgenvid,real,MSVD,jTnrm338_KY_34_42.mp4,resize_half,ok,0.668620228767395,4.017521858215332,74.76055643248655,32.6823628508485,0.12456888888888888,0.01475529517842559,0.125,0.25
comgenvid,real,MSVD,_WRC7HXBJpU_386_391.mp4,resize_half,ok,1.0211318731307983,4.284890174865723,96.72341438393549,34.410096905924576,0.12679333333333334,0.013346666666666672,0.385,0.77
comgenvid,real,MSVD,otvx5OZHTJc_1_22.mp4,resize_half,ok,2.4015696048736572,6.679934024810791,136.83513022061067,54.20984111942131,0.12456888888888891,0.01475529517842541,0.8,0.3999999999999999
comgenvid,real,MSVD,TwQzFqBqgeA_0_10.mp4,resize_half,ok,0.6176672577857971,1.2382104396820068,43.51096411214646,10.044210967090395,0.12533333333333335,0.013597385369580814,0.105,0.21
comgenvid,real,MSVD,_O9kWD8nuRU_50_56.mp4,resize_half,ok,5.90531063079834,6.999683856964111,377.05637826765417,56.16452334286808,0.12456888888888888,0.008323108987023901,0.955,0.09000000000000008
comgenvid,real,MSVD,bK-i_FAcpoY_86_92.mp4,resize_half,ok,0.28671059012413025,1.722623348236084,18.312831955967063,13.767218359541664,0.12512500000000001,3.861251827600697e-16,0.0,0.0
comgenvid,real,MSVD,tYh4iDFgmEE_10_14.mp4,resize_half,ok,1.312704086303711,5.376447677612305,104.11894318379314,42.93851371292587,0.12679333333333334,0.013346666666666672,0.545,0.9099999999999999
comgenvid,real,MSVD,WrsS6X-FB-I_30_47.mp4,resize_half,ok,0.48403388261795044,2.153404951095581,36.358325093660326,17.532394105420266,0.12456888888888891,0.014755295178425408,0.045,0.09
comgenvid,real,MSVD,nrZyPuRd5pU_85_92.mp4,resize_half,ok,1.6226794719696045,7.337228775024414,125.30312218311309,60.10994235674537,0.12266666666666669,0.009977753031396974,0.63,0.74
comgenvid,real,MSVD,q-JHcsqJXWY_0_8.mp4,resize_half,ok,0.7628660202026367,3.197568416595459,57.52036272009302,25.973116993904124,0.12444444444444441,0.014740554623801909,0.18,0.36
comgenvid,real,MSVD,tYQ7O6V0Fvk_20_55.mp4,resize_half,ok,0.601621150970459,1.5090999603271484,38.503754817417395,12.07280019124349,0.125,0.0,0.1,0.2
comgenvid,real,MSVD,g36ho6UrBz0_5_20.mp4,resize_half,ok,0.7172772884368896,2.9841721057891846,45.90574897779992,23.873376083374023,0.125,0.0,0.155,0.31
comgenvid,real,MSVD,W8l_ezoU8Lc_76_86.mp4,resize_half,ok,0.7347987294197083,2.1096489429473877,46.526047927147026,16.99163243174553,0.12533333333333335,0.013597385369580814,0.16,0.32
comgenvid,real,MSVD,VahnQw2gTQY_203_210.mp4,resize_half,ok,1.7106397151947021,3.9503703117370605,126.20519328241437,31.94729135985727,0.12479108635097491,0.014781614664536633,0.65,0.7
comgenvid,real,MSVD,fgWFxFg7-GU_10_26.mp4,resize_half,ok,1.691956877708435,4.212937355041504,108.06898604655507,33.669826216670714,0.12512499999999996,5.095246377785861e-16,0.65,0.7
comgenvid,real,MSVD,_pj2Nutu5v8_1_8.mp4,resize_half,ok,1.2747653722763062,3.8063552379608154,99.1955789226578,30.937407042953996,0.12456888888888888,0.01475529517842559,0.5,1.0
comgenvid,real,MSVD,qBFSt85-xqk_15_20.mp4,resize_half,ok,1.898357629776001,2.956678867340088,105.74121125635679,23.464269313342243,0.12679333333333334,0.013346666666666672,0.7,0.6000000000000001
comgenvid,real,MSVD,jZ8X8e7eRVk_24_27.mp4,resize_half,ok,0.8442684412002563,2.9959073066711426,53.259431658541544,24.242285010102513,0.1245688888888889,0.014755295178425616,0.245,0.49
comgenvid,real,MSVD,inzk2fTUe1w_1_15.mp4,resize_half,ok,1.561743140220642,4.403609752655029,198.599204378178,36.541621446609504,0.12444444444444448,0.02266230894930137,0.63,0.74
comgenvid,real,MSVD,g1Gldu1KS44_8_14.mp4,resize_half,ok,0.9985924959182739,4.535423755645752,85.78870663959268,36.769752735858205,0.12456888888888888,0.01475529517842559,0.375,0.75
comgenvid,real,MSVD,wsj_dzz33Ko_31_41.mp4,resize_half,ok,0.8568089008331299,2.713700771331787,76.45689103994981,21.850372130895433,0.12679333333333334,0.013346666666666672,0.26,0.52
comgenvid,real,MSVD,clpgffj3sUw_1_12.mp4,resize_half,ok,1.0204628705978394,5.852560520172119,153.84549220743813,48.55526208877561,0.12444444444444444,0.02266230894930119,0.385,0.77
comgenvid,real,MSVD,nc8hwLaOyZU_1_19.mp4,resize_half,ok,2.8649044036865234,7.694489479064941,182.35521415119874,61.438381748463556,0.1256811111111111,0.008323108987023892,0.81,0.3799999999999999
comgenvid,real,MSVD,VahnQw2gTQY_298_305.mp4,resize_half,ok,0.9052645564079285,2.552670478820801,50.98519656422876,20.628558849957262,0.12479108635097491,0.014781614664536633,0.3,0.6
comgenvid,real,MSVD,dc4UltkRJsw_53_59.mp4,resize_half,ok,6.281357288360596,6.314267158508301,436.8945575146748,52.2720059752464,0.12266666666666669,0.009977753031396974,0.97,0.06000000000000005
comgenvid,real,MSVD,_sJ_09Mf1HY_49_72.mp4,resize_half,ok,1.1032551527023315,6.241791725158691,70.46732083672765,49.884450876272155,0.12512500000000001,8.374337528522513e-16,0.44,0.88
comgenvid,real,MSVD,UbmZAe5u5FI_26_33.mp4,resize_half,ok,6.069336414337158,2.322110414505005,533.7664038175949,20.838396155433326,0.12456888888888888,0.01475529517842559,0.965,0.07000000000000006
comgenvid,real,MSVD,hWhKdXcqYeU_3_12.mp4,resize_half,ok,0.7693114280700684,2.8170230388641357,86.99736761750684,23.129499594370536,0.12444444444444441,0.014740554623801909,0.18,0.36
comgenvid,real,MSVD,xpOYXbMDDBY_1_20.mp4,resize_half,ok,0.43600940704345703,1.6294091939926147,30.691676672898794,13.351787643300165,0.12266666666666666,0.009977753031397217,0.04,0.08
comgenvid,real,MSVD,dfOuTx66bJU_34_39.mp4,resize_half,ok,1.1531975269317627,4.31693172454834,43.74217701543046,33.963091015815735,0.12666666666666665,0.013333333333333284,0.455,0.91
comgenvid,real,MSVD,Z3XarHZ3HpY_10_17.mp4,resize_half,ok,0.8203548789024353,2.7337710857391357,53.10519366515121,22.077316925043743,0.12456888888888888,0.01475529517842559,0.225,0.45
comgenvid,real,MSVD,_O9kWD8nuRU_37_43.mp4,resize_half,ok,3.7016849517822266,7.416826248168945,217.1363790619213,59.488867444217654,0.12456888888888888,0.008323108987023901,0.865,0.27
comgenvid,real,MSVD,xxHx6s_DbUo_202_207.mp4,resize_half,ok,1.5636768341064453,9.566229820251465,99.87546807279095,76.4533879714849,0.125125,2.0219068463423267e-16,0.63,0.74
comgenvid,real,MSVD,VahnQw2gTQY_322_327.mp4,resize_half,ok,0.9943125247955322,4.114760875701904,57.28490468826419,33.19081500746587,0.12479108635097491,0.014781614664536698,0.37,0.74
comgenvid,real,MSVD,cUW_bXll6YM_390_395.mp4,resize_half,ok,1.4761221408843994,4.547295093536377,98.6839321394698,36.05911218044243,0.12679333333333334,0.013346666666666672,0.605,0.79
comgenvid,real,MSVD,m1NR0uNNs5Y_123_129.mp4,resize_half,ok,0.7384670972824097,2.1347439289093018,61.478263461312814,17.326100985209155,0.12444444444444441,0.014740554623801909,0.16,0.32
comgenvid,real,MSVD,n_Z0-giaspE_379_387.mp4,resize_half,ok,4.220743656158447,4.835268020629883,244.3240803230548,37.860455393791185,0.12888888888888891,0.01662958838566203,0.895,0.20999999999999996
comgenvid,real,MSVD,g2IYQq7IkXc_23_32.mp4,resize_half,ok,1.0677812099456787,5.399963855743408,83.14759930511993,43.91056529680891,0.12444444444444441,0.014740554623801909,0.415,0.83
comgenvid,real,MSVD,e-sf-hyrkTs_20_35.mp4,resize_half,ok,0.3734758794307709,2.421539068222046,29.502403648204332,19.706736554156276,0.12456888888888891,0.014755295178425408,0.025,0.05
comgenvid,real,MSVD,nYwbAb0QvBE_195_210.mp4,resize_half,ok,1.239992380142212,3.654067277908325,97.41470553205356,29.789376180812173,0.12479108635097494,0.014781614664536718,0.49,0.98
comgenvid,real,MSVD,xy9LLUUZ6ic_50_60.mp4,resize_half,ok,1.2201693058013916,3.4138576984405518,86.99982250795308,27.335561990737915,0.12666666666666665,0.013333333333333284,0.48,0.96
comgenvid,real,MSVD,idRc_KkInds_0_6.mp4,resize_half,ok,0.9227294921875,3.691113233566284,57.82863885396458,30.030863086382567,0.12444444444444441,0.014740554623801909,0.3,0.6
comgenvid,real,MSVD,ngHDYzhDBk4_24_29.mp4,resize_half,ok,0.689996063709259,3.4281914234161377,43.78867485318294,27.705179552237194,0.12533333333333335,0.013597385369580814,0.14,0.28
comgenvid,real,MSVD,bb6V0Grtub4_174_185.mp4,resize_half,ok,0.5491065382957458,2.463559627532959,55.762270656284635,19.7371112041937,0.12679333333333334,0.013346666666666672,0.055,0.11
comgenvid,real,MSVD,m1NR0uNNs5Y_88_94.mp4,resize_half,ok,0.5272290110588074,2.8007102012634277,62.566366130846085,22.995879729588832,0.12444444444444441,0.014740554623801909,0.045,0.09
comgenvid,real,MSVD,sJSmRik2c-c_1_7.mp4,resize_half,ok,2.757667303085327,3.752406120300293,187.0164008862252,30.50178954333734,0.12456888888888888,0.01475529517842559,0.805,0.3899999999999999
comgenvid,real,MSVD,m7x8uIdg2XU_67_73.mp4,resize_half,ok,4.467187881469727,3.9833950996398926,278.8016675401977,32.101126174132055,0.12444444444444441,0.014740554623801909,0.895,0.20999999999999996
comgenvid,real,MSVD,fIaLVw_Gc_w_99_109.mp4,resize_half,ok,1.6332255601882935,5.714187145233154,109.99280530913896,45.000406015010576,0.12679333333333334,0.013346666666666672,0.63,0.74
comgenvid,real,MSVD,VZ6H73nH7xs_27_33.mp4,resize_half,ok,2.683880090713501,8.3767728805542,101.55234445899706,66.92758791056865,0.12456888888888888,0.01475529517842559,0.805,0.3899999999999999
comgenvid,real,MSVD,lfGlDg47How_361_367.mp4,resize_half,ok,0.7839617133140564,2.6109416484832764,49.70508145668206,21.03496891952856,0.12456888888888888,0.01475529517842559,0.19,0.38
comgenvid,real,MSVD,lKADopH3qFY_0_10.mp4,resize_half,ok,1.5342106819152832,4.968710899353027,106.65402677615329,40.91141748428343,0.12444444444444444,0.02266230894930119,0.62,0.76
comgenvid,real,MSVD,ZN2_czSBSD0_240_250.mp4,resize_half,ok,0.6760295033454895,2.6119911670684814,42.99319953174072,21.093907814334948,0.12479108635097491,0.014781614664536698,0.125,0.25
comgenvid,real,MSVD,kWLNZzuo3do_86_93.mp4,resize_half,ok,5.632061004638672,5.717499256134033,329.30632335959615,45.366137790258,0.12456888888888888,0.008323108987023901,0.955,0.09000000000000008
comgenvid,real,MSVD,a0g7wtBkS98_34_42.mp4,resize_half,ok,1.328383207321167,4.695621967315674,85.01652622651065,37.564972559611,0.125,0.0,0.55,0.8999999999999999
comgenvid,real,MSVD,t3VPeyYL-fI_35_39.mp4,resize_half,ok,1.2125914096832275,4.923821926116943,112.90426458067364,39.42878362221834,0.12679333333333334,0.013346666666666672,0.48,0.96
comgenvid,real,MSVD,gGDtPJzh_0s_30_45.mp4,resize_half,ok,0.6617101430892944,2.9434502124786377,49.50397990654562,23.50663972067666,0.1256811111111111,0.008323108987023892,0.125,0.25
comgenvid,real,MSVD,clKtfGBVI1I_15_28.mp4,resize_half,ok,0.4314305782318115,1.7898186445236206,26.199141964893727,14.351718922456104,0.12533333333333335,0.013597385369580814,0.035,0.07
comgenvid,real,MSVD,Z-An1QQ66f0_13_25.mp4,resize_half,ok,1.4256627559661865,5.815319538116455,85.19950413507095,46.577956808937934,0.12533333333333335,0.013597385369580814,0.59,0.8200000000000001
comgenvid,real,MSVD,o_mWZWcm2r4_47_54.mp4,resize_half,ok,3.177300453186035,5.95816707611084,325.8596039040914,49.75423199948651,0.12456888888888888,0.01475529517842559,0.835,0.33000000000000007
comgenvid,real,MSVD,ulPvRmNfXK4_96_100.mp4,resize_half,ok,1.5120751857757568,5.220763683319092,97.93049718594399,41.645197879462245,0.12679333333333334,0.013346666666666672,0.62,0.76
comgenvid,real,MSVD,ghynaoVNwZc_1_20.mp4,resize_half,ok,2.950855016708374,10.700642585754395,165.6834727124256,85.19004354703999,0.12528735632183902,0.007624424805414375,0.82,0.3600000000000001
comgenvid,real,MSVD,ViWQUOGIaSU_9_16.mp4,resize_half,ok,2.050605058670044,4.631040096282959,130.97663574475493,37.011307809418746,0.12512500000000001,3.861251827600697e-16,0.735,0.53
comgenvid,real,MSVD,dJ3ba9zwx6c_5_15.mp4,resize_half,ok,0.5619426965713501,2.3805246353149414,42.542351733436824,18.904406806845447,0.12679333333333334,0.013346666666666672,0.08,0.16
comgenvid,real,MSVD,ao-9B8IV9_E_37_44.mp4,resize_half,ok,0.5716097950935364,2.8318867683410645,41.346264347834605,23.23281407356261,0.12266666666666669,0.009977753031396974,0.08,0.16
comgenvid,real,MSVD,d1zdJO3CqVw_1_35.mp4,resize_half,ok,1.0387589931488037,4.1334357261657715,59.25458755004614,33.37515076001488,0.12444444444444436,0.01474055462380194,0.39,0.78
comgenvid,real,MSVD,c2a0GcoJAjw_107_129.mp4,resize_half,ok,1.301563024520874,5.898863792419434,82.1471121781063,46.86319959870092,0.1258741258741259,8.862102189972702e-16,0.525,0.95
comgenvid,real,MSVD,jPBxl9gFqNY_110_117.mp4,resize_half,ok,1.1121736764907837,5.029005527496338,101.31848370655896,40.89411588021608,0.12456888888888888,0.01475529517842559,0.44,0.88
comgenvid,annotated,Sora,sawaran_311452947%2Fmd.mp4,resize_half,ok,0.7392206788063049,2.5595433712005615,46.007449312188726,20.317490220069885,0.12666666666666665,0.013333333333333284,0.16,0.32
comgenvid,annotated,Sora,neliepop_789120052%2Fmd.mp4,resize_half,ok,0.7706480026245117,3.4029881954193115,51.377568444819666,26.967201749483745,0.12666666666666665,0.013333333333333284,0.18,0.36
