dataset,subset,source_model,filename,B2,B8,P0,final_selected
videofeedback,real,Panda70M,p100344.mp4,0.6520779373675536,0.6647565729874343,0.2970000118017197,0.51004676714122
videofeedback,annotated,ModelScope,3000728.mp4,0.1213797975041205,0.1052396445547184,0.0134999996982514,0.07822787838177286
videofeedback,annotated,Pika,0000138.mp4,0.0188221097245114,0.041557972483593,0.0044999998994171,0.01309326579447368
videofeedback,annotated,ZeroScope-576w,8000387.mp4,0.1610107134447845,0.1582730952302427,0.0315000001341104,0.10920642812051484
videofeedback,annotated,LVDM,6004523.mp4,0.1034259477278078,0.0681928236571243,0.0,0.06205556863668468
videofeedback,annotated,SoRA-Clip,s000468.mp4,0.0110519190016482,0.0094252690863963,0.0,0.006631151400988919
videofeedback,real,DiDeMo,p001765.mp4,0.557952672474688,0.6906637562710678,0.7154999822378159,0.6209715963799392
videofeedback,annotated,AnimateDiff,5000799.mp4,0.01721803626089,0.0390661169926446,0.0315000001341104,0.022930821810178158
videofeedback,annotated,VideoCrafter2,2005368.mp4,0.0054303037438191,0.0234444566704867,0.0,0.00325818224629146
videofeedback,annotated,VideoCrafter2,2001232.mp4,0.0168059806922533,0.027387510591713,0.0089999997988343,0.013683588334885703
videofeedback,annotated,VideoCrafter2,2000243.mp4,0.0234283023310572,0.0949393369694274,0.0719999983906746,0.042856980754904156
videofeedback,annotated,AnimateDiff,5000161.mp4,0.0309336001883682,0.0612856498486242,0.0134999996982514,0.023960159992321484
videofeedback,annotated,Text2Video-Zero,1004178.mp4,0.0297415822933835,0.2064626014346315,0.2339999914169311,0.11144494594280253
videofeedback,real,DiDeMo,p006585.mp4,0.224467271014834,0.4012685891656784,0.629999989271164,0.386680358317366
videofeedback,real,DiDeMo,p009887.mp4,0.192017894984695,0.3445146501072721,0.2080000037327408,0.19841073848391333
videofeedback,annotated,LaVie-base,4000699.mp4,0.0112579467859665,0.2359410526136637,0.3449999956414103,0.14475476632814405
videofeedback,annotated,SoRA-Clip,s000096.mp4,0.1943430656934306,0.386066612884076,0.3534999871626497,0.25800583428111823
videofeedback,real,DiDeMo,p005474.mp4,0.0574376030138921,0.2797566725833291,0.4105000117793679,0.19866256652008243
videofeedback,annotated,Text2Video-Zero,1004597.mp4,0.0138921591711796,0.0774137272282098,0.0315000001341104,0.020935295556351916
videofeedback,annotated,SoRA-Clip,s000868.mp4,0.0954938780315516,0.3012669212250589,0.4329999903216958,0.23049632294760927
videofeedback,annotated,SoRA-Clip,s000245.mp4,0.0198963974570284,0.0589476412329107,0.0134999996982514,0.0173378383535176
videofeedback,annotated,LaVie-base,4000765.mp4,0.0238256416293854,0.104187543485932,0.0494999997317791,0.03409538487034288
videofeedback,annotated,ModelScope,3002775.mp4,0.0049446668236402,0.0217707219576208,0.0089999997988343,0.0065668000137178405
videofeedback,real,DiDeMo,p009173.mp4,0.0394543206969625,0.2198000464606122,0.2339999914169311,0.11727258898494994
videofeedback,annotated,LVDM,6002966.mp4,0.0079026371556392,0.0106435431356949,0.0,0.00474158229338352
videofeedback,real,DiDeMo,p008977.mp4,0.0642953849776312,0.170871345218642,0.157499997317791,0.10157722991369511
videofeedback,annotated,Pika,0005680.mp4,0.0335530963032729,0.0790338171416095,0.0415000015869736,0.03673185841675318
videofeedback,annotated,Pika,0001106.mp4,0.0268719095832352,0.0257505969201769,0.0,0.016123145749941118
videofeedback,annotated,SoRA-Clip,s000418.mp4,0.0171150223687308,0.0937788186237226,0.0450000006705522,0.02826901368945936
videofeedback,annotated,LVDM,6004124.mp4,0.1063839180598069,0.3152715291577225,0.2975000117905438,0.18283035555210164
videofeedback,annotated,LVDM,6004155.mp4,0.0194549093477749,0.1784082406659617,0.1979999989271164,0.0908729451795115
videofeedback,annotated,LaVie-base,4000790.mp4,0.0108164586767129,0.0074898752209289,0.0,0.00648987520602774
videofeedback,annotated,LVDM,6001562.mp4,0.0295061219684483,0.2893899374575734,0.360000005364418,0.1617036753268362
videofeedback,annotated,ZeroScope-576w,8000125.mp4,0.0520808806216152,0.1481799048301835,0.059499997831881,0.05504852750572152
videofeedback,annotated,ModelScope,3005996.mp4,0.0088003296444549,0.0103488252521892,0.0,0.00528019778667294
videofeedback,annotated,LVDM,6003780.mp4,0.0772457028490699,0.1441905546225546,0.0584999978542327,0.06974742085113501
videofeedback,annotated,SoRA-Clip,s000315.mp4,0.0566429244172356,0.0645445791895259,0.0134999996982514,0.039385754529641916
videofeedback,annotated,Pika,0002220.mp4,0.0253119849305392,0.068157780059638,0.0134999996982514,0.02058719083762408
videofeedback,annotated,AnimateDiff,5000069.mp4,0.057010831174947,0.134147678457318,0.0775000007823109,0.06520649901789255
videofeedback,annotated,AnimateDiff,5000477.mp4,0.0201760065928891,0.1192134477124091,0.0729999983683228,0.04130560330306258
videofeedback,annotated,Pika,0001074.mp4,0.0107723098657876,0.0526888755954712,0.0134999996982514,0.011863385798773121
videofeedback,real,Panda70M,p100463.mp4,0.0247674829291264,0.0524879402832365,0.0094999997876584,0.0186604896725392
videofeedback,annotated,ZeroScope-576w,8001001.mp4,0.0819107605368495,0.0599895937502741,0.0,0.0491464563221097
videofeedback,annotated,Fast-SVD,9000523.mp4,0.0198228161054862,0.0417760428349979,0.0044999998994171,0.01369368962305856
videofeedback,annotated,LVDM,6001682.mp4,0.0048563692017894,0.0167471554454864,0.0134999996982514,0.0083138214003742
videofeedback,annotated,VideoCrafter2,2003939.mp4,0.0065045914763362,0.0772066773005813,0.0315000001341104,0.016502754939445877
videofeedback,annotated,LaVie-base,4000526.mp4,0.0099334824582057,0.02330322718621,0.0044999998994171,0.007760089434690259
videofeedback,annotated,LVDM,6002010.mp4,0.0114639745702849,0.0225254434526268,0.0089999997988343,0.01047838466170466
videofeedback,annotated,LaVie-base,4003952.mp4,0.1203496585825288,0.18618038538332,0.0550000000745058,0.0942097951793196
videofeedback,annotated,ZeroScope-576w,8003228.mp4,0.0231339769248881,0.0269980333632062,0.0,0.01388038615493286
videofeedback,annotated,LVDM,6004468.mp4,0.0111696491641158,0.0219468880446168,0.0089999997988343,0.0103017894180032
videofeedback,annotated,Fast-SVD,9000318.mp4,0.0428390628679067,0.0971053979744595,0.0325000001117587,0.038703437765447504
videofeedback,real,DiDeMo,p005719.mp4,0.0155109489051094,0.1517183336816782,0.1485000059008598,0.06870657170340956
videofeedback,real,DiDeMo,p002896.mp4,0.109180009418413,0.1997727120242625,0.1035000018775463,0.10690800640206631
videofeedback,annotated,Fast-SVD,9000294.mp4,0.0178508358841535,0.0396712862041828,0.0134999996982514,0.016110501409792657
videofeedback,real,DiDeMo,p002558.mp4,0.096641747115611,0.369034061407184,0.3605000053532421,0.20218505041066345
videofeedback,annotated,Text2Video-Zero,1002278.mp4,0.0100364963503649,0.0241101333766114,0.0089999997988343,0.00962189772975266
videofeedback,annotated,LaVie-base,4000625.mp4,0.0401165528608429,0.1861679699130695,0.1530000016093254,0.08526993236023589
videofeedback,annotated,AnimateDiff,5000493.mp4,0.0061514009889333,0.0271222131613712,0.0134999996982514,0.00909084047266054
videofeedback,annotated,LaVie-base,4001275.mp4,0.1149340711090181,0.0728133840220102,0.0,0.06896044266541086
videofeedback,annotated,LaVie-base,4003000.mp4,0.078938073934542,0.2709020501502913,0.2024999946355819,0.12836284221495797
videofeedback,annotated,ModelScope,3001806.mp4,0.190943607252178,0.1149191055439933,0.0,0.11456616435130679
videofeedback,annotated,LVDM,6001393.mp4,0.0211914292441723,0.015293288956287,0.0,0.01271485754650338
videofeedback,annotated,Pika,0001211.mp4,0.1268983988697904,0.158433154149984,0.0455000006593763,0.09433903958562476
videofeedback,annotated,AnimateDiff,5000764.mp4,0.0235460324935248,0.0541668354780752,0.0089999997988343,0.0177276194156486
videofeedback,real,DiDeMo,p007916.mp4,0.3042147398163409,0.3634896278482396,0.2069999948143959,0.26532884181556293
videofeedback,annotated,SoRA-Clip,s000301.mp4,0.0206174947021426,0.115184218120457,0.0539999987930059,0.03397049633848792
videofeedback,annotated,LVDM,6000345.mp4,0.0115964210030609,0.1889480446873411,0.1260000005364418,0.057357852816413264
videofeedback,annotated,Pika,0006555.mp4,0.0356428066870732,0.1120131343591906,0.0630000002682209,0.04658568411953228
videofeedback,annotated,AnimateDiff,5000681.mp4,0.0110960678125735,0.0579811692753622,0.0325000001117587,0.01965764073224758
videofeedback,annotated,Pika,0005604.mp4,0.0624411349187661,0.0675627201611023,0.0044999998994171,0.0392646809110265
videofeedback,annotated,Text2Video-Zero,1000306.mp4,0.0849275959500824,0.0851918526273461,0.0225000003352761,0.05995655770415988
videofeedback,annotated,Pika,0003577.mp4,0.0177036731810689,0.0793182813746524,0.0315000001341104,0.023222203962285498
videofeedback,annotated,AnimateDiff,5001223.mp4,0.0204556157287497,0.019538075566458,0.0,0.012273369437249819
videofeedback,real,Panda70M,p102961.mp4,0.025370850011773,0.1301342742711705,0.0539999987930059,0.03682250952426616
videofeedback,annotated,Text2Video-Zero,1001860.mp4,0.0230309630327289,0.1661911272938767,0.1169999957084655,0.06061857610302355
videofeedback,annotated,VideoCrafter2,2003497.mp4,0.006239698610784,0.0620379354250916,0.0315000001341104,0.016343819220114558
videofeedback,annotated,SoRA-Clip,s000343.mp4,0.1749323051565811,0.1624985990759089,0.0134999996982514,0.11035938297324922
videofeedback,annotated,AnimateDiff,5001422.mp4,0.0777166234989404,0.1678358583175802,0.1449999967589974,0.10462997280296321
videofeedback,annotated,Text2Video-Zero,1000247.mp4,0.0045914763362373,0.0702352770657041,0.0315000001341104,0.015354885855386538
videofeedback,annotated,Pika,0002285.mp4,0.0971421003060984,0.2599127042125134,0.2664999881759286,0.1648852554540305
videofeedback,annotated,VideoCrafter2,2001920.mp4,0.0602778431834235,0.2524510119594011,0.1395000010728836,0.09196670633920755
videofeedback,annotated,Pika,0006992.mp4,0.0231339769248881,0.0282235233744811,0.0089999997988343,0.01748038607446658
videofeedback,annotated,Pika,0000989.mp4,0.0152607723098657,0.0283623458606995,0.0089999997988343,0.012756463305453141
videofeedback,annotated,Text2Video-Zero,1006016.mp4,0.0504032258064516,0.3372811558169703,0.49950001090765,0.23004193984693097
videofeedback,annotated,LVDM,6000257.mp4,0.0117730162467624,0.1041520453647414,0.0630000002682209,0.0322638098553458
videofeedback,annotated,VideoCrafter2,2000573.mp4,0.0041941370379091,0.0312223653978801,0.0089999997988343,0.006116482142279181
videofeedback,annotated,Pika,0001674.mp4,0.0158641393925123,0.0996067177322729,0.0539999987930059,0.031118483152709736
videofeedback,annotated,Text2Video-Zero,1006822.mp4,0.4224894042853779,0.5779936454322497,0.6690000085160136,0.5210936459776322
videofeedback,annotated,SoRA-Clip,s000322.mp4,0.0044443136331528,0.0170979608373099,0.0089999997988343,0.0062665880994254
videofeedback,annotated,Text2Video-Zero,1003795.mp4,0.0082558276430421,0.0865711457834037,0.1304999962449073,0.057153495083788176
videofeedback,annotated,ModelScope,3001076.mp4,0.0146574052272192,0.0295101298152179,0.0089999997988343,0.012394443055865241
videofeedback,annotated,ZeroScope-576w,8000255.mp4,0.040248999293619,0.0252866544895089,0.0,0.024149399576171397
videofeedback,annotated,ZeroScope-576w,8000105.mp4,0.0887096774193548,0.0554611006269471,0.0,0.05322580645161288
videofeedback,annotated,SoRA-Clip,s000536.mp4,0.0091388038615493,0.0612381840837066,0.0179999995976686,0.012683282155997021
videofeedback,annotated,Text2Video-Zero,1002919.mp4,0.085825288438898,0.0662304676810513,0.0044999998994171,0.05329517302310564
videofeedback,real,DiDeMo,p005774.mp4,0.2457764304214739,0.4587109468301549,0.4664999917149544,0.3340658549388661
videofeedback,annotated,AnimateDiff,5000645.mp4,0.0101836590534494,0.0264043134341267,0.0,0.00611019543206964
videofeedback,annotated,LaVie-base,4004438.mp4,0.2406846008947492,0.2436264462620616,0.0315000001341104,0.15701076059049368
videofeedback,annotated,AnimateDiff,5000618.mp4,0.0927713680244878,0.0675843897001382,0.0,0.055662820814692676
videofeedback,annotated,Text2Video-Zero,1000114.mp4,0.0124793972215681,0.1093797955299394,0.082000003196299,0.040287639611460466
videofeedback,annotated,ModelScope,3000288.mp4,0.0357311043089239,0.1530661152568822,0.1485000059008598,0.08083866494569826
videofeedback,annotated,SoRA-Clip,s000542.mp4,0.0358782670120084,0.1002524501812269,0.0315000001341104,0.0341269602608492
videofeedback,real,DiDeMo,p008975.mp4,0.259550859430186,0.3977697407595826,0.4455000042915344,0.33393051737472534
videofeedback,annotated,Text2Video-Zero,1000545.mp4,0.0089916411584647,0.0072381219891329,0.0,0.005394984695078819
videofeedback,annotated,SoRA-Clip,s000491.mp4,0.0117435837061455,0.028673601405099,0.0089999997988343,0.01064615014322102
videofeedback,real,Panda70M,p104668.mp4,0.0191311514009889,0.1300963399189625,0.0954999970272183,0.04967868965148066
videofeedback,annotated,LaVie-base,4004331.mp4,0.0575847657169766,0.060943016209952,0.0089999997988343,0.03815085934971968
videofeedback,real,Panda70M,p109222.mp4,0.3170620437956204,0.3128646812734812,0.0315000001341104,0.20283722633101642
videofeedback,annotated,VideoCrafter2,2005659.mp4,0.0080203673181068,0.0429200628958423,0.0225000003352761,0.01381222052497452
videofeedback,annotated,ModelScope,3002682.mp4,0.1156110195432069,0.2314548428722597,0.2294999957084655,0.16116661000931032
videofeedback,annotated,LaVie-base,4002223.mp4,0.0737873793265834,0.1607920343054303,0.0325000001117587,0.05727242764065352
videofeedback,annotated,LVDM,6000604.mp4,0.023163409465505,0.0140254966614117,0.0,0.013898045679302999
videofeedback,annotated,ModelScope,3004366.mp4,0.0549064045208382,0.2160124650631957,0.157499997317791,0.09594384163961932
videofeedback,annotated,ModelScope,3004183.mp4,0.0148045679303037,0.0560396035237328,0.0315000001341104,0.021482740811826377
videofeedback,annotated,ZeroScope-576w,8001229.mp4,0.0782905580409701,0.1260919826065501,0.0450000006705522,0.06497433509280294
videofeedback,real,Panda70M,p100144.mp4,0.0498734400753473,0.081424066414493,0.0315000001341104,0.04252406409885254
videofeedback,annotated,Pika,0002146.mp4,0.0358194019307746,0.0435602690821918,0.0044999998994171,0.023291641118231596
videofeedback,annotated,Fast-SVD,9000740.mp4,0.1117406404520838,0.2011424217525582,0.0765000008046627,0.09764438459311536
videofeedback,annotated,Pika,0006233.mp4,0.2387567694843418,0.2165285712993506,0.0144999996758997,0.14905406156096493
videofeedback,real,DiDeMo,p002969.mp4,0.2625235460324935,0.2892102111651809,0.0864999989047646,0.19211412718140194
videofeedback,annotated,AnimateDiff,5000327.mp4,0.1431745938309395,0.4198067147641399,0.4319999903440475,0.25870475243618274
videofeedback,annotated,LVDM,6001662.mp4,0.0746409230044737,0.0792061223156008,0.0134999996982514,0.050184553681984774
videofeedback,annotated,VideoCrafter2,2001568.mp4,0.1157140334353661,0.1371931275669226,0.0315000001341104,0.08202842011486382
videofeedback,annotated,ModelScope,3005405.mp4,0.0188368259948198,0.0352922916610064,0.0134999996982514,0.01670209547619244
videofeedback,annotated,SoRA-Clip,s000082.mp4,0.1303420061219684,0.2412738355606169,0.180000002682209,0.15020520474606464
videofeedback,annotated,Fast-SVD,9000259.mp4,0.0127737226277372,0.049517175387727,0.0225000003352761,0.016664233710752763
videofeedback,annotated,SoRA-Clip,s000925.mp4,0.044928773251707,0.1840945220038501,0.0775000007823109,0.05795726426394856
videofeedback,real,DiDeMo,p003039.mp4,0.1072080291970802,0.180658146003737,0.0719999983906746,0.09312481687451796
videofeedback,annotated,Fast-SVD,9000078.mp4,0.0063574287732517,0.0393242614531562,0.0230000003241002,0.0130144573935911
videofeedback,annotated,SoRA-Clip,s000532.mp4,0.1410848834471391,0.1495921059463314,0.0179999995976686,0.0918509299073509
videofeedback,annotated,VideoCrafter2,2005608.mp4,0.011110784082882,0.0909311750348046,0.0315000001341104,0.019266470503373358
videofeedback,annotated,ZeroScope-576w,8000413.mp4,0.0051212620673416,0.0606217790805004,0.0719999983906746,0.0318727565966748
videofeedback,annotated,ModelScope,3001981.mp4,0.0160995997174476,0.0198362306317027,0.0044999998994171,0.011459759790235401
videofeedback,annotated,ZeroScope-576w,8001216.mp4,0.1341240875912408,0.0838371977689981,0.0,0.08047445255474449
videofeedback,annotated,LaVie-base,4002855.mp4,0.0470920649870496,0.0434121022122658,0.0089999997988343,0.03185523891176348
videofeedback,annotated,Pika,0000550.mp4,0.1537850247233341,0.1181435639506119,0.0089999997988343,0.09587101475353418
videofeedback,annotated,LVDM,6000581.mp4,0.0211031316223216,0.0459167817087454,0.0225000003352761,0.0216618791075034
videofeedback,real,Panda70M,p101163.mp4,0.0647368730868848,0.0720382030615778,0.0134999996982514,0.04424212373143144
videofeedback,annotated,ZeroScope-576w,8000245.mp4,0.048696138450671,0.0757961149449162,0.0144999996758997,0.035017682940762476
videofeedback,real,Panda70M,p107097.mp4,0.1682069696256181,0.3998849676411545,0.629999989271164,0.3529241774838364
videofeedback,annotated,ZeroScope-576w,8001606.mp4,0.0381887214504356,0.1200700942947074,0.0719999983906746,0.051713232226531194
videofeedback,annotated,LVDM,6001474.mp4,0.0207499411349187,0.0249107488852554,0.0,0.012449964680951218
videofeedback,real,DiDeMo,p002590.mp4,0.0197345184836355,0.2780367849799137,0.4860000193119049,0.20624071881494327
videofeedback,real,Panda70M,p107512.mp4,0.0604838709677419,0.0909962034610009,0.0269999993965029,0.0470903223392463
videofeedback,annotated,ModelScope,3004861.mp4,0.0387773722627737,0.0556095603238926,0.0315000001341104,0.035866423411308385
videofeedback,annotated,Fast-SVD,9000086.mp4,0.0121556392747822,0.0417933831476368,0.0134999996982514,0.01269338344416988
videofeedback,real,Panda70M,p111074.mp4,0.2391541087826701,0.2284728577256567,0.0144999996758997,0.14929246513996192
videofeedback,annotated,LaVie-base,4001932.mp4,0.0016776548151636,0.0541340459182539,0.015499999653548,0.007206592750517361
videofeedback,annotated,LVDM,6001531.mp4,0.0272103838003296,0.025483092963792,0.0,0.016326230280197758
videofeedback,annotated,VideoCrafter2,2003016.mp4,0.0715210736990817,0.0606675470591096,0.0089999997988343,0.04651264413898274
videofeedback,annotated,Text2Video-Zero,1004115.mp4,0.1468242288674358,0.3583690512803462,0.3915000021457672,0.24469453817876835
videofeedback,annotated,Fast-SVD,9000914.mp4,0.0033258770897103,0.0650641542669602,0.0315000001341104,0.014595526307470338
videofeedback,annotated,SoRA-Clip,s000661.mp4,0.0044443136331528,0.0664410979078465,0.0345000000670552,0.016466588206713758
videofeedback,annotated,Text2Video-Zero,1006807.mp4,0.0664439604426654,0.2977683428374071,0.2980000117793679,0.1590663809773464
videofeedback,annotated,AnimateDiff,5001331.mp4,0.0064162938544855,0.0123889919742766,0.0,0.0038497763126912996
videofeedback,annotated,Pika,0000578.mp4,0.0272839651518719,0.0579782221325431,0.0099999997764825,0.020370379001716142
videofeedback,annotated,SoRA-Clip,s000599.mp4,0.0769366611725924,0.3245541518739961,0.396999997831881,0.20496199583630786
videofeedback,annotated,ModelScope,3000140.mp4,0.3887597127384036,0.3516283728853517,0.0765000008046627,0.26385582796490725
videofeedback,real,DiDeMo,p009977.mp4,0.6175094184129974,0.6842115269213642,0.3665000010281801,0.5171056514590705
videofeedback,annotated,AnimateDiff,5000085.mp4,0.027254532611255,0.1130487989401126,0.0494999997317791,0.03615271945946464
videofeedback,annotated,Text2Video-Zero,1002361.mp4,0.0407346362137979,0.194960392967712,0.1530000016093254,0.0856407823720089
videofeedback,annotated,Text2Video-Zero,1004944.mp4,0.0199552625382623,0.2787672841527868,0.5669999957084656,0.23877315580634365
videofeedback,annotated,SoRA-Clip,s000465.mp4,0.0066811867200376,0.0055969474084253,0.0,0.00400871203202256
videofeedback,annotated,Text2Video-Zero,1006938.mp4,0.1382152107369908,0.2857820646173959,0.180000002682209,0.1549291275150781
videofeedback,annotated,Text2Video-Zero,1003882.mp4,0.0741847186249117,0.2344520127154362,0.2159999951720237,0.13091082924375652
videofeedback,annotated,Pika,0004284.mp4,0.006239698610784,0.0157340156478175,0.0,0.0037438191664703998
videofeedback,annotated,Pika,0003756.mp4,0.0540970096538733,0.0410072255239051,0.0,0.032458205792323974
videofeedback,annotated,LVDM,6001224.mp4,0.0409848128090416,0.0522183389562437,0.0089999997988343,0.028190887604958678
videofeedback,annotated,Fast-SVD,9000365.mp4,0.0075347303979279,0.0555894645829607,0.0450000006705522,0.02252083850697762
videofeedback,annotated,ZeroScope-576w,8002337.mp4,0.008741464563221,0.0538037048119368,0.0315000001341104,0.017844878791576757
videofeedback,annotated,ModelScope,3006845.mp4,0.0179244172356957,0.0420585728754064,0.0134999996982514,0.016154650220717978
videofeedback,real,DiDeMo,p007876.mp4,0.0056657640687544,0.0866445570321034,0.0315000001341104,0.0159994584948968
videofeedback,annotated,ModelScope,3005965.mp4,0.0887538262302801,0.0564875899051204,0.0,0.05325229573816805
videofeedback,annotated,LaVie-base,4004525.mp4,0.2039822227454674,0.2210756085334117,0.0504999997094273,0.14258933353105135
videofeedback,real,DiDeMo,p008387.mp4,0.0121556392747821,0.0986659319066204,0.0719999983906746,0.0360933829211391
videofeedback,real,Panda70M,p100090.mp4,0.0264745702849069,0.2537769073549652,0.1965000031515956,0.09448474343158239
videofeedback,annotated,LVDM,6000160.mp4,0.0533317635978337,0.0562441561311528,0.0089999997988343,0.03559905807823394
videofeedback,annotated,VideoCrafter2,2000155.mp4,0.0268571933129267,0.0472319644700787,0.0279999993741512,0.0273143157374165
videofeedback,real,Panda70M,p103434.mp4,0.0600865316694137,0.0527578017744515,0.0044999998994171,0.03785191896141506
videofeedback,annotated,ZeroScope-576w,8000376.mp4,0.0829850482693666,0.1279478912205311,0.0269999993965029,0.06059102872022112
videofeedback,real,Panda70M,p106723.mp4,0.1337120320226041,0.2425311401978306,0.082000003196299,0.11302722049208205
videofeedback,annotated,LVDM,6002069.mp4,0.0201171415116552,0.0943742070833542,0.0450000006705522,0.030070285175213998
videofeedback,annotated,Text2Video-Zero,1006238.mp4,0.0315222510007063,0.1434329621974849,0.1225000048056244,0.06791335252267354
videofeedback,annotated,LaVie-base,4002227.mp4,0.0137891452790204,0.0427930956352296,0.0099999997764825,0.01227348707800524
videofeedback,annotated,VideoCrafter2,2004476.mp4,0.0092565340240169,0.0113284303584318,0.0,0.005553920414410139
videofeedback,annotated,LVDM,6001414.mp4,0.0091682364021662,0.0110107458442403,0.0,0.00550094184129972
videofeedback,annotated,LaVie-base,4000614.mp4,0.3113226983753238,0.4483230408315297,0.2024999946355819,0.26779361687942704
videofeedback,annotated,LaVie-base,4001166.mp4,0.0142600659288909,0.0515756466244427,0.0315000001341104,0.0211560396109787
videofeedback,annotated,VideoCrafter2,2004290.mp4,0.0095655757004944,0.0302393455991106,0.0134999996982514,0.0111393452995972
videofeedback,real,Panda70M,p105299.mp4,0.0757152107369908,0.3235761813528543,0.2294999957084655,0.1372291247255807
videofeedback,real,DiDeMo,p001952.mp4,0.0345096538733223,0.2584803068799245,0.4769999742507935,0.2115057820243108
videofeedback,annotated,Pika,0006209.mp4,0.0107575935954791,0.0930525960227812,0.0325000001117587,0.019454556201990943
videofeedback,annotated,Pika,0002648.mp4,0.0384536143159877,0.0563662867853648,0.0089999997988343,0.026672168509126338
videofeedback,real,Panda70M,p110630.mp4,0.0751854250058865,0.1463563555017313,0.0425000000745058,0.06211125503333422
videofeedback,real,DiDeMo,p008791.mp4,0.3395190722863197,0.4818388883543205,0.4049999892711639,0.3657114390802574
videofeedback,annotated,Pika,0002840.mp4,0.0481810689898752,0.1477615857680096,0.0630000002682209,0.054108641501213486
videofeedback,annotated,Text2Video-Zero,1002974.mp4,0.0280197786672945,0.2015569703211805,0.1395000010728836,0.07261186762953015
videofeedback,annotated,LaVie-base,4000897.mp4,0.0122586531669413,0.0504532300371238,0.0315000001341104,0.01995519195380894
videofeedback,annotated,Fast-SVD,9000359.mp4,0.0489610313162232,0.1059060310593261,0.0775000007823109,0.06037661910265828
videofeedback,annotated,Text2Video-Zero,1002028.mp4,0.1041028961619967,0.3150009504009029,0.4059999892488122,0.2248617333967229
videofeedback,annotated,AnimateDiff,5001976.mp4,0.0192783141040734,0.0347532635273892,0.0225000003352761,0.02056698859655448
videofeedback,annotated,ModelScope,3001283.mp4,0.0153785024723334,0.0092859250139622,0.0,0.00922710148340004
videofeedback,annotated,LaVie-base,4000641.mp4,0.0763480103602542,0.1485931233519634,0.1169999957084655,0.09260880449953872
videofeedback,annotated,SoRA-Clip,s000831.mp4,0.003737932658347,0.0045466811951134,0.0,0.0022427595950082
videofeedback,annotated,ZeroScope-576w,8002663.mp4,0.0227513538968683,0.0337096361620498,0.0134999996982514,0.01905081221742154
videofeedback,annotated,Fast-SVD,9000319.mp4,0.5893571933129267,0.5921143078815243,0.1630000064149499,0.41881431855373596
videofeedback,real,DiDeMo,p000684.mp4,0.206925476807158,0.219302343259931,0.0315000001341104,0.13675528613793897
videofeedback,annotated,Text2Video-Zero,1001408.mp4,0.0320226041911937,0.1864488523268042,0.1714999978430569,0.08781356165193897
videofeedback,real,Panda70M,p111124.mp4,0.5160554509065223,0.4914273858488603,0.0900000013411045,0.3456332710803552
videofeedback,annotated,SoRA-Clip,s000522.mp4,0.0118465975983046,0.0712256032862128,0.0359999991953373,0.02150795823711768
videofeedback,annotated,ModelScope,3003106.mp4,0.093978102189781,0.2341221583977233,0.1979999989271164,0.13558686088471517
videofeedback,annotated,SoRA-Clip,s000637.mp4,0.0288438898045679,0.0232180987205422,0.0,0.01730633388274074
videofeedback,annotated,LVDM,6000937.mp4,0.0061661172592418,0.0093075137918458,0.0044999998994171,0.00549967031531192
videofeedback,real,DiDeMo,p009351.mp4,0.0509477278078643,0.3082843244364886,0.3204999903216958,0.1587686328133969
videofeedback,annotated,SoRA-Clip,s000383.mp4,0.0400724040499175,0.2162297193426397,0.2124999994412064,0.10904344220643307
videofeedback,annotated,ModelScope,3003314.mp4,0.0237373440075347,0.0174777007018583,0.0,0.014242406404520819
videofeedback,annotated,Text2Video-Zero,1002228.mp4,0.248116317400518,0.4131835231239694,0.3509999871253967,0.2892697852904695
videofeedback,annotated,Text2Video-Zero,1000834.mp4,0.0201171415116552,0.2307761774698593,0.2705000107176601,0.12027028919405718
videofeedback,real,DiDeMo,p001142.mp4,0.32705439133506,0.5674581229869186,0.8109999785199761,0.5206326262090264
videofeedback,real,DiDeMo,p005334.mp4,0.4901842477042618,0.5063850523304428,0.214499999396503,0.37991054838115823
videofeedback,annotated,Pika,0003849.mp4,0.0049740993642571,0.033258970449195,0.0315000001341104,0.015584459672198419
videofeedback,annotated,ModelScope,3001081.mp4,0.0301536378620202,0.0307000259225449,0.0044999998994171,0.019892182676978957
videofeedback,annotated,LVDM,6000056.mp4,0.0080645161290322,0.0314269462179752,0.0134999996982514,0.01023870955671988
videofeedback,annotated,ModelScope,3001246.mp4,0.0116111372733694,0.0243588393077005,0.0134999996982514,0.0123666822433222
videofeedback,real,DiDeMo,p008559.mp4,0.0192488815634565,0.1048336432128618,0.0999999994412064,0.05154932871455646
videofeedback,annotated,Text2Video-Zero,1005983.mp4,0.0849423122203908,0.1829457826493121,0.0775000007823109,0.08196538764515884
videofeedback,annotated,AnimateDiff,5000837.mp4,0.0495496821285613,0.2542494244504766,0.2485000053420663,0.1291298114139633
videofeedback,annotated,Pika,0002681.mp4,0.0035466211443371,0.0526573832276598,0.0144999996758997,0.007927972556962141
videofeedback,annotated,AnimateDiff,5000288.mp4,0.1610107134447845,0.3289005536238165,0.2029999946244061,0.17780642591663315
videofeedback,annotated,Text2Video-Zero,1004131.mp4,0.0154079350129503,0.0149310356629334,0.0,0.00924476100777018
videofeedback,annotated,LaVie-base,4001200.mp4,0.0277696020720508,0.2639656810354058,0.2889999935403466,0.13226175865936912
videofeedback,annotated,ZeroScope-576w,8003754.mp4,0.0398810925359077,0.0754580670460788,0.0134999996982514,0.02932865540084518
