dataset,subset,source_model,filename,global_spatial,global_temporal_t1,global_stall,d3_raw,motion_raw,d3_time_raw,motion_time_raw,actual_dt_mean,actual_dt_std,d3_one_sided,d3_two_sided,d3_motion_conditional,motion_bin,d3_time_conditional,motion_time_bin,patch_spat_percentile,patch_temp_percentile,B0,B1,B2,B3,B4,B5,B6,B7,B8,G2_two_sided,G3_motion_conditional,G4_time_conditional
videofeedback,annotated,ZeroScope-576w,8003169.mp4,0.0013538968683776784,0.009859901106663528,0.005606898987520603,1.3561939001083374,3.6605050563812256,86.79640680050575,29.284039545059205,0.125,0.0,0.705,0.5900000000000001,0.3500000000000001,2,0.3500000000000001,2,0.036764707416296,0.0046568629331886,0.0013538968683776784,0.009859901106663528,0.005606898987520603,0.705,0.3553034494937603,0.036764707416296,0.0046568629331886,0.007867647381499341,0.006511198345112098,0.15064192371085475,0.09064192371085475,0.09064192371085475
videofeedback,annotated,ModelScope,3006666.mp4,0.022486461031316223,0.03829173534259477,0.030389098186955496,0.21704348921775818,1.3495094776153564,13.890783093775328,10.796075248718262,0.125,0.0,0.005,0.01,0.05,0,0.05,0,0.1860294044017791,0.032598040997982,0.022486461031316223,0.03829173534259477,0.030389098186955496,0.005,0.017694549093477747,0.1860294044017791,0.032598040997982,0.04794117733836171,0.03740992984751798,0.023316164351306803,0.033316164351306805,0.033316164351306805
videofeedback,real,Panda70M,p103834.mp4,0.6042206263244644,0.538556628208147,0.5713886272663057,0.5051760077476501,1.857986569404602,32.33126252645256,14.863893445332845,0.125,0.0,0.11,0.22,0.7,0,0.7,0,0.8034313917160034,0.3159313797950744,0.6042206263244644,0.538556628208147,0.5713886272663057,0.11,0.34069431363315283,0.8034313917160034,0.3159313797950744,0.36468138098716735,0.48870572875465035,0.4917494702142689,0.611749470214269,0.611749470214269
videofeedback,annotated,AnimateDiff,5001467.mp4,0.02407581822462915,0.017718389451377443,0.0208971038380033,0.5877994894981384,1.5136399269104004,37.61916558708276,12.109119995435078,0.125,0.0,0.18,0.36,0.8500000000000001,0,0.8500000000000001,0,0.1749999970197677,0.0549019612371921,0.02407581822462915,0.017718389451377443,0.0208971038380033,0.18,0.10044855191900165,0.1749999970197677,0.0549019612371921,0.06691176481544966,0.03930296822898185,0.10646750647515893,0.22896750647515896,0.22896750647515896
videofeedback,annotated,Pika,0000599.mp4,0.030580409700965386,0.04303037438191665,0.03680539204144102,1.1584455966949463,3.112440824508667,74.14052181421239,24.899525960286457,0.125,0.0,0.605,0.79,0.5,1,0.5,1,0.4328431487083435,0.0598039217293262,0.030580409700965386,0.04303037438191665,0.03680539204144102,0.605,0.3209026960207205,0.4328431487083435,0.0598039217293262,0.09710784442722793,0.06092637299575579,0.22354779844596187,0.15104779844596186,0.15104779844596186
videofeedback,real,Panda70M,p100379.mp4,0.005798210501530492,0.015098893336472805,0.01044855191900165,0.36548954248428345,2.6805758476257324,23.391329649277786,21.444608052571613,0.125,0.0,0.04,0.08,0.1,1,0.1,1,0.1666666716337204,0.12720587849617,0.005798210501530492,0.015098893336472805,0.01044855191900165,0.04,0.025224275959500823,0.1666666716337204,0.12720587849617,0.13115195780992503,0.058729914275371,0.026673828584883447,0.03167382858488345,0.03167382858488345
videofeedback,annotated,Pika,0001913.mp4,0.32422886743583706,0.1279138215210737,0.2260713444784554,0.9657212495803833,4.092267036437988,61.80615712833336,32.73813641866048,0.125,0.0,0.48,0.96,0.7,3,0.7,3,0.2325980365276336,0.1941176503896713,0.32422886743583706,0.1279138215210737,0.2260713444784554,0.48,0.3530356722392277,0.2325980365276336,0.1941176503896713,0.19796568900346753,0.21482908228846026,0.43409288909818694,0.36909288909818694,0.36909288909818694
videofeedback,annotated,Text2Video-Zero,1006861.mp4,0.018719095832352248,0.1614669178243466,0.09009300682834942,2.8978772163391113,7.140901565551758,185.46413545726926,57.12721321582794,0.125,0.0,0.965,0.07000000000000006,0.19999999999999996,4,0.19999999999999996,4,0.3416666686534881,0.3262254893779754,0.018719095832352248,0.1614669178243466,0.09009300682834942,0.965,0.5275465034141746,0.3416666686534881,0.3262254893779754,0.3277696073055267,0.18516364701922033,0.06722627737226279,0.09972627737226276,0.09972627737226276
videofeedback,annotated,LaVie-base,4000331.mp4,5.88650812338121e-05,0.0060042382858488345,0.0030315516835413233,0.16217906773090363,0.41690298914909363,10.379460859013806,3.3352235078811647,0.125,0.0,0.0,0.0,0.0,0,0.0,0,0.0906862765550613,0.0264705885201692,5.88650812338121e-05,0.0060042382858488345,0.0030315516835413233,0.0,0.0015157758417706617,0.0906862765550613,0.0264705885201692,0.03289215732365841,0.01497579393958816,0.0015304921120791147,0.0015304921120791147,0.0015304921120791147
videofeedback,annotated,Fast-SVD,9000215.mp4,2.943254061690605e-05,0.01006592889098187,0.005047680715799388,0.3014572858810425,1.5763747692108154,19.293266907803652,12.610997772216797,0.125,0.0,0.02,0.04,0.15,0,0.15,0,0.1095588207244873,0.0071078431792557,2.943254061690605e-05,0.01006592889098187,0.005047680715799388,0.02,0.012523840357899694,0.1095588207244873,0.0071078431792557,0.01735294093377886,0.009969784802991178,0.012531198493053921,0.04003119849305392,0.04003119849305392
videofeedback,annotated,VideoCrafter2,2001095.mp4,0.0030021191429244172,0.011949611490463858,0.007475865316694138,0.8000909686088562,2.5956997871398926,51.20582395429545,20.765599443515143,0.125,0.0,0.345,0.69,0.8,1,0.8,1,0.2781862616539001,0.0512254908680915,0.0030021191429244172,0.011949611490463858,0.007475865316694138,0.345,0.17623793265834706,0.2781862616539001,0.0512254908680915,0.07392156794667236,0.03405414636868543,0.17698846244407815,0.20448846244407817,0.20448846244407817
videofeedback,annotated,AnimateDiff,5000119.mp4,0.007181539910525076,0.022515893571933128,0.014848716741229102,1.382126808166504,3.4813826084136963,88.45611579348211,27.851061749458314,0.125,0.0,0.725,0.55,0.30000000000000004,2,0.30000000000000004,2,0.0546568632125854,0.0362745113670825,0.007181539910525076,0.022515893571933128,0.014848716741229102,0.725,0.36992435837061455,0.0546568632125854,0.0362745113670825,0.03811274655163279,0.02415432866539058,0.14671974334824583,0.08421974334824583,0.08421974334824583
videofeedback,annotated,LaVie-base,4004389.mp4,0.0,0.023369437249823405,0.011684718624911702,0.7368922233581543,3.023926258087158,47.16110213635572,24.191409556070962,0.125,0.0,0.315,0.63,0.8500000000000001,1,0.8500000000000001,1,0.0063725491054356,0.0,0.0,0.023369437249823405,0.011684718624911702,0.315,0.16334235931245586,0.0063725491054356,0.0,0.0006372549105435601,0.0072657331391644455,0.16334235931245586,0.21834235931245588,0.21834235931245588
videofeedback,annotated,VideoCrafter2,2002705.mp4,0.012979750412055568,0.004826936661172593,0.00890334353661408,0.9033169150352478,1.7518055438995361,57.812284519293534,14.014444851875306,0.125,0.0,0.425,0.85,0.3500000000000001,0,0.3500000000000001,0,0.1306372582912445,0.1029411777853965,0.012979750412055568,0.004826936661172593,0.00890334353661408,0.425,0.21695167176830704,0.1306372582912445,0.1029411777853965,0.1057107858359813,0.04762632045636097,0.22019660937132093,0.09519660937132096,0.09519660937132096
videofeedback,annotated,SoRA-Clip,s000156.mp4,0.014098186955497999,0.038174005180127146,0.026136096067812573,5.64069128036499,5.750090599060059,361.004274206512,46.000722952683766,0.125,0.0,1.0,0.0,0.0,4,0.0,4,0.1134803891181945,0.0580882355570793,0.014098186955497999,0.038174005180127146,0.026136096067812573,1.0,0.5130680480339063,0.1134803891181945,0.0580882355570793,0.06362745091319083,0.04113263800596388,0.016592594772780786,0.016592594772780786,0.016592594772780786
videofeedback,annotated,ModelScope,3000367.mp4,0.09221214975276666,0.041176124323051566,0.06669413703790911,1.2776048183441162,5.700424671173096,81.76670725928905,45.603397369384766,0.125,0.0,0.685,0.6299999999999999,0.45,4,0.45,4,0.0877451002597808,0.1605392098426818,0.09221214975276666,0.041176124323051566,0.06669413703790911,0.685,0.37584706851895455,0.0877451002597808,0.1605392098426818,0.15325979888439173,0.10132040177650214,0.2139001059571462,0.16890010595714622,0.16890010595714622
videofeedback,annotated,ZeroScope-576w,8002928.mp4,0.0007652460560395574,0.0071521073699081705,0.0039586767129738635,0.8970008492469788,2.631026268005371,57.408056729571356,21.048209444681802,0.125,0.0,0.415,0.83,0.7,1,0.7,1,0.0575980395078659,0.0073529412038624,0.0007652460560395574,0.0071521073699081705,0.0039586767129738635,0.415,0.2094793383564869,0.0575980395078659,0.0073529412038624,0.01237745103426275,0.007326186441489418,0.2096706498704968,0.1771706498704968,0.1771706498704968
videofeedback,annotated,VideoCrafter2,2001628.mp4,0.0001177301624676242,0.004768071579938781,0.0024429008712032025,0.2875845730304718,0.5630649328231812,18.4054116891166,4.5045196413993835,0.125,0.0,0.02,0.04,0.15,0,0.15,0,0.1000000014901161,0.0328431390225887,0.0001177301624676242,0.004768071579938781,0.0024429008712032025,0.02,0.0112214504356016,0.1000000014901161,0.0328431390225887,0.039558825269341444,0.0172892706304585,0.011250882976218507,0.03875088297621851,0.03875088297621851
videofeedback,annotated,AnimateDiff,5000272.mp4,0.015599246526960207,0.021809512597127385,0.018704379562043797,1.7295538187026978,3.368252992630005,110.69144048355409,26.94602435429891,0.125,0.0,0.79,0.41999999999999993,0.1499999999999999,1,0.1499999999999999,1,0.0330882370471954,0.0889705866575241,0.015599246526960207,0.021809512597127385,0.018704379562043797,0.79,0.40435218978102194,0.0330882370471954,0.0889705866575241,0.08338235169649122,0.04457556841582277,0.11825200141276193,0.05075200141276193,0.05075200141276193
videofeedback,annotated,ZeroScope-576w,8002455.mp4,0.18083352955027077,0.036202024958794446,0.1085177772545326,1.5244684219360352,4.92087459564209,97.56597976824345,39.3669966896375,0.125,0.0,0.76,0.48,0.7,4,0.7,4,0.3973039090633392,0.086519606411457,0.18083352955027077,0.036202024958794446,0.1085177772545326,0.76,0.4342588886272663,0.3973039090633392,0.086519606411457,0.11759803667664523,0.11214988102337765,0.219467271014834,0.274467271014834,0.274467271014834
videofeedback,annotated,Fast-SVD,9000925.mp4,0.007711325641629386,0.014098186955497999,0.010904756298563693,0.8667069673538208,1.4482718706130981,55.46924139511359,11.586174710591633,0.125,0.0,0.405,0.81,0.3500000000000001,0,0.3500000000000001,0,0.1286764740943908,0.1112745106220245,0.007711325641629386,0.014098186955497999,0.010904756298563693,0.405,0.20795237814928186,0.1286764740943908,0.1112745106220245,0.11301470696926114,0.051748736566842674,0.2098802095596892,0.09488020955968922,0.09488020955968922
videofeedback,annotated,Fast-SVD,9000527.mp4,0.0023546032493524842,0.014451377442900872,0.008402990346126678,0.5022516250610352,1.4245197772979736,32.144104778497194,11.396159172058105,0.125,0.0,0.11,0.22,0.7,0,0.7,0,0.1769607812166214,0.0514705888926982,0.0023546032493524842,0.014451377442900872,0.008402990346126678,0.11,0.05920149517306334,0.1769607812166214,0.0514705888926982,0.06401960812509051,0.030649637457712212,0.05979014598540146,0.17979014598540144,0.17979014598540144
videofeedback,annotated,ZeroScope-576w,8001510.mp4,0.05015304921120791,0.011066635271956676,0.030609842241582294,1.4961987733840942,3.4148905277252197,95.75671887768256,27.319123435020447,0.125,0.0,0.76,0.48,0.1499999999999999,1,0.1499999999999999,1,0.4514705836772918,0.0522058829665184,0.05015304921120791,0.011066635271956676,0.030609842241582294,0.76,0.39530492112079113,0.4514705836772918,0.0522058829665184,0.09213235303759575,0.055218846559987676,0.14784318342359312,0.0653431834235931,0.0653431834235931
videofeedback,annotated,Fast-SVD,9000534.mp4,0.10816458676712974,0.03122792559453732,0.06969625618083353,0.7671329975128174,2.9475998878479004,49.09651346291549,23.58079465230306,0.125,0.0,0.33,0.66,0.8,1,0.8,1,0.9401960968971252,0.3433823585510254,0.10816458676712974,0.03122792559453732,0.06969625618083353,0.33,0.19984812809041677,0.9401960968971252,0.3433823585510254,0.40306373238563536,0.20304324666275425,0.22688927478219922,0.2618892747821992,0.2618892747821992
videofeedback,annotated,Text2Video-Zero,1000721.mp4,0.025017659524370142,0.004826936661172593,0.014922298092771367,1.5596758127212524,5.591080188751221,99.81925185213986,44.72863683700562,0.125,0.0,0.77,0.45999999999999996,0.7,4,0.7,4,0.1039215698838234,0.050000000745058,0.025017659524370142,0.004826936661172593,0.014922298092771367,0.77,0.3924611490463857,0.1039215698838234,0.050000000745058,0.055392157658934536,0.031110241919236635,0.1287155639274782,0.1887155639274782,0.1887155639274782
videofeedback,annotated,Fast-SVD,9000721.mp4,0.0003531904874028726,0.05815870025900636,0.029255945373204615,0.30497923493385315,1.6202781200408936,19.518672116268043,12.962225023905436,0.125,0.0,0.02,0.04,0.15,0,0.15,0,0.1720588207244873,0.047549020498991,0.0003531904874028726,0.05815870025900636,0.029255945373204615,0.02,0.024627972686602308,0.1720588207244873,0.047549020498991,0.06000000052154063,0.04155356743253902,0.024716270308453026,0.05221627030845302,0.05221627030845302
videofeedback,real,Panda70M,p108587.mp4,0.5688427125029433,0.4459912879679774,0.5074170002354603,1.7931506633758545,4.25669527053833,114.76164064602179,34.05356000264486,0.125,0.0,0.82,0.3600000000000001,0.3999999999999999,3,0.3999999999999999,3,0.6622549295425415,0.5985293984413147,0.5688427125029433,0.4459912879679774,0.5074170002354603,0.82,0.6637085001177301,0.6622549295425415,0.5985293984413147,0.6049019515514374,0.5464109807618511,0.48591917824346603,0.495919178243466,0.495919178243466
videofeedback,annotated,AnimateDiff,5000965.mp4,0.08679656227925595,0.06669413703790911,0.07674534965858253,1.2830049991607666,2.721670627593994,82.1123203033164,21.773364353179932,0.125,0.0,0.685,0.6299999999999999,0.30000000000000004,1,0.30000000000000004,1,0.2362745106220245,0.2178921550512313,0.08679656227925595,0.06669413703790911,0.07674534965858253,0.685,0.38087267482929127,0.2362745106220245,0.2178921550512313,0.21973039060831062,0.13393936603847376,0.21757181539910522,0.13507181539910526,0.13507181539910526
videofeedback,annotated,ModelScope,3004049.mp4,0.005680480339062868,0.008506004238285849,0.007093242288674358,0.7494283318519592,3.7502450942993164,47.963415027301,30.001962025960285,0.125,0.0,0.325,0.65,0.4,2,0.4,2,0.0259803924709558,0.0,0.005680480339062868,0.008506004238285849,0.007093242288674358,0.325,0.1660466211443372,0.0259803924709558,0.0,0.00259803924709558,0.005295161072042847,0.1674667412291029,0.1049667412291029,0.1049667412291029
videofeedback,real,DiDeMo,p002854.mp4,0.48905109489051096,0.741229102896162,0.6151400988933364,1.2259244918823242,4.952188491821289,78.45917140690067,39.61750475565592,0.125,0.0,0.65,0.7,0.4,4,0.4,4,0.9575980305671692,0.8193627595901489,0.48905109489051096,0.741229102896162,0.6151400988933364,0.65,0.6325700494466682,0.9575980305671692,0.8193627595901489,0.833186286687851,0.7023585740111422,0.6048328231692959,0.5298328231692959,0.5298328231692959
videofeedback,annotated,Fast-SVD,9000494.mp4,0.021662349894042855,0.3044796326818931,0.16307099128796798,0.45405277609825134,3.2450544834136963,29.0593798564499,25.960434341430663,0.125,0.0,0.075,0.15,0.3,1,0.3,1,0.0904411748051643,0.0088235298171639,0.021662349894042855,0.3044796326818931,0.16307099128796798,0.075,0.119035495643984,0.0904411748051643,0.0088235298171639,0.01698529431596394,0.10463671249916637,0.1244510831174947,0.1619510831174947,0.1619510831174947
videofeedback,annotated,AnimateDiff,5001887.mp4,0.005415587473510714,0.019837532375794678,0.012626559924652695,0.5264807343482971,1.2341902256011963,33.6947643355041,9.873521256446839,0.125,0.0,0.135,0.27,0.8,0,0.8,0,0.3061274588108063,0.0178921576589345,0.005415587473510714,0.019837532375794678,0.012626559924652695,0.135,0.07381327996232635,0.3061274588108063,0.0178921576589345,0.046715687774121675,0.026262211064440287,0.07516717683070404,0.20766717683070404,0.20766717683070404
videofeedback,annotated,ModelScope,3005455.mp4,0.1969625618083353,0.0734341888391806,0.13519837532375795,0.9786564707756042,5.602246284484863,62.634011197674994,44.81797269185384,0.125,0.0,0.485,0.97,0.15,4,0.15,4,0.0431372560560703,0.1647058874368667,0.1969625618083353,0.0734341888391806,0.13519837532375795,0.485,0.31009918766187894,0.0431372560560703,0.1647058874368667,0.15254902429878706,0.1421386349137696,0.3593398281139628,0.1543398281139628,0.1543398281139628
videofeedback,annotated,ZeroScope-576w,8000943.mp4,0.14030492112079115,0.23113374146456322,0.1857193312926772,1.5670182704925537,4.249566078186035,100.28917237493407,33.9965274810791,0.125,0.0,0.77,0.45999999999999996,0.55,3,0.55,3,0.1007352918386459,0.6899510025978088,0.14030492112079115,0.23113374146456322,0.1857193312926772,0.77,0.47785966564633864,0.1007352918386459,0.6899510025978088,0.6310294315218926,0.3638433713843634,0.24293589592653636,0.2654358959265364,0.2654358959265364
videofeedback,annotated,VideoCrafter2,2005467.mp4,0.008976924888156346,0.05244878737932658,0.030712856133741463,0.8480113744735718,1.5921266078948975,54.27272818595272,12.737013159195582,0.125,0.0,0.38,0.76,0.3999999999999999,0,0.3999999999999999,0,0.3031862676143646,0.0416666679084301,0.008976924888156346,0.05244878737932658,0.030712856133741463,0.38,0.20535642806687074,0.3031862676143646,0.0416666679084301,0.06781862787902355,0.0455551648318543,0.2076006592889098,0.1176006592889098,0.1176006592889098
videofeedback,annotated,Text2Video-Zero,1002449.mp4,0.005974805745231929,0.025076524605603955,0.015525665175417942,1.6885639429092407,5.264462947845459,108.06808846274693,42.115702698628105,0.125,0.0,0.785,0.42999999999999994,0.75,4,0.75,4,0.0075980392284691,0.0279411766678094,0.005974805745231929,0.025076524605603955,0.015525665175417942,0.785,0.400262832587709,0.0075980392284691,0.0279411766678094,0.02590686292387537,0.019678144274800913,0.11675653402401694,0.19675653402401697,0.19675653402401697
videofeedback,annotated,LaVie-base,4001967.mp4,0.019248881563456558,0.037320461502236876,0.028284671532846715,0.4014269709587097,1.8999344110488892,25.691325485135636,15.199475606282553,0.125,0.0,0.05,0.1,0.35,0,0.35,0,0.1299019604921341,0.0737745091319084,0.019248881563456558,0.037320461502236876,0.028284671532846715,0.05,0.039142335766423356,0.1299019604921341,0.0737745091319084,0.07938725426793097,0.04872570462688042,0.0439545561572875,0.1064545561572875,0.1064545561572875
videofeedback,annotated,AnimateDiff,5000650.mp4,0.09939368966329173,0.18995761714151166,0.14467565340240168,1.729665756225586,4.038849353790283,110.69861418793218,32.31079591115316,0.125,0.0,0.79,0.41999999999999993,0.19999999999999996,2,0.19999999999999996,2,0.1215686276555061,0.0073529412038624,0.09939368966329173,0.18995761714151166,0.14467565340240168,0.79,0.46733782670120083,0.1215686276555061,0.0073529412038624,0.01877450984902677,0.09431519598105172,0.20218624911702376,0.14718624911702377,0.14718624911702377
videofeedback,annotated,LVDM,6004806.mp4,0.013833294089945844,0.02228043324699788,0.01805686366847186,1.337928056716919,5.013519763946533,85.62739972354183,40.10815569559733,0.125,0.0,0.705,0.5900000000000001,0.45,4,0.45,4,0.0551470592617988,0.2637254893779754,0.013833294089945844,0.02228043324699788,0.01805686366847186,0.705,0.3615284318342359,0.0551470592617988,0.2637254893779754,0.24286764636635777,0.10798117674762622,0.1599867553567224,0.12498675535672239,0.12498675535672239
videofeedback,annotated,LVDM,6004885.mp4,0.04061690605133035,0.06884271250294326,0.054729809277136804,3.3736226558685303,5.25876522064209,215.91186349232015,42.07012405395508,0.125,0.0,0.975,0.050000000000000044,0.10000000000000009,4,0.10000000000000009,4,0.0465686284005641,0.1029411777853965,0.04061690605133035,0.06884271250294326,0.054729809277136804,0.975,0.5148649046385684,0.0465686284005641,0.1029411777853965,0.09730392284691326,0.07175945470504738,0.050019131151401,0.06251913115140101,0.06251913115140101
videofeedback,real,Panda70M,p110305.mp4,0.02169178243465976,0.0831469272427596,0.05241935483870968,0.8854915499687195,3.1589713096618652,56.671460008264695,25.271768061319985,0.125,0.0,0.415,0.83,0.7,1,0.7,1,0.4965686202049255,0.3502450883388519,0.02169178243465976,0.0831469272427596,0.05241935483870968,0.415,0.23370967741935483,0.4965686202049255,0.3502450883388519,0.3648774415254592,0.17740258951340948,0.23913262302801977,0.20663262302801977,0.20663262302801977
videofeedback,annotated,Fast-SVD,9000731.mp4,0.00020602778431834235,0.0010007063809748058,0.0006033670826465741,0.48570793867111206,0.89898282289505,31.085308220513102,7.191862758000692,0.125,0.0,0.09,0.18,0.55,0,0.55,0,0.0700980424880981,0.0928921550512313,0.00020602778431834235,0.0010007063809748058,0.0006033670826465741,0.09,0.04530168354132329,0.0700980424880981,0.0928921550512313,0.09061274379491799,0.03660711776755514,0.04535319048740287,0.13785319048740288,0.13785319048740288
videofeedback,annotated,LVDM,6000016.mp4,0.023281139627972687,0.14477866729456088,0.08402990346126678,0.9056933522224426,5.903666973114014,57.964375903133636,47.22933858235677,0.125,0.0,0.425,0.85,0.1,4,0.1,4,0.1453431397676468,0.4357843101024627,0.023281139627972687,0.14477866729456088,0.08402990346126678,0.425,0.2545149517306334,0.1453431397676468,0.4357843101024627,0.4067401930689811,0.21311401930435253,0.2603352366376266,0.07283523663762656,0.07283523663762656
videofeedback,annotated,LaVie-base,4001491.mp4,0.012832587708971038,0.002266305627501766,0.0075494466682364016,0.4534042775630951,2.376040458679199,29.01787330508552,19.008324559529623,0.125,0.0,0.075,0.15,0.45,0,0.45,0,0.0926470607519149,0.3786764740943908,0.012832587708971038,0.002266305627501766,0.0075494466682364016,0.075,0.0412747233341182,0.0926470607519149,0.3786764740943908,0.3500735327601432,0.14455908110499913,0.04448287026136096,0.11948287026136097,0.11948287026136097
videofeedback,annotated,Fast-SVD,9000362.mp4,0.0013833294089945845,0.0384094655050624,0.01989639745702849,0.3294370174407959,1.440504789352417,21.083968273244512,11.524037520090738,0.125,0.0,0.025,0.05,0.2,0,0.2,0,0.6198529601097107,0.1124999970197677,0.0013833294089945845,0.0384094655050624,0.01989639745702849,0.025,0.022448198728514245,0.6198529601097107,0.1124999970197677,0.16323529332876202,0.0772319558057219,0.022794031080762892,0.060294031080762894,0.060294031080762894
videofeedback,annotated,AnimateDiff,5000241.mp4,0.06495761714151166,0.013391805980692253,0.03917471156110196,3.0053670406341553,7.223403453826904,192.34350382721163,57.78722733259201,0.125,0.0,0.965,0.07000000000000006,0.19999999999999996,4,0.19999999999999996,4,0.2938725352287292,0.2776960730552673,0.06495761714151166,0.013391805980692253,0.03917471156110196,0.965,0.502087355780551,0.2938725352287292,0.2776960730552673,0.2793137192726135,0.1352303146457066,0.05332676006592891,0.08582676006592888,0.08582676006592888
videofeedback,annotated,SoRA-Clip,s000364.mp4,0.0003826230280197787,0.02698963974570285,0.013686131386861315,0.967975914478302,1.6145588159561157,61.950458393556495,12.916469931602478,0.125,0.0,0.48,0.96,0.25,0,0.25,0,0.0497549027204513,0.1034313738346099,0.0003826230280197787,0.02698963974570285,0.013686131386861315,0.48,0.24684306569343065,0.0497549027204513,0.1034313738346099,0.09806372672319405,0.047437169521394415,0.2469387214504356,0.0694387214504356,0.0694387214504356
videofeedback,annotated,ZeroScope-576w,8003367.mp4,0.014127619496114905,0.013391805980692253,0.013759712738403578,1.2004834413528442,3.855102300643921,76.83093715208088,30.840819331010184,0.125,0.0,0.64,0.72,0.5,2,0.5,2,0.0377450995147228,0.0323529429733753,0.014127619496114905,0.013391805980692253,0.013759712738403578,0.64,0.3268798563692018,0.0377450995147228,0.0323529429733753,0.03289215862751005,0.021412691094046164,0.1904117612432305,0.1354117612432305,0.1354117612432305
videofeedback,annotated,LVDM,6000310.mp4,0.06201436307982105,0.023869790440310807,0.04294207676006593,1.7998559474945068,7.30406379699707,115.19078141084861,58.43251317342122,0.125,0.0,0.82,0.3600000000000001,0.95,4,0.95,4,0.405637264251709,0.2860293984413147,0.06201436307982105,0.023869790440310807,0.04294207676006593,0.82,0.4314710383800329,0.405637264251709,0.2860293984413147,0.29799018502235414,0.14496132006498122,0.12697462914998825,0.2744746291499882,0.2744746291499882
videofeedback,annotated,ModelScope,3006718.mp4,0.016452790204850482,0.04564987049682129,0.031051330350835883,1.8215807676315308,7.148046493530273,116.58116688297937,57.184365844726564,0.125,0.0,0.82,0.3600000000000001,0.95,4,0.95,4,0.0125000001862645,0.0063725491054356,0.016452790204850482,0.04564987049682129,0.031051330350835883,0.82,0.4255256651754179,0.0125000001862645,0.0063725491054356,0.006985294213518491,0.021424915895908926,0.10963886272663059,0.25713886272663056,0.25713886272663056
videofeedback,annotated,VideoCrafter2,2005711.mp4,0.0014127619496114904,0.007446432776077231,0.004429597362844361,0.223401740193367,0.5798073410987854,14.297711426602264,4.638458091020584,0.125,0.0,0.005,0.01,0.05,0,0.05,0,0.3039215803146362,0.0639705881476402,0.0014127619496114904,0.007446432776077231,0.004429597362844361,0.005,0.00471479868142218,0.3039215803146362,0.0639705881476402,0.0879656873643398,0.03784403336344253,0.005067989168825053,0.015067989168825053,0.015067989168825053
videofeedback,annotated,AnimateDiff,5000741.mp4,0.004826936661172593,0.009153520131857782,0.006990228396515187,1.5793997049331665,2.877088785171509,101.08159089215599,23.016709606846174,0.125,0.0,0.77,0.45999999999999996,0.1499999999999999,1,0.1499999999999999,1,0.3710784316062927,0.0492647066712379,0.004826936661172593,0.009153520131857782,0.006990228396515187,0.77,0.3884951141982576,0.3710784316062927,0.0492647066712379,0.08144607916474339,0.03677256870380647,0.11970184836355073,0.04220184836355072,0.04220184836355072
videofeedback,annotated,Pika,0006465.mp4,0.007387567694843419,0.09015187190958324,0.04876971980221333,0.27555519342422485,0.870073676109314,17.635532432820074,6.96058988571167,0.125,0.0,0.015,0.03,0.15,0,0.15,0,0.2100490182638168,0.0105392159894108,0.007387567694843419,0.09015187190958324,0.04876971980221333,0.015,0.03188485990110666,0.2100490182638168,0.0105392159894108,0.030490196216851402,0.041457910368068555,0.03373175182481752,0.06373175182481752,0.06373175182481752
videofeedback,annotated,SoRA-Clip,s000531.mp4,0.015981869554979985,0.1774782199199435,0.09673004473746175,0.7097744941711426,1.987289547920227,45.4255681235404,15.898316530386607,0.125,0.0,0.295,0.59,0.55,0,0.55,0,0.6061274409294128,0.1477941125631332,0.015981869554979985,0.1774782199199435,0.09673004473746175,0.295,0.19586502236873088,0.6061274409294128,0.1477941125631332,0.19362744539976118,0.13548900500238154,0.19986048975747586,0.18986048975747588,0.18986048975747588
videofeedback,annotated,LVDM,6002798.mp4,0.013391805980692253,0.0233400047092065,0.018365905344949376,0.7102022171020508,2.4502272605895996,45.45294259499845,19.601817893981934,0.125,0.0,0.295,0.59,0.55,0,0.55,0,0.0904411748051643,0.018382353708148,0.013391805980692253,0.0233400047092065,0.018365905344949376,0.295,0.15668295267247467,0.0904411748051643,0.018382353708148,0.02558823581784963,0.021254837534109478,0.16003090416764776,0.15003090416764775,0.15003090416764775
videofeedback,annotated,Pika,0000023.mp4,0.0007652460560395574,0.018101012479397223,0.009433129267718391,0.5367953181266785,2.4024269580841064,34.354900665238496,19.219414265950522,0.125,0.0,0.145,0.29,0.9,0,0.9,0,0.0389705896377563,0.0551470592617988,0.0007652460560395574,0.018101012479397223,0.009433129267718391,0.145,0.07721656463385919,0.0389705896377563,0.0551470592617988,0.053529412299394556,0.02707164248038886,0.07740787614786908,0.2299078761478691,0.2299078761478691
videofeedback,annotated,Fast-SVD,9000796.mp4,0.0011773016246762421,0.010095361431598776,0.005636331528137509,0.44126322865486145,1.2481651306152344,28.24084691493712,9.985320885976156,0.125,0.0,0.07,0.14,0.4,0,0.4,0,0.2193627506494522,0.0377450995147228,0.0011773016246762421,0.010095361431598776,0.005636331528137509,0.07,0.03781816576406876,0.2193627506494522,0.0377450995147228,0.055906864628195746,0.025744544768160807,0.03811249117023782,0.10311249117023782,0.10311249117023782
