video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,full_downsample_idxs,original_video_id,evaluation_duration
datasets/genvideo/fake/HotShot/hotshot_499.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_499.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_499.mp4,datasets/genvideo/fake/HotShot/hotshot_499.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_499.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_499.mp4,1
datasets/genvideo/fake/HotShot/hotshot_5.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_5.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_5.mp4,datasets/genvideo/fake/HotShot/hotshot_5.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_5.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_5.mp4,1
datasets/genvideo/fake/HotShot/hotshot_50.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_50.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_50.mp4,datasets/genvideo/fake/HotShot/hotshot_50.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_50.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_50.mp4,1
datasets/genvideo/fake/HotShot/hotshot_500.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_500.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_500.mp4,datasets/genvideo/fake/HotShot/hotshot_500.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_500.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_500.mp4,1
datasets/genvideo/fake/HotShot/hotshot_501.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_501.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_501.mp4,datasets/genvideo/fake/HotShot/hotshot_501.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_501.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_501.mp4,1
datasets/genvideo/fake/HotShot/hotshot_502.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_502.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_502.mp4,datasets/genvideo/fake/HotShot/hotshot_502.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_502.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_502.mp4,1
datasets/genvideo/fake/HotShot/hotshot_503.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_503.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_503.mp4,datasets/genvideo/fake/HotShot/hotshot_503.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_503.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_503.mp4,1
datasets/genvideo/fake/HotShot/hotshot_504.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_504.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_504.mp4,datasets/genvideo/fake/HotShot/hotshot_504.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_504.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_504.mp4,1
datasets/genvideo/fake/HotShot/hotshot_505.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_505.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_505.mp4,datasets/genvideo/fake/HotShot/hotshot_505.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_505.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_505.mp4,1
datasets/genvideo/fake/HotShot/hotshot_506.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_506.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_506.mp4,datasets/genvideo/fake/HotShot/hotshot_506.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_506.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_506.mp4,1
datasets/genvideo/fake/HotShot/hotshot_507.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_507.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_507.mp4,datasets/genvideo/fake/HotShot/hotshot_507.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_507.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_507.mp4,1
datasets/genvideo/fake/HotShot/hotshot_508.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_508.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_508.mp4,datasets/genvideo/fake/HotShot/hotshot_508.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_508.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_508.mp4,1
datasets/genvideo/fake/HotShot/hotshot_509.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_509.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_509.mp4,datasets/genvideo/fake/HotShot/hotshot_509.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_509.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_509.mp4,1
datasets/genvideo/fake/HotShot/hotshot_51.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_51.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_51.mp4,datasets/genvideo/fake/HotShot/hotshot_51.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_51.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_51.mp4,1
datasets/genvideo/fake/HotShot/hotshot_510.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_510.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_510.mp4,datasets/genvideo/fake/HotShot/hotshot_510.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_510.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_510.mp4,1
datasets/genvideo/fake/HotShot/hotshot_511.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_511.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_511.mp4,datasets/genvideo/fake/HotShot/hotshot_511.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_511.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_511.mp4,1
datasets/genvideo/fake/HotShot/hotshot_512.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_512.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_512.mp4,datasets/genvideo/fake/HotShot/hotshot_512.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_512.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_512.mp4,1
datasets/genvideo/fake/HotShot/hotshot_513.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_513.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_513.mp4,datasets/genvideo/fake/HotShot/hotshot_513.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_513.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_513.mp4,1
datasets/genvideo/fake/HotShot/hotshot_514.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_514.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_514.mp4,datasets/genvideo/fake/HotShot/hotshot_514.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_514.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_514.mp4,1
datasets/genvideo/fake/HotShot/hotshot_515.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_515.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_515.mp4,datasets/genvideo/fake/HotShot/hotshot_515.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_515.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_515.mp4,1
datasets/genvideo/fake/HotShot/hotshot_516.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_516.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_516.mp4,datasets/genvideo/fake/HotShot/hotshot_516.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_516.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_516.mp4,1
datasets/genvideo/fake/HotShot/hotshot_517.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_517.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_517.mp4,datasets/genvideo/fake/HotShot/hotshot_517.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_517.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_517.mp4,1
datasets/genvideo/fake/HotShot/hotshot_518.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_518.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_518.mp4,datasets/genvideo/fake/HotShot/hotshot_518.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_518.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_518.mp4,1
datasets/genvideo/fake/HotShot/hotshot_519.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_519.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_519.mp4,datasets/genvideo/fake/HotShot/hotshot_519.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_519.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_519.mp4,1
datasets/genvideo/fake/HotShot/hotshot_52.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_52.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_52.mp4,datasets/genvideo/fake/HotShot/hotshot_52.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_52.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_52.mp4,1
datasets/genvideo/fake/HotShot/hotshot_520.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_520.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_520.mp4,datasets/genvideo/fake/HotShot/hotshot_520.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_520.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_520.mp4,1
datasets/genvideo/fake/HotShot/hotshot_521.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_521.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_521.mp4,datasets/genvideo/fake/HotShot/hotshot_521.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_521.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_521.mp4,1
datasets/genvideo/fake/HotShot/hotshot_522.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_522.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_522.mp4,datasets/genvideo/fake/HotShot/hotshot_522.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_522.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_522.mp4,1
datasets/genvideo/fake/HotShot/hotshot_523.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_523.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_523.mp4,datasets/genvideo/fake/HotShot/hotshot_523.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_523.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_523.mp4,1
datasets/genvideo/fake/HotShot/hotshot_524.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_524.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_524.mp4,datasets/genvideo/fake/HotShot/hotshot_524.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_524.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_524.mp4,1
datasets/genvideo/fake/HotShot/hotshot_525.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_525.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_525.mp4,datasets/genvideo/fake/HotShot/hotshot_525.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_525.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_525.mp4,1
datasets/genvideo/fake/HotShot/hotshot_526.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_526.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_526.mp4,datasets/genvideo/fake/HotShot/hotshot_526.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_526.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_526.mp4,1
datasets/genvideo/fake/HotShot/hotshot_527.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_527.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_527.mp4,datasets/genvideo/fake/HotShot/hotshot_527.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_527.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_527.mp4,1
datasets/genvideo/fake/HotShot/hotshot_528.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_528.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_528.mp4,datasets/genvideo/fake/HotShot/hotshot_528.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_528.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_528.mp4,1
datasets/genvideo/fake/HotShot/hotshot_529.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_529.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_529.mp4,datasets/genvideo/fake/HotShot/hotshot_529.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_529.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_529.mp4,1
datasets/genvideo/fake/HotShot/hotshot_53.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_53.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_53.mp4,datasets/genvideo/fake/HotShot/hotshot_53.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_53.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_53.mp4,1
datasets/genvideo/fake/HotShot/hotshot_530.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_530.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_530.mp4,datasets/genvideo/fake/HotShot/hotshot_530.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_530.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_530.mp4,1
datasets/genvideo/fake/HotShot/hotshot_531.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_531.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_531.mp4,datasets/genvideo/fake/HotShot/hotshot_531.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_531.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_531.mp4,1
datasets/genvideo/fake/HotShot/hotshot_532.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_532.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_532.mp4,datasets/genvideo/fake/HotShot/hotshot_532.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_532.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_532.mp4,1
datasets/genvideo/fake/HotShot/hotshot_533.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_533.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_533.mp4,datasets/genvideo/fake/HotShot/hotshot_533.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_533.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_533.mp4,1
datasets/genvideo/fake/HotShot/hotshot_534.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_534.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_534.mp4,datasets/genvideo/fake/HotShot/hotshot_534.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_534.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_534.mp4,1
datasets/genvideo/fake/HotShot/hotshot_535.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_535.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_535.mp4,datasets/genvideo/fake/HotShot/hotshot_535.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_535.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_535.mp4,1
datasets/genvideo/fake/HotShot/hotshot_536.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_536.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_536.mp4,datasets/genvideo/fake/HotShot/hotshot_536.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_536.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_536.mp4,1
datasets/genvideo/fake/HotShot/hotshot_537.mp4,annotated,HotShot,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,genvideo,evaluation,genvideo:datasets/genvideo/fake/HotShot/hotshot_537.mp4:duration1,genvideo:datasets/genvideo/fake/HotShot/hotshot_537.mp4,datasets/genvideo/fake/HotShot/hotshot_537.mp4,genvideo:datasets/genvideo/fake/HotShot/hotshot_537.mp4,,HotShot,,,"[0, 1, 2, 3, 4, 5, 6, 7]",genvideo:datasets/genvideo/fake/HotShot/hotshot_537.mp4,1
