video_id,dataset,subset,generator,legacy_reference,legacy_selector
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_147_153.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/htry5uxX0-Y_45_52.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s9TklvyLFyI_177_191.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yd8jh9QYfEs_4_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lB1UPJ4leqs_0_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jjl2ZMdFCsw_17_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/iUYWdCxvJCI_2_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Ud3Qy8m6OxQ_52_62.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bL_Kijz9IN4_0_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Xp6rxW4hFFo_32_40.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_txL575S_OA_13_23.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_9iG5Ge01PM_3_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YndZ9YulpTo_61_76.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_O9kWD8nuRU_70_76.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/otvx5OZHTJc_1_22.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/d7Gs0uGFLh0_5_13.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_130_135.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_498_504.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fw8qvK67jYY_50_97.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tn1d5DmdMqY_15_28.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hM3jzlyNIpc_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fnpp8v9NbmY_181_188.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_41_44.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/giLxPCgLLqg_9_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_44_55.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_274_280.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/n2NLoLNecgI_168_178.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yyxtyCaEVqk_250_264.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WqQonRVs7WA_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W8l_ezoU8Lc_55_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sWqi41wyXcQ_68_79.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/p9g06ktIkJg_4_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_98_104.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nhm_APPwhWk_6_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bLqmf8x7rLI_2_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_123_130.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xy9LLUUZ6ic_50_60.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/m1NR0uNNs5Y_160_166.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nLvX-erABqY_67_72.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Ugb_uH72d0I_8_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZK4W-2ifl6I_1_28.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s-dSFyz_5Ww_31_41.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/z_qf7tOnHVg_81_89.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lcu-DwrnYY8_2_5.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gHyXstpe_N8_116_125.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_60_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q5ZRMvjzhXQ_15_29.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rw9h_574HxE_229_236.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_104_108.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_JVxurtGIhI_32_42.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qeKX-N1nKiM_0_5.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ejgwQqCHN1E_7_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Wv3u2q3oGeU_35_45.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kIZanu909lw_67_80.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/X98fLZHIzWQ_15_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/glrijRGnmc0_211_215.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tZmDWltBziM_70_80.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/x8Ul09tk6zk_0_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Zg0p5TXi_Cc_30_46.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e996zZ0uV_A_196_204.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_108_116.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dtn0PuxgfkM_0_5.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s80J2dAUUyI_33_43.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/j4dMnAPZu70_12_17.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_202_207.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_173_177.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/emblM4a76jg_5_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jCplbayVbtw_10_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pzq5fPfsPZg_51_57.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zv2RIbUsnSw_159_162.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zWVQImPY2Cc_27_44.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yyxtyCaEVqk_321_328.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_33_39.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pzq5fPfsPZg_145_160.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WPG-BIWOrG4_130_134.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/iwpnUHFhjWc_84_94.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rw9h_574HxE_161_166.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/h0JvF9vpqx8_36_42.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/f9_bP219ehQ_63_70.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/l5JJ2n2ggiQ_319_327.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/oDcd2JbOyzg_38_55.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/VahnQw2gTQY_203_210.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tzd3AYTZq0U_0_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zkTn5Ef1Oig_70_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gHyXstpe_N8_95_100.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/g9aZcaEg7iY_0_9.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kBjUDCyDCuI_20_26.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jTnrm338_KY_34_42.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_18_23.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/toE0QYZzJKE_1_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/o4pL7FObqds_243_263.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_48_53.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UbmZAe5u5FI_26_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qDjtN7xxNr4_44_51.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s6QwbmWbSmw_18_24.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_192_196.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mHv4iJ9Yr1g_10_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yYA7YXIKbg4_9_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/n_Z0-giaspE_168_193.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/o_mWZWcm2r4_47_54.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zxB4dFJhHR8_1_9.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eZLxohGP4IE_190_201.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nohvigNMsbo_199_207.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/elQqQfux7Po_12_22.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ao-9B8IV9_E_175_187.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tqxRDVKtkSY_30_45.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/dc4UltkRJsw_53_59.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/e3XkmpNcSt4_8_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rV5VmhY3-Sw_65_76.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vpR0L3sIvoo_15_49.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/yfMTsYcLt10_0_7.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jbzaMtPYtl8_48_58.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ZbtpcGi2DWY_161_170.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WPG-BIWOrG4_672_677.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/vDhEpqfhVI0_0_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lc9bA-hvqHU_1_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/tYh4iDFgmEE_10_14.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nCtZFOYAlvQ_44_49.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TxzxPyfsSxY_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTx-K045yQM_85_98.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/sm0OYD0NSbQ_51_59.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kuNQpRTc-hA_126_135.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/shPymuahrsc_5_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hJFBXHtxKIc_163_168.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xEDCfcMZlZY_37_41.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bK-i_FAcpoY_86_92.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/v-9Gx0gJmfo_91_99.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_24_31.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hFERWnoc-nU_0_12.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_218_236.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zHy7pM0U49w_103_109.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_31_37.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Vn0Xv0fb1z4_18_30.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_194_200.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/eVSQiPbepXg_44_49.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q7pOFn8s4zc_27_36.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/Xwrl4htUPjo_22_38.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/iuqVpMdb1NM_35_43.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hJFBXHtxKIc_298_303.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zCf8NWJ8kzA_47_52.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bXsKw3TOQXs_30_55.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/o4OsYxsNGMI_77_82.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zbAk0gX7kas_16_24.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/x68Djm_Q0GA_0_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zYcY4mjLpxU_104_118.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gjVBEJGHrXk_26_38.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/klFyrnrUSck_13_19.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/pqTWUzehCUM_42_47.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ceOXCFUmxzA_100_110.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_320_325.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zpgW7m7_LZw_2_15.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fjDvKHkmxs0_72_87.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/gXVaC3gBWbc_22_30.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W8l_ezoU8Lc_76_86.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_152_164.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/W6_XuNhgtrM_2_5.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/a8PAY4rvzRM_1_10.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xGdoi3W3Z4o_2_40.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zS50h-a8RTg_3_9.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UoPU8F9mus8_258_262.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_pj2Nutu5v8_1_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_6OTzzK7t9Y_73_78.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mFCf8lLXrUc_36_57.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/s1ZABV7AQdA_38_48.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/otLEUwHao_E_140_151.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/c76tShLfQb0_74_81.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hJuqBDw_TT4_14_25.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zFIn8DeV5PM_20_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ggWzbEFC-RE_1_11.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_235_240.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ry7AUQtuwdU_4_39.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YZ0-6hdQ0mU_0_3.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/nBFhvrAOFqY_23_29.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/WTf5EgVY5uU_32_52.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kBMsuhDvg88_45_64.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/_O9kWD8nuRU_50_56.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/TsagxA4DKuc_28_41.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/mFCf8lLXrUc_25_35.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lfGlDg47How_361_367.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/jxdubZzQrio_33_46.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/UXs3eq68ZjE_250_255.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/q6vz80UkVtw_0_7.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/btxCxlO1Euc_1_20.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/XdB0pVjFYoU_1_8.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hEOGZoYSvT4_82_86.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/kWLNZzuo3do_38_47.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/cWOPC2kt_IA_8_16.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/hJFBXHtxKIc_310_315.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/aeA-HN7BMdo_16_33.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/YmXCfQm0_CA_50_57.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/zSPBC8EO6dY_97_110.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/w28TljSqtW8_64_75.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/xxHx6s_DbUo_57_61.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/ok4cM6WTA5E_178_184.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/rwHT2SuNOi8_240_255.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/lB1UPJ4leqs_1_6.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/bQJQGoJF7_k_109_115.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/fr9H1WLcF1A_256_261.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/b_BuSVZwq6M_1_9.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
comgenvid:datasets/comgenvid/real/MSVD/qPXynwa_2iM_15_25.mp4,comgenvid,real,Sora,vatex_5000_video256,feature_change
