video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,dynamic_degree,full_downsample_idxs,original_video_id,evaluation_duration
datasets/videofeedback/fake/Hotshot-XL/7000706.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000706.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000706.mp4,datasets/videofeedback/fake/Hotshot-XL/7000706.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000706.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000706.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000707.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000707.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000707.mp4,datasets/videofeedback/fake/Hotshot-XL/7000707.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000707.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000707.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000708.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000708.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000708.mp4,datasets/videofeedback/fake/Hotshot-XL/7000708.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000708.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000708.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000709.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000709.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000709.mp4,datasets/videofeedback/fake/Hotshot-XL/7000709.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000709.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000709.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000710.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000710.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000710.mp4,datasets/videofeedback/fake/Hotshot-XL/7000710.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000710.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000710.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000711.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000711.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000711.mp4,datasets/videofeedback/fake/Hotshot-XL/7000711.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000711.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000711.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000712.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000712.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000712.mp4,datasets/videofeedback/fake/Hotshot-XL/7000712.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000712.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000712.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000713.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000713.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000713.mp4,datasets/videofeedback/fake/Hotshot-XL/7000713.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000713.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000713.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000714.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000714.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000714.mp4,datasets/videofeedback/fake/Hotshot-XL/7000714.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000714.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000714.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000715.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000715.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000715.mp4,datasets/videofeedback/fake/Hotshot-XL/7000715.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000715.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000715.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000716.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000716.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000716.mp4,datasets/videofeedback/fake/Hotshot-XL/7000716.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000716.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000716.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000717.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000717.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000717.mp4,datasets/videofeedback/fake/Hotshot-XL/7000717.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000717.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000717.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000718.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000718.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000718.mp4,datasets/videofeedback/fake/Hotshot-XL/7000718.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000718.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000718.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000719.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000719.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000719.mp4,datasets/videofeedback/fake/Hotshot-XL/7000719.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000719.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000719.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000720.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000720.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000720.mp4,datasets/videofeedback/fake/Hotshot-XL/7000720.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000720.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000720.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000721.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000721.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000721.mp4,datasets/videofeedback/fake/Hotshot-XL/7000721.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000721.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000721.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000723.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000723.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000723.mp4,datasets/videofeedback/fake/Hotshot-XL/7000723.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000723.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000723.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000724.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000724.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000724.mp4,datasets/videofeedback/fake/Hotshot-XL/7000724.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000724.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000724.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000725.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000725.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000725.mp4,datasets/videofeedback/fake/Hotshot-XL/7000725.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000725.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000725.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000726.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000726.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000726.mp4,datasets/videofeedback/fake/Hotshot-XL/7000726.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000726.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000726.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000727.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000727.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000727.mp4,datasets/videofeedback/fake/Hotshot-XL/7000727.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000727.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000727.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000728.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000728.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000728.mp4,datasets/videofeedback/fake/Hotshot-XL/7000728.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000728.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000728.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000729.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000729.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000729.mp4,datasets/videofeedback/fake/Hotshot-XL/7000729.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000729.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000729.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000730.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000730.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000730.mp4,datasets/videofeedback/fake/Hotshot-XL/7000730.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000730.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000730.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000731.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000731.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000731.mp4,datasets/videofeedback/fake/Hotshot-XL/7000731.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000731.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000731.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000732.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000732.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000732.mp4,datasets/videofeedback/fake/Hotshot-XL/7000732.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000732.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000732.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000733.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000733.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000733.mp4,datasets/videofeedback/fake/Hotshot-XL/7000733.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000733.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000733.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000735.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000735.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000735.mp4,datasets/videofeedback/fake/Hotshot-XL/7000735.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000735.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000735.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000736.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000736.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000736.mp4,datasets/videofeedback/fake/Hotshot-XL/7000736.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000736.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000736.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000737.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000737.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000737.mp4,datasets/videofeedback/fake/Hotshot-XL/7000737.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000737.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000737.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000738.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000738.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000738.mp4,datasets/videofeedback/fake/Hotshot-XL/7000738.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000738.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000738.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000739.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000739.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000739.mp4,datasets/videofeedback/fake/Hotshot-XL/7000739.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000739.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000739.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000740.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000740.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000740.mp4,datasets/videofeedback/fake/Hotshot-XL/7000740.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000740.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000740.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000742.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000742.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000742.mp4,datasets/videofeedback/fake/Hotshot-XL/7000742.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000742.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000742.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000743.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000743.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000743.mp4,datasets/videofeedback/fake/Hotshot-XL/7000743.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000743.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000743.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000744.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000744.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000744.mp4,datasets/videofeedback/fake/Hotshot-XL/7000744.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000744.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000744.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000745.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000745.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000745.mp4,datasets/videofeedback/fake/Hotshot-XL/7000745.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000745.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000745.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000746.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000746.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000746.mp4,datasets/videofeedback/fake/Hotshot-XL/7000746.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000746.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000746.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000747.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000747.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000747.mp4,datasets/videofeedback/fake/Hotshot-XL/7000747.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000747.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000747.mp4,1
datasets/videofeedback/fake/Hotshot-XL/7000748.mp4,annotated,Hotshot-XL,8.0,1.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0, 1, 2, 3, 4, 5, 6, 7]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000748.mp4:duration1,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000748.mp4,datasets/videofeedback/fake/Hotshot-XL/7000748.mp4,videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000748.mp4,,Hotshot-XL,,,3,"[0, 1, 2, 3, 4, 5, 6, 7]",videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000748.mp4,1
