video_id,dataset,subset,generator
videofeedback:datasets/videofeedback/real/Panda70M/p105713.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109665.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106510.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108592.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103272.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101578.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108994.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104604.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106878.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111509.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102236.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101590.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102543.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109606.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111526.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108597.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102006.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109222.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102005.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106526.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108651.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107956.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105219.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104915.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111334.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110224.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109272.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108327.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111309.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110009.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108566.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111071.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100648.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103605.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103648.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108746.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102983.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100333.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104338.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109820.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100149.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101281.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104967.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110148.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104087.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111124.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108521.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110000.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104392.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101117.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108698.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106061.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108836.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108871.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105518.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102487.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105771.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101652.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110771.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100936.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106452.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101915.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102589.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103199.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110405.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103243.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105746.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106358.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106147.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106927.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100144.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109345.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100913.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107458.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110630.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104294.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101215.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100321.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103834.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111478.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102303.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110685.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110154.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101906.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110287.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102373.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103488.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109393.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106076.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100344.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111548.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111981.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107559.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109617.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101482.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110922.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105015.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111463.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101079.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103284.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101739.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109464.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102805.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105930.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110947.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111089.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105740.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111727.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102509.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108587.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100519.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111320.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105285.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108296.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106412.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104640.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108170.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100090.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109321.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100669.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106295.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110881.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104207.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108197.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103680.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100283.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106463.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107409.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102304.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108996.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107049.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103434.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102558.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103427.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106502.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106572.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102316.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108379.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105299.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107246.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102623.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105190.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102093.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108223.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105722.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106626.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108198.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106698.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101103.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107279.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109328.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106687.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101917.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101644.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104852.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108276.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101131.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111350.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102961.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108009.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101063.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103951.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111768.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102098.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110295.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103650.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109044.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106559.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108714.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102700.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108307.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110072.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100614.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108400.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107679.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103960.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104585.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107512.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110462.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106336.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111840.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106696.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103141.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107760.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108661.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104508.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109534.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106723.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104668.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110793.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106439.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102546.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106421.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109840.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104118.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101170.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100563.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104250.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107097.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107439.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100971.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102885.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101163.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105943.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105188.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110985.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p106326.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111807.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105803.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101290.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104719.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111634.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111897.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100463.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100379.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101369.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110305.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p103392.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p105621.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102997.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100885.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110336.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p110437.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100409.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p102495.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p100882.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111256.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p104037.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p101384.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p107064.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109188.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p108671.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109827.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p111204.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/real/Panda70M/p109624.mp4:duration1,videofeedback,real,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000620.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001650.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004164.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004513.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001784.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002261.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000496.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7004309.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003981.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001830.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000195.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7000901.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001011.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001731.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001156.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001917.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7001083.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7002508.mp4:duration1,videofeedback,annotated,Hotshot-XL
videofeedback:datasets/videofeedback/fake/Hotshot-XL/7003503.mp4:duration1,videofeedback,annotated,Hotshot-XL
