video_path,subset,source_model,fps,duration_seconds,num_frames,downsample_idxs,1_sec_idxs,2_sec_idxs,3_sec_idxs,4_sec_idxs,dataset,split,video_id,legacy_video_id,legacy_path,source_group,real_source,generator,content_sha256,exclusion_reason,full_downsample_idxs,original_video_id,evaluation_duration,dynamic_degree
datasets/videofeedback/real/DiDeMo/p001470.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001470.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p001470.mp4,datasets/videofeedback/real/DiDeMo/p001470.mp4,videofeedback:real-content:p001470,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p001470.mp4,1,
datasets/videofeedback/real/DiDeMo/p005903.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005903.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p005903.mp4,datasets/videofeedback/real/DiDeMo/p005903.mp4,videofeedback:real-content:p005903,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p005903.mp4,1,
datasets/videofeedback/real/DiDeMo/p003309.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p003309.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p003309.mp4,datasets/videofeedback/real/DiDeMo/p003309.mp4,videofeedback:real-content:p003309,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p003309.mp4,1,
datasets/videofeedback/real/Panda70M/p103392.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103392.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p103392.mp4,datasets/videofeedback/real/Panda70M/p103392.mp4,videofeedback:real-content:p103392,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p103392.mp4,1,
datasets/videofeedback/real/DiDeMo/p004905.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004905.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p004905.mp4,datasets/videofeedback/real/DiDeMo/p004905.mp4,videofeedback:real-content:p004905,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p004905.mp4,1,
datasets/videofeedback/real/DiDeMo/p001972.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001972.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p001972.mp4,datasets/videofeedback/real/DiDeMo/p001972.mp4,videofeedback:real-content:p001972,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p001972.mp4,1,
datasets/videofeedback/real/Panda70M/p109665.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p109665.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p109665.mp4,datasets/videofeedback/real/Panda70M/p109665.mp4,videofeedback:real-content:p109665,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p109665.mp4,1,
datasets/videofeedback/real/DiDeMo/p001113.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001113.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p001113.mp4,datasets/videofeedback/real/DiDeMo/p001113.mp4,videofeedback:real-content:p001113,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p001113.mp4,1,
datasets/videofeedback/real/DiDeMo/p002919.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p002919.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p002919.mp4,datasets/videofeedback/real/DiDeMo/p002919.mp4,videofeedback:real-content:p002919,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p002919.mp4,1,
datasets/videofeedback/real/DiDeMo/p005594.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005594.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p005594.mp4,datasets/videofeedback/real/DiDeMo/p005594.mp4,videofeedback:real-content:p005594,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p005594.mp4,1,
datasets/videofeedback/real/Panda70M/p107447.mp4,real,Panda70M,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4,datasets/videofeedback/real/Panda70M/p107447.mp4,videofeedback:real-content:p107447,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/Panda70M/p107447.mp4,1,
datasets/videofeedback/real/DiDeMo/p003298.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p003298.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p003298.mp4,datasets/videofeedback/real/DiDeMo/p003298.mp4,videofeedback:real-content:p003298,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p003298.mp4,1,
datasets/videofeedback/real/DiDeMo/p004343.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004343.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p004343.mp4,datasets/videofeedback/real/DiDeMo/p004343.mp4,videofeedback:real-content:p004343,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p004343.mp4,1,
datasets/videofeedback/real/DiDeMo/p006684.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006684.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p006684.mp4,datasets/videofeedback/real/DiDeMo/p006684.mp4,videofeedback:real-content:p006684,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p006684.mp4,1,
datasets/videofeedback/real/DiDeMo/p007988.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007988.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p007988.mp4,datasets/videofeedback/real/DiDeMo/p007988.mp4,videofeedback:real-content:p007988,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p007988.mp4,1,
datasets/videofeedback/real/DiDeMo/p004531.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p004531.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p004531.mp4,datasets/videofeedback/real/DiDeMo/p004531.mp4,videofeedback:real-content:p004531,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p004531.mp4,1,
datasets/videofeedback/real/Panda70M/p109188.mp4,real,Panda70M,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p109188.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p109188.mp4,datasets/videofeedback/real/Panda70M/p109188.mp4,videofeedback:real-content:p109188,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/Panda70M/p109188.mp4,1,
datasets/videofeedback/real/DiDeMo/p006156.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p006156.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p006156.mp4,datasets/videofeedback/real/DiDeMo/p006156.mp4,videofeedback:real-content:p006156,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p006156.mp4,1,
datasets/videofeedback/real/DiDeMo/p009251.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009251.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p009251.mp4,datasets/videofeedback/real/DiDeMo/p009251.mp4,videofeedback:real-content:p009251,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p009251.mp4,1,
datasets/videofeedback/real/DiDeMo/p000449.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p000449.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p000449.mp4,datasets/videofeedback/real/DiDeMo/p000449.mp4,videofeedback:real-content:p000449,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p000449.mp4,1,
datasets/videofeedback/real/Panda70M/p105984.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4,datasets/videofeedback/real/Panda70M/p105984.mp4,videofeedback:real-content:p105984,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p105984.mp4,1,
datasets/videofeedback/real/DiDeMo/p001056.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p001056.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p001056.mp4,datasets/videofeedback/real/DiDeMo/p001056.mp4,videofeedback:real-content:p001056,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p001056.mp4,1,
datasets/videofeedback/real/DiDeMo/p005401.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p005401.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p005401.mp4,datasets/videofeedback/real/DiDeMo/p005401.mp4,videofeedback:real-content:p005401,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p005401.mp4,1,
datasets/videofeedback/real/DiDeMo/p009826.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009826.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p009826.mp4,datasets/videofeedback/real/DiDeMo/p009826.mp4,videofeedback:real-content:p009826,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p009826.mp4,1,
datasets/videofeedback/real/Panda70M/p103704.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4,datasets/videofeedback/real/Panda70M/p103704.mp4,videofeedback:real-content:p103704,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p103704.mp4,1,
datasets/videofeedback/real/Panda70M/p101652.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p101652.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p101652.mp4,datasets/videofeedback/real/Panda70M/p101652.mp4,videofeedback:real-content:p101652,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p101652.mp4,1,
datasets/videofeedback/real/DiDeMo/p009833.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009833.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p009833.mp4,datasets/videofeedback/real/DiDeMo/p009833.mp4,videofeedback:real-content:p009833,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p009833.mp4,1,
datasets/videofeedback/real/DiDeMo/p009727.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p009727.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p009727.mp4,datasets/videofeedback/real/DiDeMo/p009727.mp4,videofeedback:real-content:p009727,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p009727.mp4,1,
datasets/videofeedback/real/Panda70M/p110427.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4,datasets/videofeedback/real/Panda70M/p110427.mp4,videofeedback:real-content:p110427,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p110427.mp4,1,
datasets/videofeedback/real/Panda70M/p109272.mp4,real,Panda70M,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p109272.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p109272.mp4,datasets/videofeedback/real/Panda70M/p109272.mp4,videofeedback:real-content:p109272,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/Panda70M/p109272.mp4,1,
datasets/videofeedback/real/DiDeMo/p000405.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p000405.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p000405.mp4,datasets/videofeedback/real/DiDeMo/p000405.mp4,videofeedback:real-content:p000405,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p000405.mp4,1,
datasets/videofeedback/real/Panda70M/p109281.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p109281.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p109281.mp4,datasets/videofeedback/real/Panda70M/p109281.mp4,videofeedback:real-content:p109281,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p109281.mp4,1,
datasets/videofeedback/real/Panda70M/p104689.mp4,real,Panda70M,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4,datasets/videofeedback/real/Panda70M/p104689.mp4,videofeedback:real-content:p104689,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/Panda70M/p104689.mp4,1,
datasets/videofeedback/real/Panda70M/p107111.mp4,real,Panda70M,8.0,2.0,16,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,,,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4:duration1,videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4,datasets/videofeedback/real/Panda70M/p107111.mp4,videofeedback:real-content:p107111,Panda70M,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",videofeedback:datasets/videofeedback/real/Panda70M/p107111.mp4,1,
datasets/videofeedback/real/DiDeMo/p007779.mp4,real,DiDeMo,8.0,3.0,24,"[6, 7, 8, 9, 10, 11, 12, 13]","[6, 7, 8, 9, 10, 11, 12, 13]",,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,videofeedback,evaluation,videofeedback:datasets/videofeedback/real/DiDeMo/p007779.mp4:duration1,videofeedback:datasets/videofeedback/real/DiDeMo/p007779.mp4,datasets/videofeedback/real/DiDeMo/p007779.mp4,videofeedback:real-content:p007779,DiDeMo,,,,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",videofeedback:datasets/videofeedback/real/DiDeMo/p007779.mp4,1,
