video_id,dataset,protocol_split,subset,source_model,filename,video_path,duration_seconds,effective_k,window_count,G_raw,L_raw,G,L,S
ea48993feee21825a1578a4271bdb9d785148e0a22f21d04dccb868dd6ee1040,genvideo,evaluation,annotated,Lavie,lavie_1122.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1122.mp4,2.0,1,1,0.07655403814457264,0.2655,0.225,0.4,0.29500000000000004
ead4c4ef4b66327af9a3b7903e6710cfa8c05c6a8e64af80ca4b061eab20471d,genvideo,evaluation,annotated,Lavie,lavie_785.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_785.mp4,2.0,1,1,0.024046385684012243,0.036000000000000004,0.085,0.09,0.087
eb366039a9a4f00e176c8a201e90685d4ec7e3159660c21720286bedac296c3f,genvideo,evaluation,annotated,MorphStudio,MorphStudio_123.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_123.mp4,2.0,1,1,0.0330821756534024,0.019000000000000003,0.105,0.05,0.083
eb5e1a0e018187ed2cec6e5ea44f7b23d99b0eac9f1aae79ab4b04b9c43b567a,genvideo,evaluation,annotated,MorphStudio,MorphStudio_93.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_93.mp4,2.0,1,1,0.16043677890275487,0.42050000000000004,0.445,0.625,0.517
eba1bd1af79b91e4764c4a11611ef1e7d6a01d4b2623637b3245892f808cbdcc,genvideo,evaluation,annotated,MorphStudio,MorphStudio_41.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_41.mp4,2.0,1,1,0.03324405462679538,0.0045000000000000005,0.105,0.04,0.079
ebaced680e197ffb0f2bba08fe669ad9df10c310c2e81a1367eaa9d78a7d10e8,genvideo,evaluation,annotated,WildScrape,D245.mp4,STALL/datasets/genvideo/fake/WildScrape/D245.mp4,2.0,1,1,0.17902342830233106,0.2675,0.505,0.405,0.465
ebafb0e792fe9f18d9209aab9d61af8caf82683fd26764a39584eb60a18fcf60,genvideo,evaluation,annotated,Lavie,lavie_1117.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1117.mp4,2.0,1,1,0.019881681186720037,0.0,0.07,0.035,0.05600000000000001
ebc1bbb9ea415d0844765fe42a8685e2c5f673dee45523858339fe57b52992c4,genvideo,evaluation,annotated,Lavie,lavie_769.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_769.mp4,2.0,1,1,0.039630915940664,0.29750000000000004,0.135,0.455,0.263
ebd257e6f8892bb76ce64c609e16a22137a909295531270d539b51a87717d8be,genvideo,evaluation,annotated,Lavie,lavie_1163.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1163.mp4,2.0,1,1,0.05656934306569343,0.1395,0.175,0.295,0.22299999999999998
ebf7ff21f0b91ad529dcbf06cabfba84c1997550230354fb455aaf935cda13d3,genvideo,evaluation,annotated,Lavie,lavie_1177.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1177.mp4,2.0,1,1,0.004841652931481045,0.0045000000000000005,0.01,0.04,0.022
ec0398e39c582ff2f32da3336aee58d08ed42e6c48968c40252959492f0454be,genvideo,evaluation,annotated,WildScrape,D252.mp4,STALL/datasets/genvideo/fake/WildScrape/D252.mp4,2.0,1,1,0.04086708264657406,0.0045000000000000005,0.135,0.04,0.097
ec2cb2c16ff0870b5ba74ceb26f65c47c7602d6bd93e1aac16b8d04ea139f5b2,genvideo,evaluation,annotated,MorphStudio,MorphStudio_406.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_406.mp4,2.0,1,1,0.05094772780786438,0.166,0.15,0.315,0.216
ec3b9e0441b5ba15573d097b90d26b1f9b6e32f2292556e816478aa1b9960c89,genvideo,evaluation,annotated,Lavie,lavie_780.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_780.mp4,2.0,1,1,0.014686837767836119,0.018000000000000002,0.045,0.045,0.045
ec40cbb6c1d13f1db17baead0bbdf59c518cfb6fe095cbf6ade8820d2cee01d7,genvideo,evaluation,annotated,MorphStudio,MorphStudio_340.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_340.mp4,2.0,1,1,0.06669413703790911,0.0045000000000000005,0.21,0.04,0.14200000000000002
ec5a5c120c5239b6723425ef1f0cb68f72113dd0c606270e540e1d24955ee2f4,genvideo,evaluation,annotated,Lavie,lavie_1150.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1150.mp4,2.0,1,1,0.011758299976453966,0.2225,0.035,0.355,0.16299999999999998
ec6b3a524690f118c99e1c330274087e1d62adbba658227a74252dc312a1b0e3,genvideo,evaluation,annotated,MorphStudio,MorphStudio_117.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_117.mp4,2.0,1,1,0.049211207911466916,0.018000000000000002,0.145,0.045,0.105
ec9766d5b0a2efa86618049987a3b1957be5f0285281ac19f15a38780fa01dd2,genvideo,evaluation,annotated,Crafter,Crafter_522.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_522.mp4,2.0,1,1,0.0687985636920179,0.17700000000000005,0.215,0.325,0.259
ec9f01b1c958719042d9069a1fe420cc47da8ca5a8b00784dce6cbbb941effa4,genvideo,evaluation,annotated,MorphStudio,MorphStudio_317.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_317.mp4,2.0,1,1,0.23088356486931955,0.009000000000000001,0.6,0.045,0.378
ecf22501cc6bcd8b141a7a48d536bfbba33797a8e926ef72db084c1931513e78,genvideo,evaluation,annotated,MorphStudio,MorphStudio_611.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_611.mp4,2.0,1,1,0.03222863197551212,0.009000000000000001,0.105,0.045,0.081
ed2228638685974cd585a6a23fe32cab9f1e23b7a2fefff6bee9bed71c780291,genvideo,evaluation,annotated,Lavie,lavie_1211.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1211.mp4,2.0,1,1,0.0070049446668236405,0.018000000000000002,0.025,0.045,0.033
ed32f7833d00a80c6260fa86ac65eda9627a82868036cff2a6fec38a234f40d8,genvideo,evaluation,annotated,MorphStudio,MorphStudio_321.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_321.mp4,2.0,1,1,0.04291264421944902,0.06400000000000002,0.135,0.15,0.14100000000000001
ed4821c51947bf6c0202eb729902b4fc859b0c9b4a23d9fcdbce0797f05a8662,genvideo,evaluation,annotated,Lavie,lavie_1386.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1386.mp4,2.0,1,1,0.01270014127619496,0.28800000000000003,0.035,0.435,0.195
ed4db097104a95b8852570fb71f7055a0f121ebb20713bc8677369884a6b0744,genvideo,evaluation,annotated,Lavie,lavie_1078.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1078.mp4,2.0,1,1,0.005489168825052979,0.0045000000000000005,0.015,0.04,0.025
ed4fee6991753476b4d1f9e5180b62b4c77aeba88312eae2e0c42bb20af0da50,genvideo,evaluation,annotated,Lavie,lavie_837.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_837.mp4,2.0,1,1,0.003929244172356958,0.0045000000000000005,0.01,0.04,0.022
ed60436c6c0fa01843e0134c343a14e243858bb0982fd4c9a2ba4ad77102cfed,genvideo,evaluation,annotated,MorphStudio,MorphStudio_458.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_458.mp4,2.0,1,1,0.24770426183188132,0.1305,0.61,0.285,0.48
ed959b9db5ba715a00eeac62fe66d6e035ec4df968419d8e17148d904a1d36fb,genvideo,evaluation,annotated,Lavie,lavie_1048.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1048.mp4,2.0,1,1,0.03673181068989875,0.0,0.12,0.035,0.086
ede7ab92ea7d66ad061f3aada11d2f4bf42856f05f0fab0a1a58cf2734a76de8,genvideo,evaluation,annotated,Lavie,lavie_1285.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1285.mp4,2.0,1,1,0.14242406404520838,0.14850000000000002,0.41,0.295,0.364
ee05631156a38711723d16f8938b464618f6a6d12da420468b356af456b4a973,genvideo,evaluation,annotated,MorphStudio,MorphStudio_312.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_312.mp4,2.0,1,1,0.019484341888391807,0.1965,0.065,0.345,0.177
ee131ebd7ec639c63a6b0b0d75a919915402f40085ae6652fde1b375d41544f6,genvideo,evaluation,annotated,Lavie,lavie_915.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_915.mp4,2.0,1,1,0.006651754179420768,0.009000000000000001,0.02,0.045,0.03
ee3162678d9d1a736abb179a413cd48b08b2071325c8894e7b6466481b1256bb,genvideo,evaluation,annotated,Lavie,lavie_1076.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1076.mp4,2.0,1,1,0.009683305862962092,0.0,0.035,0.035,0.035
eea2bd1c9f34e3e0bf48c231bab2ddd6ef3fec7a983133c7fc588a0d5b2e2ac1,genvideo,evaluation,annotated,Lavie,lavie_1193.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1193.mp4,2.0,1,1,0.04119084059336002,0.24750000000000003,0.135,0.38,0.23300000000000004
eec0b89cb4f67755a89e6569285386aa09d5150b2b0586bf0e408e0db7a5dd02,genvideo,evaluation,annotated,MorphStudio,MorphStudio_646.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_646.mp4,2.0,1,1,0.03543677890275489,0.0045000000000000005,0.11,0.04,0.082
eec3773507b01f2d6cc61aae8d70b8d5d8831a7fa0676406a8b03d94767ee6e4,genvideo,evaluation,annotated,MorphStudio,MorphStudio_589.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_589.mp4,2.0,1,1,0.22733694372498237,0.054,0.595,0.135,0.411
eed6bbde6807a039b8ca21a2f8be035bc9a78612d77e8a2b8921b3d308942074,genvideo,evaluation,annotated,Lavie,lavie_927.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_927.mp4,2.0,1,1,0.014260065928890982,0.0405,0.045,0.105,0.069
ef4f97d3019affe5109e1e1b36ccba99a63545a760f3f4e2eeeef27bf9ca83af,genvideo,evaluation,annotated,MorphStudio,MorphStudio_113.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_113.mp4,2.0,1,1,0.016555804097009654,0.009500000000000001,0.055,0.045,0.051000000000000004
ef7bc900c2914b5e11f3b7eb8b35ed443a8d0272d533b572c8a06a388f5298ad,genvideo,evaluation,annotated,WildScrape,D593.mp4,STALL/datasets/genvideo/fake/WildScrape/D593.mp4,2.0,1,1,0.024296562279255945,0.022500000000000003,0.09,0.055,0.076
ef920f4f604e79bb08ea17d51bdf14f4942607228345101a2785dd37f4a5dc80,genvideo,evaluation,annotated,WildScrape,D615.mp4,STALL/datasets/genvideo/fake/WildScrape/D615.mp4,2.0,1,1,0.05019719802213327,0.009000000000000001,0.15,0.045,0.108
ef9c1d0b83e0df587db834dbd322573552ab4fea80a0cc16fd69542bc6ba0169,genvideo,evaluation,annotated,MorphStudio,MorphStudio_308.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_308.mp4,2.0,1,1,0.44231222039086415,0.46,0.83,0.675,0.768
efa98d81dbf16f269d62481c1aedf78e0d5004ad18a41694546eef801eb7126b,genvideo,evaluation,annotated,Crafter,Crafter_698.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_698.mp4,2.0,1,1,0.022633623734400754,0.054,0.08,0.135,0.10200000000000001
effc1dd9c795f72f8a956f61f156dd81b8a1712a1db78940faf8056f3c135198,genvideo,evaluation,annotated,Lavie,lavie_1114.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1114.mp4,2.0,1,1,0.0345243701436308,0.0,0.11,0.035,0.08
f0087e14e8ca795577b70dc869ec0b4274146f6904f71e6d23ea290d84811b54,genvideo,evaluation,annotated,MorphStudio,MorphStudio_468.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_468.mp4,2.0,1,1,0.04734224158229339,0.0955,0.145,0.21,0.17099999999999999
f0230ad0a470c287976dd04cf48a13b76a089b8b195a030dfc46a8032c28ae2c,genvideo,evaluation,annotated,MorphStudio,MorphStudio_209.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_209.mp4,2.0,1,1,0.05611313868613139,0.28800000000000003,0.175,0.435,0.279
f0693c8663e9686b86c6a44b79a10914fb7728220f2d15ce63d95174b96591f2,genvideo,evaluation,annotated,MorphStudio,MorphStudio_493.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_493.mp4,2.0,1,1,0.005091829526724746,0.0,0.01,0.035,0.020000000000000004
f06f5d1c769f3574688d4873a4748c8636337addbf618cb4a46afda0eed61040,genvideo,evaluation,annotated,MorphStudio,MorphStudio_301.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_301.mp4,2.0,1,1,0.01977866729456087,0.009000000000000001,0.07,0.045,0.06
f0ada977d9545633f140027b34c8a97475c2d8b2a7bc3f51e4f8613058af7ff9,genvideo,evaluation,annotated,Lavie,lavie_883.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_883.mp4,2.0,1,1,0.003943960442665411,0.036000000000000004,0.01,0.09,0.041999999999999996
f0ff096f66a31a37257f4e1a1aa931acbd19511ce966e484f308c835710dc733,genvideo,evaluation,annotated,Crafter,Crafter_543.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_543.mp4,2.0,1,1,0.029638568401224395,0.022500000000000003,0.095,0.055,0.079
f13089d462cfbd18c6c2c958fc97a7bc4bbe7108f6dced0db2ea940c482b352c,genvideo,evaluation,annotated,MorphStudio,MorphStudio_79.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_79.mp4,2.0,1,1,0.03144866964916412,0.009000000000000001,0.105,0.045,0.081
f1551d1e24687cff9bbfcedc9ed71e436dbf20443eaaf275410b6688a1b09175,genvideo,evaluation,annotated,Lavie,lavie_1250.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1250.mp4,2.0,1,1,0.11031316223216388,0.028999999999999998,0.32,0.075,0.222
f194c7021008f9c02149e25682ae139e9f5be0f2f8d095029743b185480b3942,genvideo,evaluation,annotated,MorphStudio,MorphStudio_161.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_161.mp4,2.0,1,1,0.0014421944902283964,0.009000000000000001,0.0,0.045,0.018
f1a63513af973589675ee9f8fb029aa8380e6f9915c6f547e1fd987506b5b52d,genvideo,evaluation,annotated,MorphStudio,MorphStudio_609.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_609.mp4,2.0,1,1,0.004723922769013421,0.12600000000000003,0.01,0.285,0.12
f1bba3b0dbb465c1c29386dc60582dbe2fd052cb4b525dcad85d96c1a27df3ba,genvideo,evaluation,annotated,MorphStudio,MorphStudio_65.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_65.mp4,2.0,1,1,0.06454556157287497,0.036000000000000004,0.21,0.09,0.162
f1dc612c29f120853fccd338894e9bd99dada408875dd55a1c58ffbdb5e3db30,genvideo,evaluation,annotated,MorphStudio,MorphStudio_134.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_134.mp4,2.0,1,1,0.1772280433246998,0.2205,0.495,0.355,0.43899999999999995
f1f89b5afc34a0b404de370f251320ed4250ee7b33851817452236db8daf6601,genvideo,evaluation,annotated,MorphStudio,MorphStudio_115.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_115.mp4,2.0,1,1,0.062132093242288675,0.189,0.195,0.34,0.253
f201ac54cf95f8cbd06855cd26f49fe715e496424289d6d8784176d66b685886,genvideo,evaluation,annotated,MorphStudio,MorphStudio_331.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_331.mp4,2.0,1,1,0.05503885095361431,0.29300000000000004,0.17,0.445,0.28
f22088e8e9c3f60a8a42ad221a0c470be9d1cb600f35c37ca558127a40b28506,genvideo,evaluation,annotated,Lavie,lavie_803.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_803.mp4,2.0,1,1,0.049976453967506475,0.6130000000000001,0.145,0.825,0.41700000000000004
f22cb20dbc1ea17b530d3208f5809affd0b462bd580b8dbb9483537162a6658c,genvideo,evaluation,annotated,MorphStudio,MorphStudio_95.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_95.mp4,2.0,1,1,0.14249764539675064,0.15000000000000002,0.41,0.3,0.366
f239c857cf24f694b5ee21be8b3dc46be96340d2c3466b939c25af2328fe4aa1,genvideo,evaluation,annotated,MorphStudio,MorphStudio_516.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_516.mp4,2.0,1,1,0.06117553567223923,0.0,0.19,0.035,0.128
f24281b92b2cd893eacf50798481e43940654f860bf7253ea6aa1327852f1951,genvideo,evaluation,annotated,MorphStudio,MorphStudio_382.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_382.mp4,2.0,1,1,0.023266423357664236,0.027,0.085,0.075,0.081
f2d5396d3e4bcf0117ceee51fd25cc474e638c9b482a9f4fb68349dcf83e0428,genvideo,evaluation,annotated,Lavie,lavie_1063.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1063.mp4,2.0,1,1,0.02154461973157523,0.009000000000000001,0.08,0.045,0.066
f301632b095a6e3de6b4edebc2e74d2430e44d91fa341119181810b5c55de9b2,genvideo,evaluation,annotated,Crafter,Crafter_540.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_540.mp4,2.0,1,1,0.018307040263715563,0.0,0.065,0.035,0.053000000000000005
f304e526ef4c0b5fe00a4f1327f30816914d33cc4dec7e77d34f48ccf853fdd9,genvideo,evaluation,annotated,Crafter,Crafter_513.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_513.mp4,2.0,1,1,0.035245467388745,0.009000000000000001,0.11,0.045,0.084
f30591aa3da5bcd2591577dd0c89cae730d1754c89648444fc160152686c0cbe,genvideo,evaluation,annotated,Lavie,lavie_1295.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1295.mp4,2.0,1,1,0.03367082646574052,0.027,0.11,0.075,0.096
f30e80a0a1ec445538ac69cf0e91423bfb129cfb02471665a7ea6ff763d6451f,genvideo,evaluation,annotated,MorphStudio,MorphStudio_112.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_112.mp4,2.0,1,1,0.2962826701200848,0.24300000000000002,0.69,0.375,0.5640000000000001
f34ef96e1742710f4163c4b3e467d6819129ae814fdcb5ba1069dca8532dc71f,genvideo,evaluation,annotated,MorphStudio,MorphStudio_169.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_169.mp4,2.0,1,1,0.0010742877325170708,0.0,0.0,0.035,0.014000000000000002
f3598004172012a76eae9488be9670739c0721c72914ab4d474c950617497911,genvideo,evaluation,annotated,Crafter,Crafter_521.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_521.mp4,2.0,1,1,0.023516599952907936,0.0045000000000000005,0.085,0.04,0.067
f3a89efdef77149d60631272de2ba9a617379b3caff9a7be6e37c3e63c018efb,genvideo,evaluation,annotated,WildScrape,D243.mp4,STALL/datasets/genvideo/fake/WildScrape/D243.mp4,2.0,1,1,0.11851012479397222,0.0945,0.345,0.205,0.289
f3e41e6f8c1d613cea04657a08a92c621479293b43bce53e3940c25ccbd9a514,genvideo,evaluation,annotated,Lavie,lavie_1225.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1225.mp4,2.0,1,1,0.3853013892159171,0.3105,0.76,0.485,0.6499999999999999
f40b3326418ed2a3357dce28b02ebb2f4d1483340fe7641934430099a4692116,genvideo,evaluation,annotated,Lavie,lavie_1010.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1010.mp4,2.0,1,1,0.11827466446903696,0.0,0.345,0.035,0.221
f454128dd66ff892cec9b945be917d3e6045eee25482082b36fac388197cf170,genvideo,evaluation,annotated,WildScrape,D577.mp4,STALL/datasets/genvideo/fake/WildScrape/D577.mp4,2.0,1,1,0.008402990346126678,0.0,0.03,0.035,0.032
f4545ef9256eae1844af6b6338660fcea453cf87504da06cfb801d14defea344,genvideo,evaluation,annotated,Crafter,Crafter_572.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_572.mp4,2.0,1,1,0.23097186249117024,0.018000000000000002,0.6,0.045,0.378
f45d23f6c6deefa11e77caaae58d5551ee2078c900bdba9ed8418cca7ad13c4b,genvideo,evaluation,annotated,MorphStudio,MorphStudio_206.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_206.mp4,2.0,1,1,0.16142276901342123,0.06400000000000002,0.445,0.15,0.327
f4677067cb78d6b553716922acd9f101ccab34200acd2dfece65f7473e58088b,genvideo,evaluation,annotated,Crafter,Crafter_637.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_637.mp4,2.0,1,1,0.1019101718860372,0.0045000000000000005,0.305,0.04,0.199
f469eb00c5fa08a651f00238e5c40be8e517fd5d188679ff7f981c21c6694fac,genvideo,evaluation,annotated,Crafter,Crafter_567.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_567.mp4,2.0,1,1,0.06185248410642807,0.0045000000000000005,0.195,0.04,0.133
f4e554f3ba6be763e88db237281eb9540920bb9287bbb9f67b07f49b986a553e,genvideo,evaluation,annotated,WildScrape,D221.mp4,STALL/datasets/genvideo/fake/WildScrape/D221.mp4,2.0,1,1,0.5928596656463385,0.5275,0.91,0.755,0.8480000000000001
f4f26d0de35ed7dce04979c5e39ce4844584d38deb20353382e4aa2fe7008485,genvideo,evaluation,annotated,WildScrape,D160.mp4,STALL/datasets/genvideo/fake/WildScrape/D160.mp4,2.0,1,1,0.022795502707793736,0.0045000000000000005,0.08,0.04,0.064
f53bdeda25200619566316497a1d262f7d90671cfe119a764fb36525f8c81e4d,genvideo,evaluation,annotated,Lavie,lavie_907.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_907.mp4,2.0,1,1,0.00797621850718154,0.022500000000000003,0.03,0.055,0.04
f54c9b4005bbb69b18b53dc65868ded423b80859d347fb6d40f398b4cf20dd40,genvideo,evaluation,annotated,MorphStudio,MorphStudio_518.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_518.mp4,2.0,1,1,0.07842300447374617,0.424,0.235,0.635,0.395
f595b0be260aa5c4b57fd6fa479a9549c28c53b3cbd08dfb33fbb3c297f78da3,genvideo,evaluation,annotated,WildScrape,D240.mp4,STALL/datasets/genvideo/fake/WildScrape/D240.mp4,2.0,1,1,0.11864257122674829,0.027,0.345,0.075,0.237
f5ab1228112b4f6bb083616b49e7f0f1284b07521c94a8d93dc2f6cd9ec00bfc,genvideo,evaluation,annotated,Lavie,lavie_1085.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1085.mp4,2.0,1,1,0.021750647515893572,0.027,0.08,0.075,0.078
f5bff98deb0708220bb0b02fcfe3e14de0109b00ecc9351b5832a03de35250cf,genvideo,evaluation,annotated,Lavie,lavie_849.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_849.mp4,2.0,1,1,0.0024870496821285614,0.009000000000000001,0.0,0.045,0.018
f5f53dcf83b43a8795dae9dd45ab721b3fdd79b691b35eea4c87f9477581ee69,genvideo,evaluation,annotated,WildScrape,D366.mp4,STALL/datasets/genvideo/fake/WildScrape/D366.mp4,2.0,1,1,0.41720626324464327,0.5075000000000001,0.815,0.74,0.7849999999999999
f64f52e93bbb8c06206fdcdf9d7ebc4b57009f9ea44b0f7e962263e018f980a4,genvideo,evaluation,annotated,WildScrape,D588.mp4,STALL/datasets/genvideo/fake/WildScrape/D588.mp4,2.0,1,1,0.33423593124558515,0.45,0.73,0.665,0.704
f6651db60bd0f40380b8ba275248f2cfc93df9b424ef2d95f6c73858af84d3da,genvideo,evaluation,annotated,MorphStudio,MorphStudio_162.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_162.mp4,2.0,1,1,0.010080645161290324,0.0,0.035,0.035,0.035
f671ce3174f990e16e3db989b2358e7f4a6169dd546193e61cae1451e0e78145,genvideo,evaluation,annotated,Crafter,Crafter_612.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_612.mp4,2.0,1,1,0.005077113256416294,0.0,0.01,0.035,0.020000000000000004
f67923a8814b70d41f302d6c334d9be0e8d1882935bab2c9de7031c719eb9ba2,genvideo,evaluation,annotated,Lavie,lavie_800.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_800.mp4,2.0,1,1,0.009595008241111373,0.2575,0.03,0.395,0.17600000000000002
f69963a2daa30ec54c0de8ab2422354a876d5a893d967129eaa088655f1606b0,genvideo,evaluation,annotated,Lavie,lavie_1372.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_1372.mp4,2.0,1,1,0.006740051801271485,0.29800000000000004,0.02,0.46,0.19600000000000004
f6a4c4fe0890758be71726369c39600a469e242382454038c7567cd9062dca20,genvideo,evaluation,annotated,Lavie,lavie_919.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_919.mp4,2.0,1,1,0.02353131622321639,0.0,0.085,0.035,0.065
f6bc3032806f635357daabb85dc2e6488c21dbfa6a60fc49674decf6981d2551,genvideo,evaluation,annotated,MorphStudio,MorphStudio_566.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_566.mp4,2.0,1,1,0.036099011066635274,0.019000000000000003,0.115,0.05,0.08900000000000001
f6e0d12c62a891234feb677bda9a5e4a58b5b309fdba0d770e3391a359f52da9,genvideo,evaluation,annotated,WildScrape,D214.mp4,STALL/datasets/genvideo/fake/WildScrape/D214.mp4,2.0,1,1,0.1435425005886508,0.018000000000000002,0.415,0.045,0.26699999999999996
f7185373b88c5d99fa1b59068da41ae2b58cea48fdf14cb7ef01f0ece8a117dc,genvideo,evaluation,annotated,Lavie,lavie_790.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_790.mp4,2.0,1,1,0.14728043324699785,0.12600000000000003,0.415,0.285,0.363
f728672712c3d06a2f2741f73e25f05e71a2797ef0a88dc4afdd3393e58bedfb,genvideo,evaluation,annotated,Lavie,lavie_701.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_701.mp4,2.0,1,1,0.024590887685425007,0.022500000000000003,0.09,0.055,0.076
f73b1b20ddd39cd6dcaaaf43db3951e544606fe21d6e174c2e30b61d97d7aa75,genvideo,evaluation,annotated,Crafter,Crafter_643.mp4,STALL/datasets/genvideo/fake/Crafter/Crafter_643.mp4,2.0,1,1,0.03336178478926301,0.027,0.11,0.075,0.096
f7a494115e44522e26678233614349e0af8b79ec4a723f7267cab1a66daa4fad,genvideo,evaluation,annotated,Lavie,lavie_945.mp4,STALL/datasets/genvideo/fake/Lavie/lavie_945.mp4,2.0,1,1,0.010566282081469272,0.0,0.035,0.035,0.035
f7ae7dec4e0bf4a2be6fb4fe9d82f90c72ebd1c5e4f0b8be42c62ac4c279ee96,genvideo,evaluation,annotated,MorphStudio,MorphStudio_486.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_486.mp4,2.0,1,1,0.12324876383329408,0.0045000000000000005,0.35,0.04,0.22599999999999998
f7b0570242a4649cca6ef68df4d8a64e5b683dd54e096254e2c02fc58fb35679,genvideo,evaluation,annotated,MorphStudio,MorphStudio_565.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_565.mp4,2.0,1,1,0.03968978102189781,0.17200000000000001,0.135,0.325,0.21100000000000002
f7b92ac5e7eefcaa3c06aef1133e94372ac8526ab67a1b745b285d6d9f666767,genvideo,evaluation,annotated,MorphStudio,MorphStudio_380.mp4,STALL/datasets/genvideo/fake/MorphStudio/MorphStudio_380.mp4,2.0,1,1,0.04550270779373676,0.0045000000000000005,0.14,0.04,0.1
