dataset,seed,calibration_size,video_id
comgenvid,71,50,f41d3fd564e12a75bfa6253f6c1bbf4f74bdbe43e181ecdb4f23d21b235714e2
comgenvid,71,50,f77f808c89f14ee6e5365760e4ad962841b24ed93739042617d0ade36b5d76ee
comgenvid,71,100,00f549c10d0b004de521fdf62d501990f37f505653f5e0bbeeb8743ef5deeabe
comgenvid,71,100,08c76fbdbaecaaa2f75da6842332c2ff39318a5fc5222b333164c790c92b0bb6
comgenvid,71,100,0a64c40f94bab3f2787804233d2e80495b40180352feb2e1d8cdbc6eaebd35c6
comgenvid,71,100,0b3b1413af2f12ef78f94ba7041e93d2ba7f7e7a9cb076c7558494bfe557e2fc
comgenvid,71,100,10a1096b254f6841ba801aa1841f3f1d2519fd978a43625cc8606c1f966efe6f
comgenvid,71,100,12e086539688dd5db193aeb1bba376e6ce35100de6258365e89a6e544f680649
comgenvid,71,100,15adffb0640e318529e36bed311b6d23e480912a37d60e9cb0dca3206a505834
comgenvid,71,100,15e8d3def80bf54e0944b89f5dd0f4955a670370970b9109dcb5c5ab9f5d283f
comgenvid,71,100,19aeb4d2cd1a476d8a40886755e9720b81ed70ea06d4e99520c72d2dc2beb2ea
comgenvid,71,100,240d07b421fdde4bf1e6722f41866be2110220bcb5bdb5fc56454a27d1d82d6d
comgenvid,71,100,24e705af537cb647a853e0625b46a4ebf71f334eed5659d971c8996c8bf5f6e3
comgenvid,71,100,269087019e45f81b787bd6bae7ceaad9cafc823ea109cb2498446de5f35e420a
comgenvid,71,100,269bbf676faac87aadc0b19921649e180be37ac6207bcd2d0df9307613942549
comgenvid,71,100,26c0ee6faf7f63e01521f7d8ab0f04370e400893aef168d3dab460c7a2481cab
comgenvid,71,100,26f0d14c9ead1715882674bea98c9147ff362974b9ba648414af62d8558ac1eb
comgenvid,71,100,27122d2a0656cac379f90ebfee55770066af1bb61a2d38cbb924a6260fa878c6
comgenvid,71,100,27c026ef1899fd51f24fdd2e95383ab499b7ef53f1c5743b8e5af63b60fee61e
comgenvid,71,100,28f0e8aeba7d01e5461b434d58989e057a3505f9044897b01c172320fd66b813
comgenvid,71,100,2c0319445f8f7705b4e4594fd16b0a17d5e7b0681ebab23231f9e41b12e58ee1
comgenvid,71,100,2c56fe59f50fe852c69548b4c9c323b50311dd3f98e3796acf87b1132079625c
comgenvid,71,100,2f4e5ebf3efeee0dad7a3c31ff295ff5a4c8c55ff1b10a1197a2141796f505e2
comgenvid,71,100,2f68665f7e59b640ee0ed16ea0fc498ee2ba9fad7f82d4e348821c012785b0f0
comgenvid,71,100,330d6daee24a32398b57b89268b90716f26e43048649559f5f2718e7d2755d74
comgenvid,71,100,39117a9fcde41ee6c89d3c116137ace0c4f3efe20f09e2520560dfb112f05d69
comgenvid,71,100,3e74baa01c4001c907a46e024d45ea324e184942d4c57c2ee80691e4468047ff
comgenvid,71,100,423e3466717cfb81c3e18b30533e0e325d051462ccb54027a6414e0b60675878
comgenvid,71,100,44a4c4c5d2f973285cf31ebd6ebc050632e8d910a951ba4e752b2e8eafd1061b
comgenvid,71,100,477cb89128ad410a8f90829220b6a5423a7f5310b4b02995d70cfa041db5cb0f
comgenvid,71,100,496816b89548a26fc6a8daf330b86b5b19dbb0b7eb806d5471705b594e160ad3
comgenvid,71,100,496cea0d09cfd770f3592dbff59034f53d296cd671da6416287fac002ee26c3a
comgenvid,71,100,498f2486f1af3d8758437b458b8fa5c4da810584370d1ef5d8716e6c4698f566
comgenvid,71,100,4a9acaaf1d4919a3cc0442cf2fe07191c0bc2f016a0c921bcf7436b8f5b2386a
comgenvid,71,100,513b859761aea3fca054481c300938dbb3c0c7d77ffb19afc1e06949ed5d4b17
comgenvid,71,100,5597e4be80f98e8975750796f29705bc379870aef2f0f73749fa30308c72f248
comgenvid,71,100,5ba5b0b14087913ef7a4e2b2b300d7ccdaa56010728d06cb7dd4c97a7776bd37
comgenvid,71,100,5dd7a32d7f3f758ed3b0ea1ed7a51c36082b4e5158a9883483637c7b2672f8f3
comgenvid,71,100,5de196a41adc6fb8e5c478b0cec7cb84af462e982955a7f5b2e46162575a7c9d
comgenvid,71,100,5ef58436aedef53038ac4724ea6869e8416aa675e1abbce442241bd728caa61f
comgenvid,71,100,60ab69307eba7bd4a5464aa7db0ed3354373861e13809297d5568ad0346559b7
comgenvid,71,100,60ad9424d3eba8a13dd4c9f2c7ad5a998a99f7138f2849dfb3364cda458cefe8
comgenvid,71,100,66f6fc2a7b79c618f3f946741c952b96b3989673dc94ebdbcb7a7c8ca592b151
comgenvid,71,100,67beea9cf8b5dc5d140eb0520e096b17c4905bcb12d0ba2fe3d63e3248052d83
comgenvid,71,100,6a10fc03202b600f5e54a74d7d359bbf820445b72f9131a49c68687ecccba303
comgenvid,71,100,6ca06a9fdffb228309c4069dd2dac716b43d2aeec00ca0c21eba6c1e18e023a9
comgenvid,71,100,6d848c80c89dc14c6273899c5697cc51a5ceb0784aaf6482453b756ff331a9a6
comgenvid,71,100,719fbc84ab5adbf28aa36d399055642589311f52978b72d8541beb0eb96da299
comgenvid,71,100,7385157166a5b9c9f44df783a390c772a1c5a66293345c6f7aefa7baa6065168
comgenvid,71,100,7649b4f552ad05288bafb1de139fe671bb720f4da234ee0afac10b5cf9ab88e3
comgenvid,71,100,78d0073a51bf2f0275649d40eab1e0206cbce99f28fa87ebb8acd5a041f979e0
comgenvid,71,100,7b4a58aaf4130032149fee0bb112b25a398e7e14e2749c3a0ea0863fd50ce935
comgenvid,71,100,7c8c913b423ca069e84f66b9af9cbfba8a8deaef8431c3149eb6bda74f2b54c3
comgenvid,71,100,809f2916e04469ae0014aeb78f04e8ae2f2216acddf488e4df0c4a6f9a6ca888
comgenvid,71,100,89e8afc082eef27977e52610c0195fa7be1c69fef027e043bb031bc554f67bd9
comgenvid,71,100,8b5f349725027233230a546f9b4db00ec22a4cba185796725365c7289f1503c6
comgenvid,71,100,8b680220ee50088ca0247beff25723e05314b647615a19ad885e5b45aa202b3c
comgenvid,71,100,8bd6dfb810152cb79f17c159c97d7da59ae8cf11fff0c48a0d681c6fd82f0f76
comgenvid,71,100,8fc2970cfcc3188be17cae3afc7bb661bdd62a168e712f6404c45c02cb9ac904
comgenvid,71,100,90a2cfff194e8423d0ab535d58df662e4d1623bc1a7cee4586ebe63b848b524b
comgenvid,71,100,912b359149aff7cf51a8d81588d2c3feb790d8983fd30022134abec6b6acc924
comgenvid,71,100,923b170d0326c6f5c801a2971d5b659ef55c16b9c74b87655ea00ddb0a34cbd7
comgenvid,71,100,9b902b848575b0c501aa096d3fac66935769b9d6213a5210bd49fa47e3749308
comgenvid,71,100,a10e0aa6219397f3f7653e17f5b4ad0338b24b11addc796f37f89dbc599f6cec
comgenvid,71,100,a535502287aa99cac8fc07fb6e7346d827cc8b25abea683536295b20f368996b
comgenvid,71,100,a5d7d6be01dba58912323fb5d189bbe1c29e752a4adeef08e94f2853b3ba428d
comgenvid,71,100,aea7d248f512f26220a7ea9e539aaa954f06819ccb853164138549fa76abaed7
comgenvid,71,100,afa96e4427fc433c8b1fc717d19eb42f6d47e47e219db2de328ea38d8b0edfc0
comgenvid,71,100,afb4cbc5ac2f28f47fb0de3c5c8a8e96e14e2f8e78556070e187cf315c13f93c
comgenvid,71,100,b003458402347a9852a08c73064e6bc809412d46744fc1c4daaed83bfa566956
comgenvid,71,100,b074fd0104c115429b5e0e2e7b9dac09db1c95952b40ce103208a12c85398cc3
comgenvid,71,100,b0b32e62356a2f306f8f9e1d3cebfce2b2992eda41dffde2de613e00f03a888f
comgenvid,71,100,b228256c8a97bcbb2e1ade023bfc1d8a79d8e2b0dcd4d3cf222205e5ea461590
comgenvid,71,100,b6737514a561593ca23334b0445cd9bd3154af122fd45070707dd437d5ac1314
comgenvid,71,100,bcf1137fca9dfc717a99b1fec258630de6d450bce4bee513efb9deb6569b60b8
comgenvid,71,100,c0ef2b418c0e70fa25383d9aa4ddb0362ca665653973621b955c943ff937ca9a
comgenvid,71,100,c2bf50cf409692a022468b098839c713ffec78315fe09a337c5968f1d123ba34
comgenvid,71,100,c3056a59d85f1c5aa91de0edf081fc504b2e7bfd10a81c62ca01723bc47bab3a
comgenvid,71,100,c9a88306dbac688487253700e7ab2901e91259874c8ccff0a8e0cd0c2a84938e
comgenvid,71,100,cbb66ff4ea2048ba30602e04f651c15456bc36ed43f0b2c71d86e54c70ab99c5
comgenvid,71,100,d0ea3ca5c545059af419f738e35a5076e2764cf6475033984e76f0e23d80c5a4
comgenvid,71,100,d191b8445a780fb86c8063b4affbda175f6c2d689be61191e120b9fbd2f80522
comgenvid,71,100,d2fc8dd3159fd88d174b799c8b723c9b6581c2c4059d48a6b23fd70a57e67370
comgenvid,71,100,d9e3b992fcd78d57899e4a3b502ab2cc5da19601728ceb4105aa240cf7638118
comgenvid,71,100,da75d330d508713d429bae86e92c42000e18a2eccc45c7fe04ef70991b992ece
comgenvid,71,100,dde5c9ae95774830b0c4be6df670528b4a0eede19de60fb6191c0161ebe0d51f
comgenvid,71,100,dec6e214b91db95c7ef0c8cbcc54f38923b2b29acec4dc7d715c60ae59e7ce43
comgenvid,71,100,e6d282688a98157cc98a3da548d60bf35b8bf5d4a2c5dd95d88738b59e177dfe
comgenvid,71,100,ebcd0923ad519cb3616f34ee0aac7c73cc80588a6e764bdc7d6de46b0e69d00e
comgenvid,71,100,ec367368b2d6278f57f5306df4a542532f177a2e4a2f1fb6cdb477f5bcb18ff2
comgenvid,71,100,ee3b2d19a915f26695f81b08418e573e5589782253bba85bcc221833b61a0a5f
comgenvid,71,100,efd697eb941a7697b2b2654f8c8372b1491d4ddedc200d4e2b7946115b13174e
comgenvid,71,100,f0459967a5ef4c45827d392af03af6d5f4c42093b198053ed26614c07130f016
comgenvid,71,100,f1a4c82fe92ad7dc2dd2463f677fadf26315d8e4dbe27831061e189a2b9d0747
comgenvid,71,100,f21f46bf6833008193e4996ca94dd223b790105d95b72f38c4388dd756adbd30
comgenvid,71,100,f3c3be4da6d22ea3af17412fb412ba00429604a5aded1594f121d661738358cd
comgenvid,71,100,f3cd6e2c2617fa6d55eb5dd7644d53fe8b4bf0ce5e52b46116e2acdb6436f9b0
comgenvid,71,100,f41d3fd564e12a75bfa6253f6c1bbf4f74bdbe43e181ecdb4f23d21b235714e2
comgenvid,71,100,f77f808c89f14ee6e5365760e4ad962841b24ed93739042617d0ade36b5d76ee
comgenvid,71,100,f879c241df3c9b47cb8e9ca6b65fc1efe0b47e158aca3dc59c54fbee89a18963
comgenvid,71,100,fbf88456cba22fedc13c3733088b81f6e6d192786c3c6eb717e2abd0321a5918
comgenvid,71,100,fc114729f8c8df8a19c75808c4106ddec86854d771aeaafd34394b1aa946ee5b
comgenvid,71,200,00f549c10d0b004de521fdf62d501990f37f505653f5e0bbeeb8743ef5deeabe
comgenvid,71,200,054f6df5b33f3d8eae8cdf1588cb6ae6904324ddd4f40ca3998fa27b31b486f2
comgenvid,71,200,072b67dbe3ad608e6d1e35ba9e52c7f32b38daa85cc47bc25770ebc924d0e0fa
comgenvid,71,200,08c76fbdbaecaaa2f75da6842332c2ff39318a5fc5222b333164c790c92b0bb6
comgenvid,71,200,0a64c40f94bab3f2787804233d2e80495b40180352feb2e1d8cdbc6eaebd35c6
comgenvid,71,200,0b3b1413af2f12ef78f94ba7041e93d2ba7f7e7a9cb076c7558494bfe557e2fc
comgenvid,71,200,0cc44ba0e875584f1c58bb826be84b732651c0ec6081344c01bbf2032c0d9e93
comgenvid,71,200,0e4f2f71876e5c2e26f177f0fc611e4cdffc20ffa9eb5b5e6d9b97d1fc17646b
comgenvid,71,200,10a1096b254f6841ba801aa1841f3f1d2519fd978a43625cc8606c1f966efe6f
comgenvid,71,200,1198f78891e2381eeb72e4651ec033a5ef3585d328bc6d7ed3bf08af061080b8
comgenvid,71,200,11fcb7a463d7db4ccf99cdbc7fbc71b05ea37a77eada31a2f183fd857da6d6f7
comgenvid,71,200,12e086539688dd5db193aeb1bba376e6ce35100de6258365e89a6e544f680649
comgenvid,71,200,15123ebb8b7b4fe42ca6b6c0f658277f885e69b3dcc09c99fc6cc7bc68198661
comgenvid,71,200,15adffb0640e318529e36bed311b6d23e480912a37d60e9cb0dca3206a505834
comgenvid,71,200,15e8d3def80bf54e0944b89f5dd0f4955a670370970b9109dcb5c5ab9f5d283f
comgenvid,71,200,17515b2d1d4f47e6af7c8f1499ad330eb1cbacd4c41a1de96b445c580061b042
comgenvid,71,200,18ae4773068d507eabc0e1f56d3d11528548af856b56f028c701ec45adf5d2d7
comgenvid,71,200,19aeb4d2cd1a476d8a40886755e9720b81ed70ea06d4e99520c72d2dc2beb2ea
comgenvid,71,200,1c83bab9e4e6f6a4705630a63b89ead5bcc29377d0dc190eb68e72c04aa20b8a
comgenvid,71,200,1c8f4cd9936bae78f30da32d5e0f3fd71bcc7041abd524de67babe185a1fe1dd
comgenvid,71,200,1cd6d6446e8ad91a4c8a63d34d2f24c14e444f66fc213405f2b4116a09e0a296
comgenvid,71,200,2233428648e2862d0cbfb3973c90b5e740f3046cd7c3566f9c8bb31e6256d115
comgenvid,71,200,23b5c367edaa39d15a081c41d726af49e31f19e4c72bfb9397c7276ac46766e4
comgenvid,71,200,240d07b421fdde4bf1e6722f41866be2110220bcb5bdb5fc56454a27d1d82d6d
comgenvid,71,200,24c2bd4008bdd22017a64936d408275ccbe13f3f4751cbfe442f62fad0e3a33d
comgenvid,71,200,24e705af537cb647a853e0625b46a4ebf71f334eed5659d971c8996c8bf5f6e3
comgenvid,71,200,269087019e45f81b787bd6bae7ceaad9cafc823ea109cb2498446de5f35e420a
comgenvid,71,200,269bbf676faac87aadc0b19921649e180be37ac6207bcd2d0df9307613942549
comgenvid,71,200,26c0ee6faf7f63e01521f7d8ab0f04370e400893aef168d3dab460c7a2481cab
comgenvid,71,200,26f0d14c9ead1715882674bea98c9147ff362974b9ba648414af62d8558ac1eb
comgenvid,71,200,27122d2a0656cac379f90ebfee55770066af1bb61a2d38cbb924a6260fa878c6
comgenvid,71,200,27c026ef1899fd51f24fdd2e95383ab499b7ef53f1c5743b8e5af63b60fee61e
comgenvid,71,200,27cca18a1fd6092c1a578d0fc722330cb45c2f1b4e6b63559fbb0f4d85a2ed23
comgenvid,71,200,28f0e8aeba7d01e5461b434d58989e057a3505f9044897b01c172320fd66b813
comgenvid,71,200,29d90772d463ca3dad333217b4db9924a96c64aadaddcee79a068221bb0d36cd
comgenvid,71,200,2c0319445f8f7705b4e4594fd16b0a17d5e7b0681ebab23231f9e41b12e58ee1
comgenvid,71,200,2c56fe59f50fe852c69548b4c9c323b50311dd3f98e3796acf87b1132079625c
comgenvid,71,200,2f4e5ebf3efeee0dad7a3c31ff295ff5a4c8c55ff1b10a1197a2141796f505e2
comgenvid,71,200,2f68665f7e59b640ee0ed16ea0fc498ee2ba9fad7f82d4e348821c012785b0f0
comgenvid,71,200,330d6daee24a32398b57b89268b90716f26e43048649559f5f2718e7d2755d74
comgenvid,71,200,37d2f7d7e994587d92f8251de66e32886f257d10f5e74d2abd193901ed5d3384
comgenvid,71,200,38853d91ad89cb1894d3c21e14deee64a5273ae2ae2642e3c5b2364ceb329844
comgenvid,71,200,39117a9fcde41ee6c89d3c116137ace0c4f3efe20f09e2520560dfb112f05d69
comgenvid,71,200,397060c783a8063537f37d5a7e0c9052c76f40a3cf5e56039152af16cfe73af0
comgenvid,71,200,3ca0087de83a6ec9d4c6b278e74eb89c18367dc9d7f26e84ea89f71bbfc36dfb
comgenvid,71,200,3da4815014d72e8d32157b76a27091f879aee294b7315ca539268c24e7fbc527
comgenvid,71,200,3e0ca2e8aad57e6f2ec7a3a32b8fa21884a978e9baf7124e90272c5461f4e085
comgenvid,71,200,3e74baa01c4001c907a46e024d45ea324e184942d4c57c2ee80691e4468047ff
comgenvid,71,200,3facccc6f50c4a446c024b119d5fc1cf957a9e2906cb0242608ae20729eaa560
comgenvid,71,200,423e3466717cfb81c3e18b30533e0e325d051462ccb54027a6414e0b60675878
comgenvid,71,200,44a4c4c5d2f973285cf31ebd6ebc050632e8d910a951ba4e752b2e8eafd1061b
comgenvid,71,200,477cb89128ad410a8f90829220b6a5423a7f5310b4b02995d70cfa041db5cb0f
comgenvid,71,200,496816b89548a26fc6a8daf330b86b5b19dbb0b7eb806d5471705b594e160ad3
comgenvid,71,200,496cea0d09cfd770f3592dbff59034f53d296cd671da6416287fac002ee26c3a
comgenvid,71,200,498f2486f1af3d8758437b458b8fa5c4da810584370d1ef5d8716e6c4698f566
comgenvid,71,200,4a9acaaf1d4919a3cc0442cf2fe07191c0bc2f016a0c921bcf7436b8f5b2386a
comgenvid,71,200,4bfd333a2d8621c8ad6e7a88e2fd3c0bdc48d459179b1d349df62fb45354f697
comgenvid,71,200,4c1bb441dabbba63e049829afa3790767b0c285009c555d3cafe7c7c5bed5128
comgenvid,71,200,505ca069f0ab4fd8183b7f23c357fc9a973106adfeff90c9cccb58ec7cbb3b1c
comgenvid,71,200,506d5d68a8992ee6557514bd50bf203a30727d62cdd4cfb172d449e252a4a0d6
comgenvid,71,200,511d89c133c0d63e3a22bcd5c048699f09068c314b54235a3ee862ab4b67bff8
comgenvid,71,200,513b859761aea3fca054481c300938dbb3c0c7d77ffb19afc1e06949ed5d4b17
comgenvid,71,200,52b3ad3a5dcb52620d87b900a883a891b29f40dabc217996226fc6219cb4f88f
comgenvid,71,200,52c26fa996aa6efe4c1f6a6b3e46b1878ec33b2e60a6397a03dbb9c282ecbb8b
comgenvid,71,200,5597e4be80f98e8975750796f29705bc379870aef2f0f73749fa30308c72f248
comgenvid,71,200,5b9789bffe0bef8fabf906a0b65c0580bda894ffee05be485b5669da2ebe3e1c
comgenvid,71,200,5ba5b0b14087913ef7a4e2b2b300d7ccdaa56010728d06cb7dd4c97a7776bd37
comgenvid,71,200,5dd7a32d7f3f758ed3b0ea1ed7a51c36082b4e5158a9883483637c7b2672f8f3
comgenvid,71,200,5de196a41adc6fb8e5c478b0cec7cb84af462e982955a7f5b2e46162575a7c9d
comgenvid,71,200,5ef58436aedef53038ac4724ea6869e8416aa675e1abbce442241bd728caa61f
comgenvid,71,200,60ab69307eba7bd4a5464aa7db0ed3354373861e13809297d5568ad0346559b7
comgenvid,71,200,60ad9424d3eba8a13dd4c9f2c7ad5a998a99f7138f2849dfb3364cda458cefe8
comgenvid,71,200,64ff8274f013d07334f26af8817b60d05465d1a23fc5f91222ac1a33a7b9cbb8
comgenvid,71,200,66f6fc2a7b79c618f3f946741c952b96b3989673dc94ebdbcb7a7c8ca592b151
comgenvid,71,200,67beea9cf8b5dc5d140eb0520e096b17c4905bcb12d0ba2fe3d63e3248052d83
comgenvid,71,200,688e37b97678fef816482bf9ebb4d1ff9f061488692b2bb9df2415861201a8fe
comgenvid,71,200,6a10fc03202b600f5e54a74d7d359bbf820445b72f9131a49c68687ecccba303
comgenvid,71,200,6a28bb4fb88b88d4d492af9e6b9817630f68cdf11c63086e4f9b5509a6dbfbe0
comgenvid,71,200,6ca06a9fdffb228309c4069dd2dac716b43d2aeec00ca0c21eba6c1e18e023a9
comgenvid,71,200,6ce853c6415e726e647001767ad5391c75efe7ea3ffe2f764ecb4d69c2d19cbb
comgenvid,71,200,6d848c80c89dc14c6273899c5697cc51a5ceb0784aaf6482453b756ff331a9a6
comgenvid,71,200,6efc996973dbf4465543fe2018ac467dfa7f206e945778c9ab56d4cc136f4017
comgenvid,71,200,71965d032eb1d89d35ef2496a136981201c3f4fab017c3be10a7e0225dc7549a
comgenvid,71,200,719fbc84ab5adbf28aa36d399055642589311f52978b72d8541beb0eb96da299
comgenvid,71,200,722dba1f492c6f4c20cb0a0efbb880289ea5077bd8f213b6a0fd500c24cf16b5
comgenvid,71,200,7385157166a5b9c9f44df783a390c772a1c5a66293345c6f7aefa7baa6065168
comgenvid,71,200,75975591e3bd83f827ee31f9ea73b8207a114ffdd06b356dfa1dc81702d4ef22
comgenvid,71,200,7649b4f552ad05288bafb1de139fe671bb720f4da234ee0afac10b5cf9ab88e3
comgenvid,71,200,767ee7a400a7a4674175847035819347f53f7fb892a3c424d549b101cd8b10b9
comgenvid,71,200,7718a8dc369de415abe31587fd6524d9524cbf8271bfe4a821d8452577aaa4f6
comgenvid,71,200,78d0073a51bf2f0275649d40eab1e0206cbce99f28fa87ebb8acd5a041f979e0
comgenvid,71,200,79f894b2a07e9edaee74bfa481c6c5297dab0a87828b91f96383fcc97483d021
comgenvid,71,200,7b4a58aaf4130032149fee0bb112b25a398e7e14e2749c3a0ea0863fd50ce935
comgenvid,71,200,7b98b768848346eda293acb18b515885ddca7efe39dd5946390ea18e76c9f6b0
comgenvid,71,200,7c8c913b423ca069e84f66b9af9cbfba8a8deaef8431c3149eb6bda74f2b54c3
comgenvid,71,200,7f1f00b6145446238ad2b88ce92e613ce0e8dfe267fc49b9943b093054a248b7
comgenvid,71,200,7f3b7a11a70a5caa0c1ae37e18eff19a0ab49668cfeacf4b5106f0607e98d204
comgenvid,71,200,809b581e0f51dc2f0dced86ba920e6c175a25345740e69eb01d1c99fa0678424
comgenvid,71,200,809f2916e04469ae0014aeb78f04e8ae2f2216acddf488e4df0c4a6f9a6ca888
comgenvid,71,200,81eed25f747a3d5c626cb92c41cd7e14b00410d89111fdf91260100fd351e92d
comgenvid,71,200,8617b454cbbe45ee8ca94f08e7e1e79fec9935c3fd627ead7a863ea37b0df82e
comgenvid,71,200,885277a7b1fa622df2b1f3e1b78b9cb3c1c5d7d7372dfce8410f53cb2e3414e7
comgenvid,71,200,89b3ce89c067624017e9f54e9f1051b1cc96bb5b147cefddd24dc4d69a6926fb
comgenvid,71,200,89e8afc082eef27977e52610c0195fa7be1c69fef027e043bb031bc554f67bd9
comgenvid,71,200,8adbed8ce0f487ec404325982c79803864060a167774fe03e9652da1423f9b2e
comgenvid,71,200,8b5f349725027233230a546f9b4db00ec22a4cba185796725365c7289f1503c6
comgenvid,71,200,8b680220ee50088ca0247beff25723e05314b647615a19ad885e5b45aa202b3c
comgenvid,71,200,8bd6dfb810152cb79f17c159c97d7da59ae8cf11fff0c48a0d681c6fd82f0f76
comgenvid,71,200,8e8145bdb161aa98197805fe3177e475889260253e0c3592166bbad6d8694722
comgenvid,71,200,8ec2b30f59cc49596d4ca7813b39ea6b6170725641a58bc794b99c564c022b06
comgenvid,71,200,8fc2970cfcc3188be17cae3afc7bb661bdd62a168e712f6404c45c02cb9ac904
comgenvid,71,200,90a2cfff194e8423d0ab535d58df662e4d1623bc1a7cee4586ebe63b848b524b
comgenvid,71,200,912b359149aff7cf51a8d81588d2c3feb790d8983fd30022134abec6b6acc924
comgenvid,71,200,923b170d0326c6f5c801a2971d5b659ef55c16b9c74b87655ea00ddb0a34cbd7
comgenvid,71,200,93193549806000037b34cb8f2329e50626a50e90888719107854dd77c311b6a5
comgenvid,71,200,9681cdf6ba4b9dab8187452dcd2b638565a8e81f018483edf73c298b11364072
comgenvid,71,200,98df930fd9927a230f9edb7cc533e82b22aaf11a19f2e621ef5cf76a7307729e
comgenvid,71,200,9925949f7fef9cfac6c071b439c4359f7b2fd525d2b5b6370a7a846a2f63ecff
comgenvid,71,200,992d7601bf9346e230db43fe33544bd8283f417fc7a636eba3dd55e0278b5deb
comgenvid,71,200,9970c41e73f74419b3131be72563a39d8fbd79269ffd194327587b1569487ba0
comgenvid,71,200,9b902b848575b0c501aa096d3fac66935769b9d6213a5210bd49fa47e3749308
comgenvid,71,200,9bbc59ee20afdff4cb3cdaeaa1da3aa241b8dedfcc364c4317346fa9ff26d445
comgenvid,71,200,a10e0aa6219397f3f7653e17f5b4ad0338b24b11addc796f37f89dbc599f6cec
comgenvid,71,200,a2691b7f3cf1545ac2f9fcea2a620367dba5414cb3fc106d9375505950bf2e4d
comgenvid,71,200,a31f4b5d7fc80ea07a2500eee2ec5932e1932f2a02618b34a8a48e5e6e055382
comgenvid,71,200,a535502287aa99cac8fc07fb6e7346d827cc8b25abea683536295b20f368996b
comgenvid,71,200,a5d7d6be01dba58912323fb5d189bbe1c29e752a4adeef08e94f2853b3ba428d
comgenvid,71,200,a661bac467a3be806ae68e128d6858b5e66555fa72447aacae7cda0d98dc7810
comgenvid,71,200,a6b32de743fcfaf12c8ade39672ae7228f220d67e06393d3dd6d5aeeb733bdc3
comgenvid,71,200,a6ea9475367b7b26acc2a2457e46a72dc5c8264f86e5f9fa19456c453274a7b4
comgenvid,71,200,a8fb23ccd79373249a781882d1a799cb816d671869f5fcd077c3d75e79cb27c8
comgenvid,71,200,adc670bcb950a409fd1032778d27fee9b62879f45418be8f8f11b32a5309f2b3
comgenvid,71,200,aea7d248f512f26220a7ea9e539aaa954f06819ccb853164138549fa76abaed7
comgenvid,71,200,aef328d8399f14e507aefdd635b6444025afacc321306a9a769addb018ae6422
comgenvid,71,200,afa96e4427fc433c8b1fc717d19eb42f6d47e47e219db2de328ea38d8b0edfc0
comgenvid,71,200,afb4cbc5ac2f28f47fb0de3c5c8a8e96e14e2f8e78556070e187cf315c13f93c
comgenvid,71,200,b003458402347a9852a08c73064e6bc809412d46744fc1c4daaed83bfa566956
comgenvid,71,200,b074fd0104c115429b5e0e2e7b9dac09db1c95952b40ce103208a12c85398cc3
comgenvid,71,200,b0b32e62356a2f306f8f9e1d3cebfce2b2992eda41dffde2de613e00f03a888f
comgenvid,71,200,b228256c8a97bcbb2e1ade023bfc1d8a79d8e2b0dcd4d3cf222205e5ea461590
comgenvid,71,200,b5b7ff582d512704cb36959eac1f59b682afff1e5b6edb0ba8efe395e7fb06d7
comgenvid,71,200,b6181b5cf7a7f28ad04e2a456354d3c912d48364a29a09d28b866f7c5e5d3450
comgenvid,71,200,b6737514a561593ca23334b0445cd9bd3154af122fd45070707dd437d5ac1314
comgenvid,71,200,b93c9ddba50d62d88367b7e7860a7ffd1a4fef5d4ea7348b660c2f4d605c42af
comgenvid,71,200,b97e110ba0aa2025967954a4761fbf096df57cdf3c7f91b69921aa82b975470f
comgenvid,71,200,bc76e9f2e2a72fd08a15fde82ac40f8a1de28d7a12e9ed3051694f615f848269
comgenvid,71,200,bcf1137fca9dfc717a99b1fec258630de6d450bce4bee513efb9deb6569b60b8
comgenvid,71,200,bedc0a80cd97751791d5cb550d789e6fc67ee97d3dacfbe40e87fb046756a857
comgenvid,71,200,c009140f9f411544ed90b241fb8a0d9dd0b674a97f0b83c5e6d0c51933a9389c
comgenvid,71,200,c09b77fae20507cae4e41c41029230dcc81a7f5e4c862fee45aa913834862799
comgenvid,71,200,c0ef2b418c0e70fa25383d9aa4ddb0362ca665653973621b955c943ff937ca9a
comgenvid,71,200,c1b8e94f31eb7a160501f7591c460e4133e403fdfa4efef90d56ec84f3ddb8a9
comgenvid,71,200,c2bf50cf409692a022468b098839c713ffec78315fe09a337c5968f1d123ba34
comgenvid,71,200,c3056a59d85f1c5aa91de0edf081fc504b2e7bfd10a81c62ca01723bc47bab3a
comgenvid,71,200,c3708ec7f33b84fa7a28eaed7416bc6862c1187bb63762941bf40cc2c1023150
comgenvid,71,200,c5ca739daa7e6c841404f16d5c7764eaafbb2e792ea1c7a63f61f317c3e406e9
comgenvid,71,200,c9871b2ebedff9e5e4b00d1e8a8d5ca0605fbb6fa4c6229ada683e42dae0eb26
comgenvid,71,200,c9a88306dbac688487253700e7ab2901e91259874c8ccff0a8e0cd0c2a84938e
comgenvid,71,200,cbb66ff4ea2048ba30602e04f651c15456bc36ed43f0b2c71d86e54c70ab99c5
comgenvid,71,200,ce39e399b53c9ce8b61c0a5f0657c0fb7108c787e3f694f53411cb751af62d8d
comgenvid,71,200,cf27b8b958aff12d3b89efea6444e02bd4f8233d7a1dbd30656f27885770d1de
comgenvid,71,200,d0ea3ca5c545059af419f738e35a5076e2764cf6475033984e76f0e23d80c5a4
