dataset,video_id,selector,repeat,duration_seconds,total_seconds,coarse_decode_prepare_seconds,selection_seconds,coarse_forward_seconds,dense_decode_prepare_seconds,dense_forward_seconds,score_seconds,cdf_seconds,coarse_frames,dense_unique_frames,effective_k,observed_unique_frames,coarse_computed_frames,dense_computed_frames,peak_gpu_allocated_mib,peak_gpu_reserved_mib,rss_mib,process_peak_rss_mib,final_score
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000449.mp4,fc3,1,2.0,0.13388464786112309,0.011047439649701118,0.00017990171909332275,0.029796170070767403,0.018699025735259056,0.06136794574558735,0.012088080868124962,0.0007025375962257385,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.01125
videofeedback,videofeedback:datasets/videofeedback/real/DiDeMo/p002652.mp4,fc3,1,3.0,0.24735634587705135,0.020983656868338585,0.00022727251052856445,0.030753662809729576,0.06564175337553024,0.09184912964701653,0.03713951259851456,0.00075569748878479,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.22639664664664666
videofeedback,videofeedback:datasets/videofeedback/fake/Text2Video-Zero/1004271.mp4,fc3,1,2.0,0.14643354900181293,0.011770360171794891,0.0001684240996837616,0.030776135623455048,0.026797862723469734,0.061645856127142906,0.014560120180249214,0.0007112324237823486,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.352875
videofeedback,videofeedback:datasets/videofeedback/fake/LaVie-base/4000765.mp4,fc3,1,2.0,0.13541210629045963,0.011890409514307976,0.00013396143913269043,0.029892196878790855,0.017205847427248955,0.06160132773220539,0.013983353972434998,0.0007001962512731552,2,16,1,16,8,16,1270.24169921875,1384.0,2165.22265625,3117.203125,0.14300000000000002
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000600.mp4,fc3,1,2.5,0.30710413306951523,0.040169378742575645,0.00020580925047397614,0.03030373528599739,0.11740981973707676,0.09265192970633507,0.025630535557866096,0.0007289368659257889,3,20,2,20,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.61475
videofeedback,videofeedback:datasets/videofeedback/fake/SoRA-Clip/s000922.mp4,fc3,1,2.5,0.29078627564013004,0.033416055142879486,0.0001991521567106247,0.030060900375247,0.11032702401280403,0.09248891472816467,0.023552052676677704,0.0007375814020633698,3,20,2,20,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.2206875
videofeedback,videofeedback:datasets/videofeedback/real/Panda70M/p110928.mp4,fc3,1,3.0,0.23772968351840973,0.016432419419288635,0.00023338943719863892,0.0299855787307024,0.053580496460199356,0.09277514554560184,0.04397924244403839,0.000738753005862236,3,24,3,24,8,24,1270.24169921875,1384.0,2165.22265625,3117.203125,0.27617742742742746
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,uniform1,0,4.0,0.20696922205388546,1.4942139387130737e-05,5.124509334564209e-05,0.0,0.1270675975829363,0.061427148059010506,0.01767609640955925,0.0007288604974746704,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.02425
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,uniform1,0,2.0,0.10893837921321392,1.3057142496109009e-05,4.311650991439819e-05,0.0,0.034550461918115616,0.061077628284692764,0.012563426047563553,0.0006871949881315231,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.0895
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,uniform1,0,10.01,0.10316195152699947,2.3856759071350098e-05,5.021505057811737e-05,0.0,0.02842542715370655,0.06145705096423626,0.012497937306761742,0.0007041413336992264,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.43962500000000004
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,uniform1,0,14.014,0.1046187449246645,2.804398536682129e-05,5.370005965232849e-05,0.0,0.02882421761751175,0.06303620897233486,0.01196068711578846,0.0007132235914468765,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.46787500000000004
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,uniform1,0,4.0,0.14484621956944466,1.5715137124061584e-05,4.620850086212158e-05,0.0,0.06714960560202599,0.06168370507657528,0.015204031020402908,0.0007433313876390457,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.027875000000000004
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,uniform1,0,2.541667,0.11155945993959904,1.3422220945358276e-05,4.48077917098999e-05,0.0,0.03407982364296913,0.06112457066774368,0.015542831271886826,0.0007509123533964157,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.082375
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,uniform1,0,4.0,0.17260028421878815,1.5731900930404663e-05,4.446879029273987e-05,0.0,0.09302305802702904,0.06238791532814503,0.016428444534540176,0.0006977412849664688,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.003
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,uniform1,0,4.0,0.157154006883502,1.4981254935264587e-05,4.287436604499817e-05,0.0,0.07956977188587189,0.06107444502413273,0.015744846314191818,0.0007041320204734802,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.44475
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,uniform1,0,3.625,0.10161108709871769,1.44224613904953e-05,4.32133674621582e-05,0.0,0.02724781073629856,0.06172924116253853,0.011878402903676033,0.0006950479000806808,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.388625
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,uniform1,0,2.0,0.14054393954575062,1.2367963790893555e-05,4.0279701352119446e-05,0.0,0.060660311952233315,0.06222447752952576,0.01692490465939045,0.0006789043545722961,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.07725000000000001
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,uniform1,0,2.0,0.12674545496702194,1.276843249797821e-05,4.1404739022254944e-05,0.0,0.051226699724793434,0.06097224913537502,0.013787699863314629,0.0007009841501712799,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.203625
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,uniform1,0,3.625,0.11089367605745792,1.3772398233413696e-05,4.324503242969513e-05,0.0,0.035536788403987885,0.06213049590587616,0.012454548850655556,0.0007114112377166748,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.174
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,uniform1,0,2.0,0.1461249366402626,1.2777745723724365e-05,4.343688488006592e-05,0.0,0.07086423225700855,0.060992853716015816,0.013488225638866425,0.000720929354429245,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1585
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,uniform1,0,2.125,0.13151810504496098,1.2841075658798218e-05,4.1682273149490356e-05,0.0,0.05519467033445835,0.06217414326965809,0.013368703424930573,0.0007226690649986267,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.051625000000000004
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,uniform1,0,3.133333,0.19612483866512775,1.4800578355789185e-05,4.8123300075531006e-05,0.0,0.11923709511756897,0.06104768626391888,0.015077892690896988,0.0006961002945899963,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.10074999999999999
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,uniform1,0,2.0,0.15290289372205734,1.2507662177085876e-05,4.067830741405487e-05,0.0,0.07437245920300484,0.061823153868317604,0.01594882272183895,0.0007021185010671616,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.087
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,uniform1,0,10.0,0.3308435771614313,4.752352833747864e-05,0.00010648183524608612,0.0,0.25732572562992573,0.06094387732446194,0.011694105342030525,0.0007215160876512527,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.136375
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,uniform1,0,15.0,0.3208354488015175,2.6710331439971924e-05,5.476176738739014e-05,0.0,0.24729249440133572,0.06087343208491802,0.011895017698407173,0.0006897207349538803,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.033
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,uniform1,1,4.0,0.19902785122394562,1.440197229385376e-05,4.5107677578926086e-05,0.0,0.11874879151582718,0.061398742720484734,0.018114948645234108,0.0007020290940999985,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.02425
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,uniform1,1,2.0,0.11286475695669651,1.2509524822235107e-05,4.101358354091644e-05,0.0,0.03767281584441662,0.061522118747234344,0.012900765985250473,0.0007117204368114471,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.0895
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,uniform1,1,10.01,0.10571993328630924,2.347305417060852e-05,5.11854887008667e-05,0.0,0.02950609289109707,0.06096271798014641,0.014479588717222214,0.0006932634860277176,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.43962500000000004
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,uniform1,1,14.014,0.10646404698491096,2.773292362689972e-05,5.681626498699188e-05,0.0,0.030099038034677505,0.061240315437316895,0.014327440410852432,0.0007092487066984177,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.46787500000000004
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,uniform1,1,4.0,0.14557265490293503,1.5193596482276917e-05,4.602968692779541e-05,0.0,0.06799853593111038,0.06161705404520035,0.015186583623290062,0.0007048603147268295,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.027875000000000004
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,uniform1,1,2.541667,0.1133260615170002,1.3159587979316711e-05,4.3837353587150574e-05,0.0,0.03837120719254017,0.06212103180587292,0.012078763917088509,0.0006943363696336746,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.082375
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,uniform1,1,4.0,0.1729764435440302,1.582503318786621e-05,4.561804234981537e-05,0.0,0.09685480035841465,0.06111280433833599,0.014252778142690659,0.000690460205078125,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.003
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,uniform1,1,4.0,0.18051675334572792,1.444295048713684e-05,4.408694803714752e-05,0.0,0.10189631395041943,0.062421295791864395,0.015439344570040703,0.0006968919187784195,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.44475
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,uniform1,1,3.625,0.108895817771554,1.4131888747215271e-05,4.345551133155823e-05,0.0,0.03428003564476967,0.06220640055835247,0.011658230796456337,0.000689459964632988,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.388625
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,uniform1,1,2.0,0.1554519683122635,1.333095133304596e-05,4.281476140022278e-05,0.0,0.07557052746415138,0.0629870779812336,0.016099147498607635,0.0007348842918872833,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.07725000000000001
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,uniform1,1,2.0,0.13327879831194878,1.309998333454132e-05,4.4036656618118286e-05,0.0,0.054836247116327286,0.06104499101638794,0.016630491241812706,0.0007067527621984482,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.203625
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,uniform1,1,3.625,0.10891935043036938,1.4979392290115356e-05,4.337728023529053e-05,0.0,0.032948289066553116,0.06264172680675983,0.012596584856510162,0.0006708279252052307,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.174
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,uniform1,1,2.0,0.14611961878836155,1.245737075805664e-05,4.2263418436050415e-05,0.0,0.07004597969353199,0.06143133528530598,0.01385529711842537,0.000728558748960495,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.1585
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,uniform1,1,2.125,0.13378983549773693,1.4200806617736816e-05,5.110912024974823e-05,0.0,0.05678131803870201,0.06396926566958427,0.012290414422750473,0.0006792712956666946,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.051625000000000004
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,uniform1,1,3.133333,0.20588447153568268,2.8662383556365967e-05,7.95610249042511e-05,0.0,0.13148835115134716,0.060647742822766304,0.012961985543370247,0.0006740055978298187,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.10074999999999999
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,uniform1,1,2.0,0.1551731564104557,1.2489035725593567e-05,4.143081605434418e-05,0.0,0.07426063902676105,0.06289981491863728,0.017251208424568176,0.0007035788148641586,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.087
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,uniform1,1,10.0,0.3357800040394068,2.1724030375480652e-05,5.1466748118400574e-05,0.0,0.26091640815138817,0.061178743839263916,0.012909244745969772,0.0006986912339925766,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.136375
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,uniform1,1,15.0,0.32851152680814266,2.6632100343704224e-05,5.6434422731399536e-05,0.0,0.2536188457161188,0.060742296278476715,0.013363201171159744,0.0007000863552093506,0,16,1,16,0,16,1270.24169921875,1384.0,2158.51171875,3117.203125,0.033
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,fc1,0,4.0,0.2898732367902994,0.0719505101442337,0.0002289842814207077,0.02999323047697544,0.11125407181680202,0.06044822372496128,0.015254896134138107,0.0007390156388282776,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.01925
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,fc1,0,2.0,0.15762962587177753,0.017111094668507576,0.00014242343604564667,0.029832366853952408,0.033607251942157745,0.0610496811568737,0.01515725813806057,0.0007261447608470917,2,16,1,16,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.07150000000000001
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,fc1,0,10.01,0.19739807024598122,0.03557323291897774,0.0003700181841850281,0.060970488935709,0.02420336753129959,0.06194009259343147,0.013576589524745941,0.0007603634148836136,10,16,1,24,16,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.38712500000000005
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,fc1,0,14.014,0.2209056317806244,0.05433166027069092,0.00040487945079803467,0.06059581600129604,0.02923648990690708,0.06136908009648323,0.014256935566663742,0.0007071457803249359,14,16,1,28,16,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.415625
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,fc1,0,4.0,0.21322834491729736,0.03772302158176899,0.0002281423658132553,0.030075155198574066,0.06955968774855137,0.06095472536981106,0.013991007581353188,0.0006926935166120529,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.027375
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,fc1,0,2.541667,0.16764182038605213,0.021575400605797768,0.00019174069166183472,0.029918435961008072,0.04009916074573994,0.06097192317247391,0.014197956770658493,0.0006837006658315659,3,16,1,17,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0755
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,fc1,0,4.0,0.2627769112586975,0.05555509217083454,0.00023598410189151764,0.03051341138780117,0.10085627995431423,0.06111335754394531,0.013779954984784126,0.0007194448262453079,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.00275
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,fc1,0,4.0,0.25509038381278515,0.038685042411088943,0.00025548599660396576,0.030170863494277,0.1086075957864523,0.06251821108162403,0.014152416959404945,0.0006963778287172318,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.5225
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,fc1,0,3.625,0.1606574971228838,0.016086289659142494,0.0002107955515384674,0.02992692030966282,0.03954227268695831,0.06115237437188625,0.013038849458098412,0.0006959196180105209,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.330625
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,fc1,0,2.0,0.18632325157523155,0.025088150054216385,0.00018525868654251099,0.030053749680519104,0.053350452333688736,0.061332834884524345,0.015593210235238075,0.0007161907851696014,2,16,1,16,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.07450000000000001
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,fc1,0,2.0,0.17705354653298855,0.021436288952827454,0.00018232502043247223,0.03005329892039299,0.049374544993042946,0.06085845082998276,0.01445709727704525,0.0006877649575471878,2,16,1,16,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.149875
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,fc1,0,3.625,0.15431644767522812,0.01573868654668331,0.0002098679542541504,0.029937945306301117,0.03238566406071186,0.06092129833996296,0.014439107850193977,0.0006810128688812256,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.12262500000000001
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,fc1,0,2.0,0.2236580289900303,0.03521135076880455,0.00017948076128959656,0.029999898746609688,0.08211151510477066,0.06259845197200775,0.012853270396590233,0.0007010456174612045,2,16,1,16,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.12825
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,fc1,0,2.125,0.17672749608755112,0.02221817709505558,0.00019305944442749023,0.029879959300160408,0.05050978250801563,0.06118967942893505,0.012035328894853592,0.0006982535123825073,3,16,1,17,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.043375
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,fc1,0,3.133333,0.31624515168368816,0.07573072053492069,0.00022947601974010468,0.030678080394864082,0.13238759525120258,0.061699848622083664,0.014840392395853996,0.0006754174828529358,4,16,1,18,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.073125
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,fc1,0,2.0,0.21578743122518063,0.03023667261004448,0.00020659156143665314,0.030023666098713875,0.07813303172588348,0.061570435762405396,0.014903007075190544,0.0007094778120517731,2,16,1,16,8,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.0685
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,fc1,0,10.0,0.9107370935380459,0.45302496664226055,0.0003466568887233734,0.05875972844660282,0.325675368309021,0.06007760390639305,0.012142321094870567,0.0007064025849103928,10,16,1,24,16,16,1270.24169921875,1384.0,2154.26953125,3117.203125,0.196625
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,fc1,0,15.0,0.9474722910672426,0.5415568351745605,0.00043866224586963654,0.05899699777364731,0.27254485711455345,0.060424597933888435,0.01280195266008377,0.000704839825630188,15,16,1,29,16,16,1270.24169921875,1384.0,2225.4609375,3117.203125,0.039125
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,fc1,1,4.0,0.29473827034235,0.0845323633402586,0.00022790580987930298,0.030055411159992218,0.10371975414454937,0.061061037704348564,0.014469744637608528,0.0006679091602563858,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.01925
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,fc1,1,2.0,0.16050604172050953,0.017569836229085922,0.00017155706882476807,0.03003460168838501,0.03733045235276222,0.0620849784463644,0.012604689225554466,0.0007046125829219818,2,16,1,16,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.07150000000000001
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,fc1,1,10.01,0.18799811229109764,0.030135923996567726,0.00033608637750148773,0.0596944484859705,0.022378908470273018,0.06111487001180649,0.013599634170532227,0.0007341764867305756,10,16,1,24,16,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.38712500000000005
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,fc1,1,14.014,0.21715109795331955,0.05239910073578358,0.0004341043531894684,0.06091680936515331,0.028927084058523178,0.06201726756989956,0.011758152395486832,0.0006945841014385223,14,16,1,28,16,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.415625
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_923.mp4,fc1,1,4.0,0.22034368850290775,0.041857173666357994,0.00022978521883487701,0.030502717941999435,0.07076279073953629,0.061362091451883316,0.014920715242624283,0.0007041096687316895,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.027375
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_603.mp4,fc1,1,2.541667,0.16075187362730503,0.019021954387426376,0.000195380300283432,0.029917389154434204,0.037804706022143364,0.061036281287670135,0.012075638398528099,0.0006964504718780518,3,16,1,17,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.0755
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_176.mp4,fc1,1,4.0,0.2528900317847729,0.045227447524666786,0.00023327209055423737,0.0300563033670187,0.09603775292634964,0.06220507062971592,0.018453897908329964,0.0006718523800373077,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.00275
genvideo,genvideo:datasets/genvideo/fake/ModelScope/modelscope_119.mp4,fc1,1,4.0,0.24255862087011337,0.038503989577293396,0.0002770703285932541,0.030216624960303307,0.09777176380157471,0.061089180409908295,0.014003084972500801,0.000692322850227356,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.5225
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_75.mp4,fc1,1,3.625,0.16134283505380154,0.022311149165034294,0.000264899805188179,0.029991116374731064,0.03389606811106205,0.06202666275203228,0.012147556990385056,0.0007006172090768814,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.330625
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_439.mp4,fc1,1,2.0,0.18890790455043316,0.022883187979459763,0.0001956261694431305,0.030013330280780792,0.05989902652800083,0.061034778133034706,0.01416400633752346,0.0007135141640901566,2,16,1,16,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.07450000000000001
genvideo,genvideo:datasets/genvideo/fake/MorphStudio/MorphStudio_231.mp4,fc1,1,2.0,0.19478390738368034,0.02147657237946987,0.00019922293722629547,0.02998768910765648,0.0647321455180645,0.061955776065588,0.015724526718258858,0.000703420490026474,2,16,1,16,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.149875
genvideo,genvideo:datasets/genvideo/fake/Show_1/show1_300.mp4,fc1,1,3.625,0.15222645178437233,0.017406631261110306,0.0002163182944059372,0.02994585782289505,0.02867390215396881,0.061099423095583916,0.01417195051908493,0.0007080361247062683,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.12262500000000001
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_676.mp4,fc1,1,2.0,0.2117108851671219,0.0385127030313015,0.00018330290913581848,0.029974492266774178,0.06810571067035198,0.06118195876479149,0.012891579419374466,0.0008568726480007172,2,16,1,16,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.12825
genvideo,genvideo:datasets/genvideo/fake/WildScrape/T50.mp4,fc1,1,2.125,0.1944619845598936,0.02654554881155491,0.00021327100694179535,0.030886296182870865,0.05897442437708378,0.06391575932502747,0.013216637074947357,0.0007053911685943604,3,16,1,17,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.043375
genvideo,genvideo:datasets/genvideo/fake/WildScrape/D175.mp4,fc1,1,3.133333,0.32204541377723217,0.0697791799902916,0.00025082752108573914,0.030224747955799103,0.14593003876507282,0.061241619288921356,0.013920828700065613,0.0006935764104127884,4,16,1,18,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.073125
genvideo,genvideo:datasets/genvideo/fake/Crafter/Crafter_615.mp4,fc1,1,2.0,0.21028020791709423,0.03082381933927536,0.0001811627298593521,0.029991136863827705,0.07338718324899673,0.06255058199167252,0.012634942308068275,0.0007072947919368744,2,16,1,16,8,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.0685
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_47.mp4,fc1,1,10.0,0.8936109896749258,0.45006330125033855,0.0003505367785692215,0.05880201794207096,0.31035097874701023,0.06046722270548344,0.012900613248348236,0.0006724614650011063,10,16,1,24,16,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.196625
genvideo,genvideo:datasets/genvideo/fake/Sora/sora_17.mp4,fc1,1,15.0,0.999385854229331,0.5650584828108549,0.0004571005702018738,0.05985723435878754,0.3010103013366461,0.06044277735054493,0.011862769722938538,0.0006921719759702682,15,16,1,29,16,16,1270.24169921875,1384.0,2130.6640625,3117.203125,0.039125
genvideo,genvideo:datasets/genvideo/fake/Gen2/gen2_183.mp4,uniform3,0,4.0,0.3743360564112663,1.4804303646087646e-05,5.661509931087494e-05,0.0,0.20807096548378468,0.11973701231181622,0.04574465937912464,0.0007074736058712006,0,32,3,32,0,32,1270.24169921875,1384.0,2180.71875,3117.203125,0.024472347347347347
genvideo,genvideo:datasets/genvideo/fake/Lavie/lavie_903.mp4,uniform3,0,2.0,0.10275849141180515,1.2218952178955078e-05,4.3256208300590515e-05,0.0,0.02895456552505493,0.061073699966073036,0.01195516437292099,0.000715767964720726,0,16,1,16,0,16,1270.24169921875,1384.0,2180.71875,3117.203125,0.0895
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video7435.mp4,uniform3,0,10.01,0.2924936134368181,2.1031126379966736e-05,5.168840289115906e-05,0.0,0.056615252047777176,0.18209715001285076,0.05300133675336838,0.0007033813744783401,0,48,3,48,0,48,1271.11669921875,1384.0,2183.78125,3117.203125,0.704133883883884
genvideo,genvideo:datasets/genvideo/real/MSR-VTT/video6351.mp4,uniform3,0,14.014,0.3031137529760599,2.6399269700050354e-05,5.71664422750473e-05,0.0,0.06797687709331512,0.182027043774724,0.052335454151034355,0.0006867945194244385,0,48,3,48,0,48,1271.11669921875,1384.0,2183.78125,3117.203125,0.44986786786786787
